,logP,mMplx,EBV,BBV,VBV,IBV,JBV,HBV,KBV,BBI,VBI,IBI,JBI,HBI,KBI,BBJ,VBJ,IBJ,JBJ,HBJ,KBJ,BBH,VBH,IBH,JBH,HBH,KBH,BBK,VBK,IBK,JBK,HBK,KBK,BVI,VVI,IVI,JVI,HVI,KVI,BVJ,VVJ,IVJ,JVJ,HVJ,KVJ,BVH,VVH,IVH,JVH,HVH,KVH,BVK,VVK,IVK,JVK,HVK,KVK,BIJ,VIJ,IIJ,JIJ,HIJ,KIJ,BIH,VIH,IIH,JIH,HIH,KIH,BIK,VIK,IIK,JIK,HIK,KIK,BJH,VJH,IJH,JJH,HJH,KJH,BJK,VJK,IJK,JJK,HJK,KJK,BHK,VHK,IHK,JHK,HHK,KHK
42,0.873787,9.712609588121726,0.546,-6.349835394573339,-6.349835394573339,-6.078770878444307,-5.719351523605598,-5.780593459089468,-5.646593459089468,-5.844002750514889,-5.963703605215744,-5.844002750514889,-5.606601041113179,-5.710703605215743,-5.6006437761559145,-5.538505462384987,-5.730499568475361,-5.7022146961767355,-5.538505462384987,-5.668493674565734,-5.572892495783809,-5.689333237368847,-5.84563527456991,-5.772217205482223,-5.572125088564595,-5.689333237368848,-5.58659364480906,-5.576328311883271,-5.759371972672524,-5.719769117928611,-5.546936204410559,-5.67371957972542,-5.576328311883271,-5.443982037101318,-5.658344281999277,-5.658344281999277,-5.517436118733971,-5.655433567713563,-5.564306016693155,-5.183262130494607,-5.459321452528505,-5.537338401681048,-5.459321452528505,-5.619410435579353,-5.540622299986133,-5.4393263158384535,-5.654790296302434,-5.656183458695597,-5.516398354910493,-5.654790296302434,-5.563883092395231,-5.304152153388468,-5.551603912752827,-5.593446137497436,-5.486267930914008,-5.636113560879955,-5.551603912752827,-4.859837436222992,-5.212432372931852,-5.387229841286283,-5.387229841286283,-5.574723512172358,-5.511242499514132,-5.435052211072545,-5.651527620908611,-5.654199752056153,-5.5154456536954966,-5.654199752056152,-5.563494834023365,-5.192059485872237,-5.466036990984711,-5.541421449062421,-5.461282389757717,-5.620625948039926,-5.541421449062422,-7.0726005791127164,-6.90156454307668,-6.414222200734338,-5.880456434968573,-5.880456434968573,-5.712249227761365,-5.7988928251159475,-5.9292685476593,-5.823066235520571,-5.596546004306697,-5.704470859798027,-5.596546004306697,-3.5185450719926985,-4.1885450719926975,-4.764706362315277,-5.08825474941205,-5.389399910702371,-5.389399910702371
43,0.878917,11.001908401272402,0.352,-5.691134207724015,-5.691134207724014,-5.635669691594982,-5.419050336756273,-5.545592272240144,-5.454192272240144,-5.587632047996049,-5.612124925488926,-5.587632047996048,-5.395979626343627,-5.531291592155593,-5.444790167654169,-5.341006633099514,-5.423861249995388,-5.473167733295977,-5.341006633099514,-5.4972158668912625,-5.422386790270438,-5.522259154151056,-5.562221953088168,-5.557291040776388,-5.3814079584026056,-5.522259154151056,-5.438851713938479,-5.430517973060816,-5.49219051714142,-5.514711927720764,-5.360958779106156,-5.509583464244694,-5.430517973060815,-5.505780850251993,-5.5496430951499525,-5.5496430951499525,-5.377734931884647,-5.5199823808642385,-5.437354829843831,-5.187702186583136,-5.306834954944718,-5.40201574590517,-5.306834954944718,-5.4760341074870915,-5.408460661159408,-5.458338193702195,-5.513427326791328,-5.527623907987909,-5.367159927523929,-5.513427326791328,-5.433045153409155,-5.33881419014868,-5.422187629422233,-5.472150171987499,-5.340517935892152,-5.496912941567522,-5.422187629422232,-4.793123591145822,-5.005629920259745,-5.2188830848167065,-5.2188830848167065,-5.421515996209111,-5.372617262031896,-5.414784279492544,-5.480180064035869,-5.50740957223259,-5.357451726799335,-5.50740957223259,-5.429088729141255,-5.20496770597588,-5.320014740740705,-5.41002905566913,-5.3106834523971465,-5.478419648716165,-5.41002905566913,-7.184557049921054,-6.831151644515647,-6.328800293164296,-5.751935428299429,-5.75193542829943,-5.589854347218348,-5.95723788104119,-5.8942667827752935,-5.75917429722616,-5.478365048671247,-5.582359268324426,-5.478365048671247,-3.759940659336918,-4.2169406593369185,-4.739360014175627,-4.988585820627241,-5.27876323998208,-5.27876323998208
44,0.903222,11.677938427875784,0.425,-5.662873911746745,-5.662873911746745,-5.521635202069328,-5.295983589166105,-5.415928750456429,-5.315528750456428,-5.399308798246152,-5.461679168616522,-5.399308798246153,-5.23723472417208,-5.379512501949858,-5.291586576023931,-5.190745893494644,-5.302470844378729,-5.302510137109575,-5.190745893494644,-5.350695795262817,-5.272640785439634,-5.37633878217162,-5.444144805200848,-5.388647905289423,-5.232114690054703,-5.37633878217162,-5.289499986777466,-5.280823398488714,-5.371232298572675,-5.344317101259493,-5.210824238119277,-5.363141618471921,-5.280823398488714,-5.190877203385989,-5.302571080937009,-5.302571080937009,-5.190775162569662,-5.350713938079866,-5.27265271359007,-4.984023173638498,-5.144667241435107,-5.206565546519852,-5.144667241435107,-5.322133343130021,-5.253862156689343,-5.26788226181962,-5.361353568290925,-5.3383108332481894,-5.207939648877006,-5.361353568290925,-5.279647829585185,-5.1463901872401445,-5.268611526627202,-5.281923671916647,-5.180858972711198,-5.344567258749791,-5.268611526627202,-4.727419440534017,-4.948786529141609,-5.087470073445406,-5.087470073445405,-5.2866789342048985,-5.230552351926417,-5.338575430217707,-5.4153178189764875,-5.371121097665012,-5.22369721007719,-5.371121097665012,-5.286069575416767,-5.110727793928955,-5.2413883256262945,-5.265371965708095,-5.172909798018933,-5.339639859368627,-5.265371965708095,-7.078442932380288,-6.743460950398305,-6.178632121569477,-5.61151500445236,-5.611515004452361,-5.444118608055963,-5.810874844060752,-5.775851722673467,-5.590325711112776,-5.328973109956708,-5.436377734234165,-5.328973109956708,-3.5415190730370654,-4.043519073037066,-4.537067460133843,-4.823131976262879,-5.1228255246499765,-5.1228255246499765
45,0.967448,10.22261827152559,0.347,-6.479166658622364,-6.479166658622364,-6.225895690880429,-5.867534400557848,-5.967350529590107,-5.872950529590106,-6.006538499445818,-6.118381804289124,-6.006538499445818,-5.762185223092541,-5.90204847095579,-5.830017131924451,-5.692095678205353,-5.878349116319303,-5.860598625160167,-5.692095678205354,-5.8586025544332525,-5.801453242056042,-5.885296748053491,-6.025830849027804,-5.950267518646936,-5.735160344156236,-5.885296748053491,-5.819003568248354,-5.812379816445826,-5.970169069174625,-5.916425156496203,-5.718907104439108,-5.8752219659000655,-5.812379816445826,-5.6327764347908955,-5.833067251117427,-5.833067251117427,-5.6788733735664065,-5.850406536831713,-5.796064700097019,-5.3474742037289795,-5.615279288474742,-5.700652169830675,-5.615279288474742,-5.810986915593387,-5.77014793254254,-5.660510823418142,-5.854238540145859,-5.845939394846713,-5.6850553899627085,-5.854238540145859,-5.798584083491402,-5.577755615452946,-5.791066625668609,-5.8075308708445466,-5.666609190935352,-5.842804423625477,-5.79106662566861,-4.9935549803863495,-5.345111942411666,-5.536390423424324,-5.536390423424324,-5.76208662595597,-5.737998018361034,-5.685971901502171,-5.873674477614584,-5.857756444827698,-5.690730683703576,-5.8577564448276975,-5.8008969600501805,-5.5336489463722165,-5.757397412629885,-5.787059989317001,-5.656777780728044,-5.836710296065467,-5.787059989317002,-7.657176830084151,-7.378411064318385,-6.772636289543609,-6.130113767021086,-6.130113767021086,-5.979960613867933,-6.520178965167212,-6.510473762855073,-6.244930410253916,-5.8766760749937985,-5.973017115456226,-5.8766760749937985,-4.4845860134610795,-4.956586013461078,-5.300166658622367,-5.422940852170752,-5.691763432815914,-5.691763432815914
46,0.976878,10.582928469687204,0.486,-6.0777994374291415,-6.0777994374291415,-5.997322018074302,-5.667018792267849,-5.790909114848494,-5.6891091148484945,-5.927620777379511,-5.963159238917974,-5.927620777379511,-5.633543854302588,-5.770159238917973,-5.675466931225666,-5.549191730983863,-5.674282104264807,-5.751983479510386,-5.549191730983864,-5.7178724775457495,-5.641090552201939,-5.7449151835933145,-5.823689319997213,-5.842823066675689,-5.592818637977726,-5.744915183593315,-5.658870010874095,-5.650272718217851,-5.751443163222049,-5.7988974033563885,-5.571722760199378,-5.731838629217011,-5.650272718217851,-5.808857041115773,-5.872499898258631,-5.872499898258631,-5.60707132683006,-5.753749898258632,-5.664678469687203,-5.317739204150479,-5.497600786071384,-5.6445612380487855,-5.497600786071384,-5.68589315895274,-5.620065475336921,-5.618915038673772,-5.727506003264738,-5.7843436101023435,-5.5647331094918435,-5.727506003264737,-5.64742419618293,-5.499837663784819,-5.636607243807521,-5.729077164352357,-5.538190671730336,-5.711053327802981,-5.636607243807521,-4.708504419054293,-5.032536064623914,-5.361801887408723,-5.361801887408723,-5.601716444370748,-5.5647227734846725,-5.444542052825376,-5.594396853762145,-5.703413247204768,-5.5258652378370865,-5.703413247204768,-5.631584207392121,-5.252116608746508,-5.4475072017935435,-5.6141043388078575,-5.482973459462255,-5.676826220198451,-5.614104338807858,-7.539928469687202,-7.193928469687203,-6.675928469687204,-5.992928469687203,-5.992928469687204,-5.821928469687204,-6.245072978357725,-6.205489163328823,-6.074957371421308,-5.704304192230556,-5.814020955236336,-5.704304192230556,-3.9268639535581764,-4.435863953558176,-4.999025243880754,-5.1875736309775276,-5.493718792267849,-5.493718792267849
47,0.980171,10.244027307737111,0.281,-6.186575694833885,-6.186575694833885,-6.032504727091949,-5.733743436769369,-5.8371595658016275,-5.732959565801628,-5.899064344774148,-5.967101381811185,-5.899064344774148,-5.6696569373667405,-5.797434715144519,-5.706842122551927,-5.603854419721394,-5.741750293984655,-5.762050883375617,-5.603854419721394,-5.756646168247917,-5.68002534310057,-5.781141568144552,-5.877083995071034,-5.844333773636136,-5.6433718604386165,-5.781141568144552,-5.696130053529848,-5.687636039894963,-5.805705729231654,-5.800935788005793,-5.622529406813517,-5.768222102027623,-5.687636039894962,-5.671695675084049,-5.793537511818743,-5.793537511818743,-5.618976287328947,-5.766019654675887,-5.686188022022826,-5.348708098697562,-5.546982109996998,-5.643631827511122,-5.546982109996998,-5.72139312694615,-5.656847929206038,-5.627680543390348,-5.759938174647978,-5.773109114818918,-5.609165280875084,-5.759938174647978,-5.682189700899505,-5.5120727106883045,-5.671687920676953,-5.719452960404535,-5.583396206715545,-5.743964878679223,-5.671687920676953,-4.948039965964959,-5.241128573559896,-5.457672877357364,-5.457672877357364,-5.666033636851036,-5.6204513583700235,-5.587273209376456,-5.729092881507604,-5.75435517658957,-5.600158455278095,-5.75435517658957,-5.678519111015801,-5.3841131973076655,-5.574008902829137,-5.660064117553063,-5.554873933503982,-5.726284976448768,-5.660064117553063,-7.407072352782161,-7.11825253296234,-6.59896424467405,-6.005793073502877,-6.005793073502877,-5.843829109538914,-6.180640024500125,-6.182044648777579,-6.029749851089716,-5.732420371320927,-5.836339446465436,-5.732420371320927,-3.984930533543574,-4.505930533543571,-5.010672469027439,-5.242995049672597,-5.532962791608081,-5.532962791608081
48,0.989194,9.728963126792776,0.179,-6.351576030018581,-6.351576030018581,-6.157343771954066,-5.89103409453471,-6.006305062276646,-5.930105062276647,-5.989119821949472,-6.074891901721552,-5.989119821949472,-5.810242329071978,-5.956225235054884,-5.8971796510093,-5.758933657244642,-5.899177272175879,-5.882285327185703,-5.758933657244642,-5.924420887107117,-5.876269610093365,-5.950951612178072,-6.0457558637281155,-5.971405110849463,-5.801734605977895,-5.950951612178072,-5.8937124624880814,-5.887993353493028,-5.997696124273884,-5.94218478926129,-5.7877011620572585,-5.942252799336856,-5.8879933534930275,-5.702483534956043,-5.856085575772369,-5.856085575772369,-5.746350881894816,-5.916621290058082,-5.871141698221347,-5.499443352781476,-5.701093070295601,-5.761850132442493,-5.701093070295601,-5.888567646566786,-5.852697590069612,-5.799311112140761,-5.929999756829405,-5.901025397855047,-5.767933822763472,-5.929999756829405,-5.879937485767135,-5.724871185816613,-5.873175385589597,-5.866476180141245,-5.751341106361448,-5.919714545635,-5.873175385589597,-5.247570721729483,-5.508823886286445,-5.644950468564927,-5.644950468564927,-5.853766924261129,-5.829817557172522,-5.888202002670994,-5.9978553984555365,-5.942281627963736,-5.787747670118302,-5.942281627963736,-5.888012307120644,-5.742817932518745,-5.886875192232447,-5.874805662580097,-5.7553414499011595,-5.922194210637356,-5.874805662580097,-7.7119811448107916,-7.390053216882864,-6.788737901567551,-6.194269433099081,-6.194269433099081,-6.053683847513496,-6.647431334885264,-6.577419774191621,-6.294656768411274,-5.9569804678332385,-6.047182779971966,-5.9569804678332385,-4.741543771954075,-5.1225437719540725,-5.410092159050845,-5.532156675179874,-5.78385022356697,-5.78385022356697
49,0.991759,12.077054664486075,0.45,-6.059344987066724,-6.059344987066724,-5.91771918061511,-5.577551438679625,-5.707948212873173,-5.588548212873172,-5.795057513488926,-5.857598824030237,-5.795057513488926,-5.518641559072971,-5.671432157363569,-5.564540419471831,-5.4393552538770376,-5.5860703815784145,-5.629968220478217,-5.439355253877038,-5.622285509279789,-5.532228534820064,-5.6516126804293885,-5.748098951465704,-5.72848159096969,-5.486667596284127,-5.6516126804293885,-5.551509934636651,-5.541508064989854,-5.664049626702701,-5.677379601513783,-5.46212519345333,-5.636399752647285,-5.541508064989854,-5.586054664486075,-5.698054664486076,-5.698054664486076,-5.472054664486075,-5.642554664486076,-5.545554664486075,-5.167890822678165,-5.3788456249380525,-5.503975568440878,-5.3788456249380525,-5.5847778283278835,-5.50756878877986,-5.497281770713181,-5.630289096720508,-5.65685319928461,-5.45226711869853,-5.630289096720508,-5.537490561921972,-5.359295300127391,-5.524955913067233,-5.59281062362342,-5.421509829071773,-5.611223790479265,-5.524955913067233,-4.64915593030886,-4.982864791068354,-5.263219221448101,-5.263219221448101,-5.513105297397468,-5.460447069549366,-5.415785343642984,-5.568078083689823,-5.619028903361954,-5.4341015028935695,-5.619028903361954,-5.530087451371321,-5.177516832175234,-5.386193723790777,-5.508443212543335,-5.380991269803048,-5.586107834220227,-5.508443212543335,-7.5982618716932855,-7.234090700522114,-6.631964574395988,-5.920577187008599,-5.920577187008599,-5.728342952774364,-6.14261535812769,-6.122910155815553,-5.956366803214397,-5.596112467954283,-5.719453508416711,-5.596112467954283,-3.5365385354538006,-4.1335385354538055,-4.746828858034455,-5.015215954808653,-5.359377245131235,-5.359377245131235
50,1.006127,11.344383530323435,0.885,-6.336286756129885,-6.336286756129885,-6.189828691613757,-5.980551272258919,-6.132919014194403,-6.040719014194403,-6.062981820921727,-6.1276570345969406,-6.062981820921726,-5.919631393571299,-6.095157034596939,-6.015892077331982,-5.878513196335223,-5.986841290637776,-5.977365848594555,-5.878513196335223,-6.069669384940331,-5.999135003800841,-6.1003153283748075,-6.156155895248147,-6.08030912819766,-5.9279530608814515,-6.100315328374808,-6.019283441749476,-6.011187056771798,-6.088119046696231,-6.038942724278095,-5.908086301104292,-6.088000658786911,-6.0111870567717975,-5.846847816037722,-5.96266924460915,-5.962669244609151,-5.871454958894864,-6.06529424460915,-5.996258530323435,-5.678075620718915,-5.833835507724565,-5.884338332583322,-5.833835507724565,-6.04197533823304,-5.98092731563417,-6.0109976939375995,-6.0879744949144,-6.0388548367947426,-5.908044091983997,-6.0879744949144,-6.01116985510976,-5.896793291957942,-6.000795562105501,-5.985850045646932,-5.882587843603798,-6.072195108075989,-6.000795562105501,-5.468712644247485,-5.67401644171584,-5.787168340450018,-5.787168340450017,-6.01304808728546,-5.9619088467791315,-6.161692663812896,-6.203008823063481,-6.108795708309383,-5.941634115803528,-6.108795708309383,-6.0248589401595005,-5.93683138308417,-6.031358990446133,-6.004432610078036,-5.891512364679263,-6.077727088605643,-6.004432610078036,-8.134500647440554,-7.708969115909022,-7.024419566359472,-6.381374521314426,-6.381374521314426,-6.20406821500812,-6.791892200843667,-6.684077171941932,-6.401285264427482,-6.082106073676036,-6.195869079456383,-6.082106073676036,-4.388189981936336,-4.849189981936337,-5.285673852904079,-5.5463190141944025,-5.86375449806537,-5.86375449806537
51,1.006262,11.519353307836806,0.432,-5.739675888481965,-5.739675888481965,-5.676869436869063,-5.472127501385192,-5.59090169493358,-5.50590169493358,-5.622472965956464,-5.650208008691506,-5.622472965956463,-5.446002880486378,-5.574708008691506,-5.495255017238515,-5.395384742021481,-5.476858219428161,-5.517076294084349,-5.395384742021481,-5.543331696834841,-5.474626392316177,-5.56705038489615,-5.607900694905007,-5.596750119174272,-5.433649144860721,-5.56705038489615,-5.490220446897921,-5.482543903974505,-5.543391930842683,-5.557528790624379,-5.414812585754522,-5.555374298600869,-5.482543903974505,-5.529786981306194,-5.579455348653132,-5.579455348653132,-5.425343103755173,-5.561901777224561,-5.486835450693948,-5.244635793712512,-5.361782686367879,-5.447110369983698,-5.361782686367879,-5.52250302535093,-5.460932403882003,-5.501709840193339,-5.558022416505914,-5.5664241259076235,-5.419084687568185,-5.558022416505914,-5.484284931768429,-5.392066134170518,-5.47432493099231,-5.515536054715353,-5.394645021798213,-5.542873171627952,-5.47432493099231,-4.890903940748197,-5.091758371127945,-5.2829355863178185,-5.282935586317818,-5.473628624292502,-5.428799510368451,-5.475934104089733,-5.538346282075681,-5.554461036174042,-5.413339256314557,-5.554461036174042,-5.481943471771231,-5.281664146282612,-5.390048604360322,-5.464296048123104,-5.370036334421672,-5.527619156507562,-5.464296048123104,-7.141425379908879,-6.809713668197166,-6.3274524069359055,-5.784578533062031,-5.784578533062031,-5.633236190719688,-5.9954226719986545,-5.934902440784781,-5.795567180669176,-5.529133654657614,-5.626237700900389,-5.529133654657614,-3.943708146546479,-4.368708146546479,-4.843321049772287,-5.07180492074003,-5.342756533643256,-5.342756533643256
52,1.014575,11.143930014246289,0.757,-6.550639691665648,-6.550639691665648,-6.366465498117258,-6.037233240052741,-6.159936465859193,-6.052536465859193,-6.206952806269081,-6.288283290599567,-6.206952806269081,-5.960625170941445,-6.112449957266232,-6.0213160541323285,-5.889969306977132,-6.046311153735483,-6.059833747055719,-5.889969306977133,-6.068653000493833,-5.992521369845503,-6.097299367656386,-6.204578375628043,-6.156060217966395,-5.93618333576976,-6.097299367656387,-6.0113551692507174,-6.002767965547717,-6.132416999972571,-6.112186101567867,-5.915112214078363,-6.084238158662746,-6.002767965547716,-5.935159606083021,-6.080807565266696,-6.080807565266696,-5.900042259144247,-6.074896850980982,-5.996626442817718,-5.600692726110693,-5.825489336280186,-5.925574082042898,-5.825489336280186,-6.028684251534424,-5.966243573568322,-5.925705350021624,-6.0735905759068505,-6.07641963573591,-5.897934898251172,-6.0735905759068505,-5.995767621083896,-5.8099867679352775,-5.98525578042109,-6.022712080080568,-5.87214113796933,-6.057601977923928,-5.98525578042109,-5.185784444626034,-5.508765457284263,-5.733005963613377,-5.733005963613377,-5.971357229436162,-5.928553431967808,-5.917026032981651,-6.0669651430519105,-6.072391372560107,-5.896000271857529,-6.072391372560106,-5.9949791945741575,-5.709643715677781,-5.908658030606207,-5.976140648193119,-5.849774595023384,-6.043737785207434,-5.97614064819312,-7.998758843075123,-7.656074158390438,-7.038569653885931,-6.36002010433638,-6.36002010433638,-6.184083167399443,-6.666519609622015,-6.639097644304096,-6.420247933321436,-6.063062962223167,-6.175947355286752,-6.063062962223168,-4.281381627149515,-4.818381627149516,-5.31325259489145,-5.531413885214031,-5.846397756181773,-5.846397756181773
53,1.032868,11.971016997017266,1.157,-6.492597642178556,-6.492597642178556,-6.46734602927533,-6.282010545404362,-6.403304093791459,-6.32150409379146,-6.445475686475955,-6.456626683626952,-6.445475686475955,-6.271507025507294,-6.396793350293619,-6.317223549723819,-6.221606387979937,-6.2857340893551825,-6.341572989158719,-6.2216063879799375,-6.3658617907304285,-6.296887331005478,-6.388988653350303,-6.413506811011951,-6.419258803926034,-6.258916022703714,-6.388988653350304,-6.312092284882634,-6.304409104489979,-6.348942269897199,-6.380003562928264,-6.2400631766982055,-6.377302471408534,-6.304409104489978,-6.408210874568285,-6.428180262323386,-6.428180262323387,-6.263200670486653,-6.391644548037673,-6.313838425588695,-6.102952025265853,-6.195158239955118,-6.28650287272348,-6.195158239955118,-6.349467561989017,-6.2861088049268705,-6.349771575771845,-6.38357011057038,-6.401057290057558,-6.250174506174774,-6.383570110570379,-6.308529817530086,-6.238190663305575,-6.2983938415121585,-6.3492701184701605,-6.225303035609774,-6.368153205870842,-6.2983938415121585,-5.724276490688153,-5.906092946384356,-6.1107511742324565,-6.110751174232456,-6.297146743852709,-6.25171003499195,-6.296122383434129,-6.342616528633192,-6.3761575122397485,-6.2382160602491155,-6.3761575122397485,-6.303656341279561,-6.101896342620539,-6.194352375340375,-6.2860129070377155,-6.194922927487614,-6.349321700493748,-6.286012907037716,-7.924080060080334,-7.585332312332585,-7.131728708728979,-6.601089069089339,-6.601089069089339,-6.451539519539789,-6.791652835167561,-6.720884049040391,-6.606144164647326,-6.348670176208018,-6.444623933433451,-6.348670176208018,-4.764242803468884,-5.173242803468883,-5.665178287339849,-5.896758932501138,-6.164500867985009,-6.164500867985009
54,1.036854,11.32206851288647,0.37,-6.456455609660663,-6.456455609660663,-6.33148786772518,-6.012197545144534,-6.137326577402599,-6.0513265774026,-6.223253698071656,-6.278438883256841,-6.223253698071656,-5.960216661034619,-6.105105549923508,-6.030142586960546,-5.884767923495508,-6.0200527957941325,-6.066154956894329,-5.884767923495508,-6.058337668092758,-5.999394642552483,-6.086164172762467,-6.173790390654407,-6.159627414569376,-5.929659301194707,-6.086164172762468,-6.017689416340856,-6.010847690048521,-6.116296892399485,-6.124671367630384,-5.912871199704271,-6.075757849578326,-6.01084769004852,-6.038833819008921,-6.137660349621164,-6.137660349621165,-5.9191093292130015,-6.079624635335451,-6.0133899414579,-5.6344526936774315,-5.828972467688731,-5.9499781174062445,-5.828972467688731,-6.02375212870568,-5.97665608350794,-5.946005020822979,-6.066798671616629,-6.094576449394408,-5.8984177192356775,-6.066798671616629,-6.00495740177536,-5.854050351705995,-5.996604267710534,-6.051898251819502,-5.877920953295098,-6.054093484509626,-5.996604267710535,-5.132815348329508,-5.446043196430773,-5.717157120481407,-5.717157120481407,-5.95444193060799,-5.9310875002282435,-5.860785140521131,-6.001745327874761,-6.055024016399352,-5.879422142863051,-6.055024016399352,-5.997216053870078,-5.705921273622668,-5.883528635585858,-5.983148267487698,-5.844902868714692,-6.03362679509506,-5.983148267487699,-7.9332036480216095,-7.583744188562149,-7.0168793236972835,-6.341365810183769,-6.341365810183769,-6.185473918291877,-6.7527505938113315,-6.682634986874914,-6.469004929071445,-6.078241923291095,-6.178265044678379,-6.078241923291096,-4.6393588354671245,-5.069358835467122,-5.488133029015507,-5.60716528708002,-5.886262061273569,-5.886262061273569
55,1.039548,11.102331520324078,0.271,-6.457525068711178,-6.457525068711178,-6.296241197743435,-6.038196036453112,-6.146860552582143,-6.0730605525821435,-6.156553742546302,-6.227775964768525,-6.156553742546302,-5.971109298101857,-6.105275964768523,-6.045720409212968,-5.917916982013666,-6.045610498713078,-6.0457971391845895,-5.917916982013667,-6.072304015412487,-6.024042718752369,-6.097055169571199,-6.182357206772263,-6.128939137684575,-5.957847020766948,-6.0970551695712,-6.0403155770114125,-6.034646381785036,-6.1347169107522905,-6.0999738377044315,-5.943936054329116,-6.088432275991584,-6.034646381785036,-5.9185407039975475,-6.046086622364895,-6.0460866223648955,-5.918056010119997,-6.072390193793466,-6.024099377466936,-5.681647904504869,-5.86525242427888,-5.936139429928598,-5.865252424278881,-6.039659203939897,-6.002580107894699,-5.960613571606128,-6.078203315195873,-6.06561357160613,-5.927434084426642,-6.078203315195873,-6.0279212639138215,-5.885846843820105,-6.021129477191275,-6.030912678099334,-5.9107685237293,-6.067872950517041,-6.021129477191275,-5.387780887412685,-5.64092645703294,-5.799749241843067,-5.799749241843066,-5.999056203868382,-5.975885317792433,-5.999237843509087,-6.107687492221032,-6.083539951237427,-5.936043464117989,-6.083539951237427,-6.031429880979816,-5.859638268790334,-6.001122931367022,-6.018748698238189,-5.904926612348619,-6.064251765722851,-6.018748698238189,-7.739962150954702,-7.436484673477227,-6.891448637441194,-6.324052241044798,-6.324052241044798,-6.189556745549303,-6.721528052115984,-6.6590540636766775,-6.41877082668246,-6.0970425029830375,-6.183337300670899,-6.0970425029830375,-4.898202488066017,-5.267202488066017,-5.572525068711178,-5.690621842904725,-5.931412165485369,-5.931412165485369
56,1.043507,11.91595055784764,0.965,-6.546337654621834,-6.546337654621834,-6.403569912686351,-6.151879590105704,-6.26410862236377,-6.13530862236377,-6.279919218816303,-6.3429648028618875,-6.279919218816303,-6.0924947173918,-6.227298136195219,-6.111107253004335,-6.038734447827992,-6.15885429065707,-6.167980027395775,-6.038734447827993,-6.193974133486147,-6.089198102051962,-6.2188619838883845,-6.2963562265810324,-6.251581204437544,-6.078885013117791,-6.2188619838883845,-6.105560832426914,-6.094240230391722,-6.201225117041595,-6.193741489837565,-6.051106729132274,-6.2016432530617465,-6.094240230391721,-6.06923117009254,-6.182134231317029,-6.18213423131703,-6.045532190500701,-6.1981878027456,-6.091968414990498,-5.816478806435209,-5.989193495700746,-6.064826264062329,-5.989193495700746,-6.163265529599053,-6.06900846745216,-6.094909043806127,-6.201735661632745,-6.194051900948985,-6.051255808152891,-6.201735661632744,-6.094300985198068,-5.935159411423123,-6.0797893773709095,-6.119908560117789,-6.0156474931484345,-6.179663384181352,-6.0797893773709095,-5.502937899619788,-5.7498492920248525,-5.9193049882273865,-5.919304988227386,-6.119944228733716,-6.040526507214729,-6.118482173772697,-6.219730417332417,-6.204992712414385,-6.056510276817194,-6.204992712414385,-6.0964423611263285,-5.8276826641871065,-5.997746058870133,-6.070026222469316,-5.991690844146207,-6.164813543532712,-6.070026222469317,-7.870842449739541,-7.557410017307107,-7.018301909198996,-6.4471127200098035,-6.4471127200098035,-6.255626233523317,-6.420858072298511,-6.450551713917007,-6.345332060737816,-6.123910095419895,-6.246771367096196,-6.123910095419895,-3.8249182997831177,-4.468918299783119,-5.140498944944412,-5.545273138492799,-5.888095719137962,-5.888095719137962
57,1.052579,11.4064412652367,0.322,-6.7612477168496,-6.761247716849599,-6.503731587817343,-6.222376749107666,-6.348812232978634,-6.263812232978634,-6.280697675493109,-6.394415624211058,-6.280697675493109,-6.115261778057212,-6.282415624211058,-6.2201592139546475,-6.067808652270097,-6.231904919460667,-6.1818911670048715,-6.067808652270098,-6.253001186651237,-6.200820440089351,-6.282691043801801,-6.395937279408532,-6.281622841853173,-6.115706101374874,-6.282691043801801,-6.220340290923147,-6.2141104507950535,-6.343585681693458,-6.249793070442408,-6.100419434842072,-6.273215404615373,-6.2141104507950535,-5.900670857073435,-6.104318816257107,-6.104318816257108,-6.030553510134658,-6.229908101971393,-6.185637693808127,-5.7641842030898065,-6.000130530773422,-6.0409723386830265,-6.000130530773422,-6.211050022298846,-6.173239287835569,-6.1015523763478114,-6.257663487458922,-6.197552376347811,-6.075330154125588,-6.257663487458921,-6.203885709681144,-6.021587689754294,-6.196621741967686,-6.16043899508914,-6.057505964442147,-6.2466149315250075,-6.196621741967687,-5.5948716449835345,-5.8708843032113815,-5.962390632325307,-5.962390632325306,-6.187656455110117,-6.157858986755686,-6.285968197321008,-6.3984389233163235,-6.283143841349111,-6.116436581395949,-6.283143841349111,-6.220637986548175,-6.1185189748481505,-6.270615089367578,-6.205426950308273,-6.079112021882915,-6.260007727404388,-6.205426950308274,-8.253414238209675,-7.900306130101566,-7.196279103074538,-6.55498180577724,-6.55498180577724,-6.3993601841556185,-7.07500773922514,-7.000759184311844,-6.6493545600343875,-6.292314097606641,-6.3921638085893004,-6.292314097606641,-4.965279974914116,-5.390279974914117,-5.670183200720569,-5.822054168462505,-6.100667071688312,-6.100667071688312
