,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
36,TWCMa,0.844792,11.146999999999998,0.5126509883599241,-1.9900824270473452,-1.2541600634374925,-2.776192692402554,-2.21441989575381,-3.6886611569807517,-3.4181698622014234,-4.2602122661815445,-4.2771429027050685,-4.679367877324862,-4.840962485012064,-4.748589930395903,-4.9726780526138485
37,xSgr,0.845893,6.711,0.5068044287003401,-4.54162347915975,-3.4411600634374944,-5.021468304702099,-4.181419895753812,-5.585852729258876,-5.146169862201426,-5.949468744973013,-5.88514290270507,-6.25073576315108,-6.361962485012064,-6.29370472825955,-6.48467805261385
38,V0600Aql,0.859672,10.584999999999999,1.0956951989942811,-1.7976376955045015,-0.579160063437494,-2.9905554927515277,-2.060419895753811,-4.450625739592929,-3.9561698622014245,-5.271774203883446,-5.181142902705069,-5.789041544188025,-5.883962485012064,-5.907425103637431,-6.087678052613849
39,V0459Cyg,0.860413,11.286,0.8761461079782848,-0.709388026688516,-0.13216006343749342,-1.9970519287698585,-1.5564198957538096,-3.5760075726920744,-3.3791698622014246,-4.548839163200799,-4.601142902705069,-5.138441399107344,-5.3219624850120635,-5.279174179523613,-5.517678052613849
40,CKSct,0.870124,10.645999999999999,0.9442863977524444,0.766535065190082,1.5178399365625057,-0.6359350647403954,-0.06241989575381117,-2.1958005193621593,-1.9181698622014238,-3.2846410389041947,-3.2981429027050693,-3.8954932467180106,-4.054962485012064,-4.025987272704106,-4.248678052613848
41,TZMon,0.870882,14.72,-0.496454547186122,2.5767941255086373,-1.3421600634374946,0.9961481874111731,-1.9954198957538118,-1.4922299020540064,-3.382169862201425,-3.344636729275937,-4.399142902705069,-4.218213178078577,-5.022962485012064,-4.55174236569807,-5.198678052613849
42,V1344Aql,0.873787,10.519,0.9591912203435984,-4.416336010639869,-2.7091600634374946,-5.367607641709823,-4.064419895753812,-6.299441446159573,-5.578169862201426,-6.909705431379269,-6.71014290270507,-7.311563983149478,-7.338962485012065,-7.36781830936347,-7.50367805261385
43,RSOri,0.878917,10.708,0.5739982226221602,-3.5113410793811464,-2.613160063437494,-4.251054259069577,-3.565419895753811,-5.130968989514303,-4.785169862201425,-5.668379843648316,-5.649142902705069,-6.059786820891593,-6.198962485012064,-6.11632945682928,-6.325678052613849
44,BKAur,0.903222,10.667000000000002,0.7731953757412505,-2.696319093373955,-1.2641600634374957,-3.4146710636442394,-2.3214198957538112,-4.181800006695697,-3.588169862201425,-4.688403950584119,-4.550142902705071,-5.065565462519609,-5.130962485012065,-5.108835856573665,-5.26967805261385
45,GHLup,0.967448,10.121,0.5953923571525802,-2.8480225808197135,-1.8381600634374948,-3.8063073136028347,-3.0354198957538117,-4.7648028466705235,-4.3671698622014254,-5.383273735572027,-5.33914290270507,-5.826217623762113,-5.9499624850120645,-5.923474570318738,-6.12267805261385
46,FNAql,0.976878,9.788,0.6887835475457731,-1.7730380247304294,-0.9561600634374938,-2.773990858572847,-2.1504198957538114,-3.9592344420122907,-3.6511698622014244,-4.649257330703271,-4.64814290270507,-5.131553345401685,-5.281962485012064,-5.229943912170169,-5.44667805261385
47,YZSgr,0.980171,9.743,0.5514347326810101,-3.3952904843931577,-2.292160063437494,-4.145504186559663,-3.303419895753811,-4.940090545428275,-4.499169862201425,-5.406063222475421,-5.341142902705069,-5.778104257767299,-5.8889624850120645,-5.823946998200601,-6.01467805261385
48,SNor,0.989194,9.292,0.38880527061612175,-3.6447490415579957,-2.7981600634374937,-4.380671024090073,-3.7344198957538106,-5.1170239826467645,-4.795169862201425,-5.600879939034301,-5.593142902705069,-5.979658455360303,-6.125962485012064,-6.050642851866718,-6.264678052613849
49,DDCas,0.991759,11.898000000000001,0.7338885059927979,-2.5832174354073256,-1.4231600634374943,-3.4959598743567386,-2.6104198957538127,-4.5085116036088975,-4.041169862201427,-5.098752283312169,-5.021142902705071,-5.555969737258571,-5.658962485012066,-5.619118225048452,-5.80467805261385
50,BZCyg,1.006127,11.32,0.9770282702084181,-0.6723992197328805,-0.324160063437495,-2.196251312773191,-1.9304198957538115,-3.9767287981661004,-3.8861698622014256,-5.320797383329772,-5.4241429027050705,-6.018802487611948,-6.233962485012065,-6.2313729062200105,-6.49067805261385
51,SYAur,1.006262,11.336,0.7551112368242415,-3.813180576374413,-2.487160063437494,-4.5096492949422995,-3.497419895753811,-5.327538771324918,-4.783169862201425,-5.832745594123152,-5.718142902705069,-6.200900522384556,-6.280962485012064,-6.255194266098133,-6.425678052613849
52,YSct,1.014575,10.68,0.9517338709293003,-1.1099774280631478,-0.3271600634374933,-2.4769904031016403,-1.8794198957538113,-4.0214261650857965,-3.7291698622014247,-5.085665197705679,-5.09214290270507,-5.697847262961397,-5.852962485012065,-5.863849857969096,-6.08367805261385
53,TWNor,1.032868,11.609,0.8439093185865076,3.5057806002649112,2.139839936562507,1.2632829009655813,0.2205801042461896,-1.547139996212926,-2.252169862201424,-3.6477053929180503,-4.133142902705069,-4.57195779492523,-5.023962485012064,-4.938657334785096,-5.35367805261385
54,ZLac,1.036854,10.589,0.624480264134559,-3.3917823416325596,-2.3561600634374944,-4.236971253154626,-3.4464198957538112,-5.180758521918013,-4.771169862201425,-5.72301560592115,-5.673142902705069,-6.1507767968209865,-6.270962485012064,-6.233814579125401,-6.43067805261385
55,XXCen,1.039548,10.119,0.5627076494547194,-3.990302577137754,-2.7971600634374933,-4.682215707738744,-3.7714198957538114,-5.395867150305157,-4.913169862201426,-5.843126986659714,-5.75814290270507,-6.199541043100712,-6.297962485012064,-6.26412366922091,-6.44667805261385
56,TYSct,1.043507,10.779,1.199302777854439,-0.6634053439354868,0.28683993656250645,-2.117797972469837,-1.3924198957538105,-3.8141331672616614,-3.444169862201425,-5.044985007961191,-5.014142902705069,-5.67798043301704,-5.809962485012064,-5.84005895872391,-6.044678052613849
57,V340Nor,1.052579,10.594000000000001,0.529870443314997,-2.827562206798748,-1.9891600634374949,-3.7744215319074406,-3.1344198957538114,-4.7142242913997245,-4.396169862201426,-5.3980550873169735,-5.3921429027050705,-5.8635272972752475,-6.010962485012065,-5.967899162296987,-6.18267805261385
58,AAGem,1.053181,12.436,0.5561733342877451,-2.7128645293717364,-1.7081600634374943,-3.545369869749417,-2.7784198957538115,-4.380408880807646,-3.985169862201425,-4.975124001966829,-4.932142902705069,-5.420504946424644,-5.544962485012063,-5.4650060145001795,-5.664678052613849
59,RXAur,1.065337,10.224,0.47317701601182216,-3.322322007850823,-2.474160063437494,-4.073871761718186,-3.4264198957538117,-4.886754031124657,-4.5641698622014255,-5.44323055442171,-5.43514290270507,-5.831875788870991,-5.977962485012064,-5.875785739644464,-6.089678052613849
60,UUMus,1.065819,11.780000000000001,0.4793299187098031,-1.3627434850367908,-1.085160063437495,-2.4293156374326643,-2.2174198957538116,-3.64193590755906,-3.584169862201425,-4.523048166130339,-4.6421429027050705,-5.035040130375313,-5.259962485012065,-5.180954560854487,-5.44667805261385
