,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
58,AAGem,1.053181,12.220634761167014,0.42166445670514896,-2.048351876823512,-1.3588138625417696,-3.0155409563246462,-2.418070829265503,-4.020889727822855,-3.5660708292655032,-4.752895370153043,-4.45284136524727,-5.2465017824905456,-5.122797654594807,-5.3179395983907725,-5.347386213125747
59,RXAur,1.065337,10.763614155482362,0.2019860715191757,-1.9544459199014488,-1.999793256857115,-2.977539166489299,-2.941050223580849,-4.133792562174579,-4.020050223580849,-4.967068258696386,-4.8308207595626165,-5.452943582474616,-5.430777048910153,-5.551162231792186,-5.647365607441093
60,UUMus,1.065819,12.11323238260993,0.4706955425309614,-1.8594412317211857,-1.3644114839846833,-2.934658984984934,-2.4856684507084164,-4.158211756853931,-3.7936684507084166,-5.048136950503431,-4.791438986690185,-5.563224597639805,-5.466395276037722,-5.710868148292555,-5.757983834568661
61,RYCas,1.084181,11.216823112034369,0.8443114987305803,-2.413414956613073,-1.2430022134091232,-3.5578092529341436,-2.5932591801328573,-4.8182626857014315,-4.1402591801328565,-5.815271065177103,-5.4080297161146245,-6.3581316035372275,-6.167986005462161,-6.490810462801441,-6.4765745639931005
62,UNor,1.101875,10.334666037511601,0.8634625681880501,-0.6410111022856988,-0.400845138886357,-2.2285401327590035,-1.9741021056100898,-4.115357487422022,-3.8691021056100903,-5.529761273323842,-5.329872641591857,-6.221444248751382,-6.159828930939395,-6.466150054846043,-6.536417489470335
63,ZSct,1.110645,12.606442294122076,0.21788251948401166,0.5604310011852247,-0.38662139549683117,-1.0490428320554335,-1.7008783622205637,-2.933119421185558,-3.237878362220565,-4.212905651198617,-4.277648898202332,-4.888184991488014,-4.990605187549869,-5.098079758136145,-5.276193746080808
64,BNPup,1.135867,12.668919204911468,0.35138254236713584,-0.7665033564295297,-0.8270983062862223,-2.0182048167573177,-1.9933552730099566,-3.4300208569137447,-3.323355273009957,-4.421974603570456,-4.289125808991724,-4.995141900655567,-4.975082098339262,-5.163082192721125,-5.2606706568702
65,TTAql,1.138459,10.532871345899627,0.11186227196784676,0.47042132272282233,-0.6840504472743821,-1.1511364843557728,-1.9613074139981155,-3.0202805500809635,-3.421307413998116,-4.256100766328822,-4.367077949979883,-4.939955335960191,-5.071034239327421,-5.157666897375909,-5.35462279785836
66,LSPup,1.150646,12.97227817705691,0.4572596775376636,-1.4272204506220263,-1.2344572784316648,-2.6689669355035637,-2.4507142451553983,-4.048968942192476,-3.8247142451553993,-5.033807294523334,-4.844484781137167,-5.611506842335755,-5.556441070484704,-5.777456139312063,-5.852029629015643
67,TXCyg,1.167607,9.537969519686204,1.2541924167335243,-0.22046489261076563,0.5178513789390415,-1.9701110257354866,-1.3354055877846907,-4.073863555364168,-3.596405587784692,-5.713102839452595,-5.402176123766459,-6.493576132281124,-6.363132413113997,-6.733705358906068,-6.7587209716449355
