,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
39,V0459Cyg,0.860413,11.6220689467904,0.644625120113164,0.77417778247477,0.5258128783074949,-0.7453080847559181,-0.8997101277068764,-2.6174063426734357,-2.6637101277068775,-3.8265467750763316,-3.8034534238790423,-4.499156230762158,-4.456363845583109,-4.686253404208297,-4.639590264957922
40,CKSct,0.870124,11.28572101874594,0.8623778766485124,0.4333935717912089,0.9921608063519535,-1.0510915603206354,-0.5893621996624184,-2.7146663080233537,-2.386362199662417,-3.8871092168857504,-3.684105495834582,-4.527328086770959,-4.373015917538649,-4.674225113193328,-4.554242336913462
41,TZMon,0.870882,12.50368207514518,0.6969367023099313,-2.216484343629194,-0.9318002500472871,-2.6021876236062598,-1.5863232560616594,-3.5795414486095165,-2.9143232560616585,-4.213877695295816,-3.849066552233823,-4.659587579416635,-4.40497697393789,-4.754128235412049,-4.568203393312703
42,V1344Aql,0.873787,9.692609588121726,0.5222153652609349,-0.46096966315031956,-0.4487277630238318,-1.8497852179145458,-1.805250769038204,-3.3349003710357605,-3.260250769038204,-4.39117687202123,-4.309994065210369,-4.949704377114227,-4.870904486914436,-5.0934674880670725,-5.023130906289249
43,RSOri,0.878917,10.941908401272402,0.30591073005756825,-1.3708908733649914,-1.4530265761745087,-2.379040059358348,-2.4065495821888807,-3.598396449388657,-3.56754958218888,-4.409438845433499,-4.349292878361045,-4.896963231385959,-4.831203300065113,-5.00719306858463,-4.945429719439925
44,BKAur,0.903222,11.517938427875784,0.40509704570690486,-0.9097230573754114,-0.8810566027778907,-1.9966518855090858,-1.939579608792261,-3.229852210116831,-3.147579608792261,-4.112166757504709,-4.027322904964427,-4.621302563707411,-4.540233326668494,-4.7382883293341465,-4.666459746043306
45,GHLup,0.967448,10.06261827152559,0.34859888120601423,-1.2253836175725992,-1.1057364464276969,-2.4307826578210165,-2.3042594524420688,-3.701758218393209,-3.577259452442068,-4.572126272323855,-4.467002748614233,-5.103553025445062,-5.0099131703183,-5.250232833494746,-5.170139589693113
46,FNAql,0.976878,10.142928469687204,0.37968211806899715,-0.10006561587255153,-0.4370466445893098,-1.4105217110500652,-1.6325696506036824,-2.987137160435823,-3.0745696506036815,-3.992653696165159,-3.989312946775846,-4.585771846373881,-4.555223368479913,-4.746063065409384,-4.707449787854726
47,YZSgr,0.980171,10.02402730773711,0.23758758915601635,-1.4683363737329633,-1.5391454826392175,-2.532805220711044,-2.5516684886535894,-3.7247722788252617,-3.6886684886535885,-4.511082458325499,-4.448411784825754,-4.995647109985393,-4.928322206529821,-5.10434087938101,-5.0415486259046345
48,SNor,0.989194,9.748963126792775,0.19322865729826044,-2.434168844418905,-2.261081301694882,-3.365921689866157,-3.1986043077092536,-4.349905933141391,-4.200604307709254,-5.033383027210203,-4.916347603881418,-5.482281626709057,-5.381258025585485,-5.592432195798508,-5.507484444960298
49,DDCas,0.991759,11.637054664486076,0.39598010898517,-0.3324802996350248,-0.44817283938818103,-1.583570416508175,-1.636695845402554,-3.023968241715512,-3.0086958454025536,-3.9591052640765283,-3.906439141574718,-4.5374730156020755,-4.476349563278785,-4.6682910389767045,-4.609575982653597
50,BZCyg,1.006127,11.724383530323436,1.0102233421578144,-0.4172410579957959,0.2254982947744582,-1.9078549254931758,-1.3820247112399133,-3.6463021385866377,-3.2790247112399133,-4.956489177712999,-4.734768007412078,-5.642592852849158,-5.476678429116145,-5.848515626348634,-5.7209048484909575
51,SYAur,1.006262,11.139353307836805,0.3255820125048084,-0.5990668773484016,-0.9364714827389118,-1.7256232082273364,-1.9479944887532834,-3.0873654072742487,-3.1749944887532835,-4.03098411875084,-4.027737784925448,-4.553138159807491,-4.5226482066295155,-4.693449425983278,-4.654874626004328
52,YSct,1.014575,11.143930014246289,0.7689062223115473,-0.0003088127131375615,0.1629518108516061,-1.5503871123125865,-1.390571195162767,-3.3263119298705974,-3.1815711951627663,-4.577159486881647,-4.462314491334931,-5.254890748996289,-5.155224913038999,-5.457506408916179,-5.373451332413811
53,TWNor,1.032868,12.331016997017265,1.3021135533114503,0.6849640248559955,1.4118648280806292,-1.0987337742132497,-0.5086581779337432,-3.3289967975524233,-2.9226581779337426,-4.961882295958493,-4.7214014741059085,-5.72185473368974,-5.544311895809976,-5.996794293503589,-5.861538315184789
54,ZLac,1.036854,11.10206851288647,0.261824303308134,-1.130344687474179,-1.4751866877885775,-2.3386610125717437,-2.566709693802949,-3.741628752695117,-3.832709693802949,-4.654041522794571,-4.652452989975114,-5.211825755329506,-5.182363411679181,-5.367489020349019,-5.329589831053994
55,XXCen,1.039548,11.082331520324079,0.20837215862317887,-2.014334335106334,-2.166449695226184,-3.0610435926769464,-3.1419727012405567,-4.223340460314622,-4.224972701240557,-5.032263445451116,-4.987715997412722,-5.515717405419948,-5.4596264191167885,-5.65125925693407,-5.595852838491601
56,TYSct,1.043507,12.19595055784764,1.008154273167264,0.12845076609971537,0.42393126725025304,-1.5173388601779034,-1.256591738764119,-3.455698645664441,-3.2495917387641193,-4.881651942128077,-4.737335034936283,-5.583179840569418,-5.465245456640351,-5.783537765824942,-5.687471876015163
57,V340Nor,1.052579,11.686441265236699,0.41212346765685565,-2.541780693933153,-2.047559440138806,-3.606540065768343,-3.1940824461531774,-4.695429335959939,-4.397082446153178,-5.49944211499194,-5.310825742325342,-6.0071301481329265,-5.861736164029409,-6.135082022499965,-6.020962583404222
58,AAGem,1.053181,12.180634761167015,0.4437081623363401,-1.9416254084607707,-1.258752936069121,-2.8867421255133934,-2.3302759420834933,-3.864180038689613,-3.4782759420834926,-4.573686111556157,-4.343019238255657,-5.059389194113709,-4.887929659959724,-5.126412537524233,-4.995156079334537
59,RXAur,1.065337,10.84361415548236,0.3133506268796418,-2.425662762998189,-2.099732330384467,-3.3372466803036045,-3.0532553363988395,-4.352494730573677,-4.132255336398839,-5.072102852730164,-4.920998632571004,-5.518050642475005,-5.39590905427507,-5.593967425936088,-5.495135473649883
60,UUMus,1.065819,12.233232382609929,0.46502903213976315,-1.5554645263029085,-1.1843505575120348,-2.636356156421363,-2.3178735635264065,-3.8670836370872803,-3.625873563526406,-4.762792524562868,-4.601616859698572,-5.279911785669799,-5.151527281402639,-5.42869011169349,-5.325753700777451
61,RYCas,1.084181,12.436823112034368,0.8043905211093204,-1.9044973240042364,-1.0029412869364747,-3.088864495217474,-2.3654642929508474,-4.399864273009697,-3.912464292950846,-5.437619195923836,-5.158207589123012,-5.994792602390511,-5.793118010827079,-6.135466036633158,-5.984344430201891
62,UNor,1.101875,11.294666037511602,0.9096112914919434,-0.676280195201463,-0.34078421241370854,-2.2176005090305795,-1.9263072184280798,-4.045986196195139,-3.821307218428079,-5.413286903195144,-5.260050514600245,-6.088424176856537,-5.964960936304312,-6.323888239622361,-6.224187355679125
63,ZSct,1.110645,11.786442294122077,0.4507589343835903,-0.6849389731793625,-0.7465604690241827,-2.0612336521810724,-2.073083475038554,-3.6504514398219463,-3.610083475038554,-4.692545370675304,-4.627826771210719,-5.284331529930755,-5.215737192914786,-5.447590465731096,-5.383963612289598
64,BNPup,1.135867,11.928919204911468,0.39042154669956,-0.751689095461316,-0.7470373798135739,-1.9643008007510478,-1.925560385827947,-3.326687215181933,-3.255560385827947,-4.278794630896625,-4.199303682000111,-4.837965273758432,-4.760214103704179,-4.998087614816378,-4.928440523078991
65,TTAql,1.138459,9.512871345899628,0.31423798645791023,-0.5658910379989833,-0.9639895208017337,-1.9848100421586778,-2.253512526816106,-3.5977140732251303,-3.7135125268161056,-4.62697344520727,-4.63725582298827,-5.238270249922516,-5.216166244692338,-5.415454050754454,-5.38239266406715
66,LSPup,1.150646,12.872278177056911,0.45956606081233764,-1.1769794501721544,-1.0743963519590163,-2.4164165534807607,-2.3029193579733884,-3.793498309922612,-3.6769193579733885,-4.775982582972676,-4.674662654145554,-5.3528552231896285,-5.261573075849621,-5.51834264385135,-5.439799495224434
