,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
69,RWCas,1.170032,12.546000000000001,0.3759124572956007,-2.146704380554876,-2.129088916528964,-3.37979723706479,-3.3663503179610395,-4.746972720135393,-4.749688120618095,-5.688144793222919,-5.6982649125972555,-6.256610299908727,-6.268259340427565,-6.387428871210711,-6.393660612645622
70,VWCen,1.177138,12.955,0.39897544000437907,-0.4396440792905282,-0.5740889165289624,-1.8177206712141445,-1.9203503179610395,-3.3463981680981996,-3.419688120618095,-4.50325043599453,-4.547264912597255,-5.157600441489759,-5.190259340427564,-5.360615759874483,-5.380660612645621
71,SZCyg,1.179252,11.682,0.5603809949913934,-0.3670678041070836,-0.3770889165289639,-1.8557006138222012,-1.8633503179610398,-3.546145973203899,-3.5616881206180957,-4.676984579236084,-4.6932649125972565,-5.354791811101819,-5.370259340427565,-5.542918373044842,-5.551660612645622
72,SVMon,1.182801,11.464,0.24294536524118593,-1.9918505239450301,-1.9190889165289635,-3.036893529729031,-2.98135031796104,-4.1485672660752515,-4.125688120618096,-4.927436910680878,-4.925264912597257,-5.443229728880956,-5.447259340427566,-5.541438330037756,-5.542660612645623
73,XCyg,1.214482,9.897,0.27728600975212436,-3.1325438930641636,-2.889088916528963,-4.239193811499362,-4.05335031796104,-5.330789837391612,-5.228688120618095,-6.032484592957814,-5.992264912597255,-6.521814079881384,-6.502259340427564,-6.6379440635684235,-6.6236606126456214
74,CDCyg,1.232334,11.543,0.48345044666926573,-1.8855929749916636,-1.8910889165289628,-3.1641549427417277,-3.168350317961039,-4.67624620518697,-4.6896881206180945,-5.670993243280584,-5.686264912597255,-6.247417044636253,-6.262259340427565,-6.419329438186265,-6.427660612645622
75,YOph,1.233609,7.678000000000001,0.5892531262296318,-1.902655653015442,-2.1120889165289647,-3.325477597721711,-3.48535031796104,-5.0405943794148005,-5.148688120618096,-6.186535458534741,-6.247264912597257,-6.775239445187631,-6.8182593404275655,-6.973803834128884,-7.000660612645622
76,SZAql,1.234029,11.448,0.5246968617159591,-1.5756356309787383,-1.580088916528964,-2.9839508633425478,-2.9873503179610394,-4.611730124912269,-4.624688120618095,-5.684225652096024,-5.699264912597255,-6.2955611062650005,-6.310259340427564,-6.484424152737763,-6.492660612645621
77,CPCep,1.251989,13.043999999999999,0.6251296654010844,2.5467883932456248e-06,-0.06608891652896193,-1.669898819245502,-1.7203503179610389,-3.5041224821012653,-3.545688120618095,-4.844486455219686,-4.8732649125972545,-5.584044686283435,-5.6072593404275635,-5.777824959490214,-5.791660612645621
78,VYCar,1.276818,11.195,0.2726828962535898,-2.802828538917816,-2.638088916528965,-3.9511057548990958,-3.8253503179610404,-5.09525629897865,-5.029688120618095,-5.880938880430536,-5.858264912597256,-6.387938141636736,-6.379259340427565,-6.520793584832993,-6.513660612645622
79,VXCyg,1.303917,12.103,0.761539799352788,-0.6901344530014516,-0.6190889165289633,-2.3885835519095058,-2.3343503179610403,-4.27877079956098,-4.2566881206180955,-5.615054397157576,-5.613264912597256,-6.34499262289562,-6.349259340427564,-6.521282442677231,-6.5226606126456215
80,RYSco,1.307927,9.777999999999999,0.6949871661127351,-1.1786257959728155,-1.2410889165289627,-2.6456685465441327,-2.693350317961038,-4.4378064762988325,-4.477688120618094,-5.7172952155908865,-5.745264912597254,-6.359546006924488,-6.382259340427564,-6.586154557038751,-6.5996606126456205
81,RZVel,1.309564,10.305,0.29472199887312467,-2.6666671938318536,-2.6540889165289645,-3.797952056360193,-3.78835031796104,-5.027634850266997,-5.032688120618095,-5.921022000457176,-5.9322649125972555,-6.441914322201195,-6.454259340427565,-6.5949712947068635,-6.601660612645622
82,WZSgr,1.339443,11.430000000000001,0.40186997194138474,-1.4258169122755826,-1.5310889165289647,-2.852990009370674,-2.933350317961041,-4.42793792569737,-4.487688120618096,-5.554753082736237,-5.5922649125972566,-6.205631191696093,-6.234259340427566,-6.4092658111151115,-6.426660612645623
83,WZCar,1.361977,12.7,0.36746987001563897,-2.2138316609971733,-2.1980889165289637,-3.3793676801505135,-3.3673503179610393,-4.688103549531513,-4.691688120618095,-5.64672736260395,-5.657264912597255,-6.201351550107243,-6.213259340427564,-6.368258753937911,-6.374660612645622
84,VZPup,1.364945,12.809000000000001,0.4761507820444838,-2.9854953040648256,-2.861088916528965,-4.123317026003683,-4.02835031796104,-5.42553675181024,-5.378688120618096,-6.335948571593076,-6.322264912597256,-6.871365381706667,-6.868259340427565,-7.027129726094439,-7.023660612645623
85,SWVel,1.370016,11.716000000000001,0.34472761208653324,-2.9580787450217483,-2.9200889165289636,-4.110350187039503,-4.08135031796104,-5.393428913720018,-5.386688120618095,-6.3056862546155354,-6.311264912597256,-6.846425383854151,-6.8552593404275655,-7.005279672257702,-7.0096606126456225
86,XPup,1.414321,12.052,0.4159942477475203,-2.608819160494083,-2.595088916528964,-3.8088314202244913,-3.7983503179610403,-5.21516950349649,-5.219688120618095,-6.147278774705551,-6.1582649125972555,-6.729073487060633,-6.741259340427565,-6.899075939006714,-6.9056606126456215
87,RYVel,1.449158,11.112,0.5486593558000314,-2.7834838321966724,-2.7330889165289634,-4.152819719234101,-4.114350317961039,-5.6851863892943335,-5.672688120618095,-6.815451358016357,-6.818264912597255,-7.391139369181372,-7.398259340427564,-7.585406546588858,-7.588660612645621
88,KQSco,1.457818,12.624,0.8253547997444745,0.14767593584120425,-0.0020889165289641465,-1.8330260031746528,-1.9473503179610396,-4.040287809930189,-4.120688120618095,-5.717835592926999,-5.765264912597256,-6.540483706574613,-6.575259340427565,-6.820224094377784,-6.841660612645622
89,AQPup,1.478624,11.864,0.5323474740987981,-3.2037084671542453,-3.1080889165289647,-4.565342341339118,-4.49235031796104,-6.112176143534184,-6.078688120618096,-7.135531963671022,-7.128264912597255,-7.749387963782381,-7.750259340427565,-7.930514738619355,-7.9296606126456215
90,KNCen,1.531857,12.414,0.7519863211135913,-1.900921420527939,-2.031088916528964,-3.5519858171969,-3.65135031796104,-5.461383376855715,-5.532688120618095,-6.980203858621494,-7.023264912597255,-7.755191432912639,-7.787259340427565,-8.029004312246432,-8.048660612645623
91,UCar,1.58897,10.052000000000001,0.27620874190451294,-4.038890149620566,-3.948088916528964,-5.202664236351578,-5.133350317961041,-6.420939855701759,-6.3896881206180955,-7.271457957014662,-7.265264912597257,-7.789722226779636,-7.791259340427565,-7.935077044125838,-7.934660612645622
92,RSPup,1.61742,10.847,0.4875013028229817,-3.4540601626348826,-3.2900889165289637,-4.855519208118231,-4.73035031796104,-6.3378996785358845,-6.2726881206180956,-7.355767608770523,-7.333264912597255,-7.9578319766694,-7.949259340427565,-8.13172378576607,-8.124660612645624
93,SVVul,1.652569,10.457999999999998,0.5274528657701592,-3.954950710933274,-3.6430889165289635,-5.376412756437613,-5.138350317961039,-6.836538955914069,-6.702688120618094,-7.771732524879782,-7.716264912597254,-8.326265708915209,-8.297259340427564,-8.473158118016077,-8.452660612645623
94,SVul,1.837426,12.119,0.8385649605999449,-3.2471868177865475,-2.9940889165289644,-5.084554822737822,-4.89135031796104,-7.039265332224597,-6.932688120618096,-8.391634008239446,-8.349264912597258,-9.077146422915549,-9.056259340427566,-9.298820023905803,-9.283660612645624
