BVVI_i,VVVI_i,IVVI_i,JVVI_i,HVVI_i,KVVI_i
0.0775087379813309,0.0361926919008162,0.022005156675696136,0.02971451942102965,0.034042703451373446,0.012900777811567898
-0.1990889041656514,-0.1724198663553964,-0.1048312787440826,-0.14917233169838173,-0.15042385422977045,-0.14485069468409906
0.08075359664639925,0.05333085058310649,0.03242515715452918,0.04548095697281887,0.05117829052976766,0.037646300443208575
-0.017737576182303205,0.007216425409418359,0.004387586648926023,0.04188706410149001,0.043445832125571626,0.053946414623961436
-0.4911336423807976,-0.3325957404716645,-0.20221821020677272,-0.1504239814566468,-0.10323430177169268,-0.10585901166405247
0.21220389540177415,0.2006966611804466,0.12202356999771075,0.25480774718026933,0.2728220598168455,0.29956280952075165
0.2739030605621765,0.24859708752965753,0.15114702921803136,0.22455398351015537,0.20514730832585648,0.22845146310803663
0.43699858926375423,0.2784942581855051,0.1693245089767874,0.13287869320590062,0.10149346948745475,0.13846782466222352
0.10891938141394797,-0.014605441687557619,-0.008880108546035714,-0.05716566256856881,-0.06778362116517678,-0.05800397934505086
-0.16883719895033178,-0.09162644107398504,-0.055708876172983146,-0.00992494256701043,0.005828569225022895,0.02218704157659057
-0.22687924195484221,-0.18102190818199004,-0.11006132017464909,-0.061722828828075116,-0.032949270021455535,-0.006248943800310269
0.2875633256183788,0.14835976159590525,0.09020273505031036,0.04554590754525896,0.012387332735633139,-0.012656926236824989
0.14481377249044924,0.1468059047135471,0.08925799006583718,0.174322068581519,0.17686479552494933,0.19150847792601472
0.03352882865088552,0.016846226971465122,0.010242505998651091,0.03655512169709044,0.0483236544663381,0.05945123725345505
0.0314068985918777,-0.0082204590601829,-0.004998039108591409,-0.03823208878364519,-0.04785600055911615,-0.0701295101348342
0.07894363946415511,0.060291472524534734,0.03665721529491808,0.09948508721882965,0.08299217465176126,0.10840129751675642
-0.04411293194147975,-0.03655296776867356,-0.022224204403354375,-0.07931300010194908,-0.11638356482148021,-0.11694545220650276
-0.41606668366087884,-0.26880352993539824,-0.16343254620072264,-0.07354674568680668,-0.021543537777742677,0.0011537787200258023
0.18009132639920827,0.11401112895797276,0.06931876640644784,0.0648709783452305,0.036570517806403205,0.03882105703630212
0.4267782089891707,0.4007188779189426,0.2436370777747168,0.1351504939021769,0.1238428177209904,0.10866824793757314
-0.006668894268254108,0.010028836010658737,0.006097532294480797,0.07374408288029544,0.0734648554063428,0.07074673897122621
-0.16161786649835985,-0.12900400420756908,-0.0784344345582022,-0.04962479315026774,-0.023774974646912306,-0.0337377473683379
-0.07390860963324597,-0.050234842567953686,-0.03054278428131557,-0.016580169632817,0.0032678889614367046,0.04678169170772861
0.08894794370802184,0.006025289961199609,0.003663376296409504,-0.061885302639205664,-0.09382135218026688,-0.11535634770552855
-0.06826322657560685,-0.08959566210453968,-0.05447416255956006,-0.08271711950993743,-0.11221385816236146,-0.08387090748241183
-0.18347178048417878,-0.12779949951773784,-0.07770209570678405,-0.07481806874916297,-0.04963308555168344,-0.0220558711063365
-0.001614055503602052,0.012962774806300148,0.007881367082231305,-0.02656740963425064,-0.021769034652588615,-0.03916847354420849
-0.11108595239313723,-0.10046219391473066,-0.06108101390015541,-0.15109495496241282,-0.15784631070484434,-0.1509409928381935
-0.03329218194095679,0.0007882811302660775,0.00047927492720151177,-0.03505085534576852,-0.024039016280018755,-0.03646095885645684
0.30607896613680075,0.24089126236764197,0.1464618875195253,0.15276098376863773,0.14500535307898343,0.1482759732957615
-0.0644513605969762,-0.050021464722198636,-0.030413050551096416,-0.016990851000788135,-0.01803914593764852,-0.02707070864818313
0.2905196720910571,0.21470119114356986,0.13053832421529116,0.18231732261474948,0.16928399399463118,0.16569091141755218
-0.11486469794933743,-0.09842129855666,-0.05984014952244937,-0.050474423149750675,-0.05927324655978858,-0.06840506793997042
-0.07055332808467515,-0.014036170910241008,-0.008533991913426492,-0.10305819441132627,-0.12156459625745301,-0.09711269066568455
-0.1100046445685676,-0.16593969673204012,-0.10089133561307975,-0.191997880154676,-0.21318805382437375,-0.15787955618089075
0.15081555938588254,0.10412713726788797,0.06330929945887553,0.028667942272741553,-0.003349503086757244,0.00474142642728459
0.33426668338459253,0.23439256316219442,0.14251067840261483,0.004531557061629721,-0.06857209615789933,-0.10896534692450649
0.4090914744436065,0.3041888745001,0.18494683569606044,0.17367118758852035,0.11099077824823961,0.10474025622681699
0.01236370966648248,-0.007692065746042198,-0.0046767759735935055,-0.020013257432269338,-0.04300531442282751,-0.02833471248677566
0.14929652893602335,0.039134534685791394,0.023793797088960317,0.03299868375786648,0.015302753240792846,0.000579898851760699
0.0066182583243987805,0.05520637667597096,0.03356547701899037,0.08566208722169005,0.10037156054652878,0.09610918560838771
-0.18704504901157207,-0.07995364416864327,-0.048611815654535255,0.059409019719286346,0.13482454671141314,0.14461175688642047
0.24206655765772234,0.20487124901291454,0.12456171939985294,0.13517846861461602,0.12577366156696423,0.11103120740282507
0.4797009036438985,0.314642012423833,0.19130234355369152,0.07735989948260563,-0.006420163108691319,0.003020495082184292
0.1205671108540145,0.024951181871896815,0.015170318578112607,-0.010092643638377113,-0.023793461809300386,-0.04468154069614392
0.2788342673746627,0.17881891933819946,0.1087219029576249,0.08018226335605258,0.03626169477527383,0.07924027618113455
-0.17700599073202597,-0.050110371485421135,-0.030467105863135557,0.0011603894558471495,0.04847254457590164,0.0425256190600857
-0.10056383033866162,-0.07443418696614257,-0.04525598567541428,-0.06992472855677612,-0.05585557642522193,-0.074805727140758
0.33460257657336656,0.24260375912629056,0.14750308554878522,0.05559575694089089,-0.00268629856837424,-0.04010808224222469
-0.22433315652778973,-0.14094369099351517,-0.08569376412405849,-0.09009364648345031,-0.07644372207365996,-0.09185942820909049
-0.5271763038880428,-0.3554295981927486,-0.21610119570119157,-0.11787895989556556,-0.06744283697110005,-0.06156399722480245
-0.18917527423999358,-0.11974952062079011,-0.07280770853744087,-0.06963866984114116,-0.05766001472103454,-0.0733308742895115
-0.228480976291899,-0.10653953146375586,-0.06477603512996424,0.012944722272927485,0.01949802870818058,0.011617693396913906
-0.26614648033015037,-0.18434209765201,-0.11207999537242205,-0.10698186484651201,-0.04829106326902574,-0.055480844731542994
0.4617007178690771,0.3113269209756884,0.18928676795321797,0.018894872464114254,-0.04155396852125132,-0.06224739095304316
-0.1301379063289847,-0.06371523940273355,-0.03873886555686262,0.03440404182557466,0.04041238376134876,0.03820136264148505
-0.3522938696262773,-0.2286240542117431,-0.1390034249607398,-0.21388735030377454,-0.24315791301823578,-0.2691129365290683
-0.19329107817179397,-0.14427236678259706,-0.08771759900381823,-0.06587472399830557,-0.03322773475552315,-0.041427951733704504
-0.08591546498160946,-0.08258292361321101,-0.05021041755683264,-0.017827294375591274,-0.00807192407454893,-0.01066645990637366
-0.02988723268172558,-0.06387065676630688,-0.038833359313914934,0.05615832994965392,0.10928475187972014,0.1303847160374435
-0.024749604925882074,-0.05865486861798641,-0.03566216011973611,0.020479545045147707,0.0825668404315838,0.1037944155486914
