,BVVI_g,VVVI_g,IVVI_g,JVVI_g,HVVI_g,KVVI_g,BVVI_i,VVVI_i,IVVI_i,JVVI_i,HVVI_i,KVVI_i
39,0.053042748665842826,0.06398719018959916,0.06398719018959909,0.19390514081567065,0.26551011922985784,0.4599077140757323,0.06481675478952269,0.07706509713419384,0.07706509713419363,0.23839635235667184,0.3513572684034006,0.5951256601974064
40,0.09871758491078997,0.08131087380096347,0.08131087380096372,0.12125438052936066,0.12845767161301969,0.2804193890044634,0.10341187990210984,0.08633322003750658,0.08633322003750675,0.14106984552681232,0.17382859414978438,0.3607145012209184
41,0.03840873570634412,0.00918678326985508,0.009186783269854932,-0.009499577438623244,-0.005468116027450074,0.03781118675473369,0.02577481544910209,-0.004527686923142862,-0.00452768692314321,-0.06068957327485046,-0.1160934948132862,-0.15110280333584677
42,-0.03576947003555871,-0.023816943976958847,-0.023816943976958722,0.005930187184598447,0.044007438389004526,0.11417673762504747,-0.03995384097297929,-0.028404196732935365,-0.028404196732935486,-0.010536754095113815,0.009982632374348604,0.05779817553565612
43,-0.047265256855054665,-0.04882121049441696,-0.04882121049441671,-0.042991344100474595,-0.018918103113001402,0.03542201624573009,-0.053688980920611494,-0.05611679153641692,-0.05611679153641648,-0.06552766074213455,-0.05643245141796252,-0.01627876116047213
44,0.06992750812228214,0.04805085781002694,0.04805085781002708,0.05574126424205099,0.03646915696583644,-0.0077107978746640445,0.06804933659671558,0.04599152609473063,0.04599152609473061,0.04835353198298041,0.021215873746112005,-0.0329718246505525
45,0.028973267403055836,0.03972530380292032,0.03972530380292029,0.1640004971838348,0.25863708407522057,0.42464889489934626,0.03426890799392312,0.0455098304611996,0.04550983046119988,0.18506794952147568,0.3029176055952171,0.49888763157197114
46,0.010078520243616412,0.007636397161679271,0.007636397161679359,0.046560315801582486,0.09651652674842445,0.1750428836415143,0.007934302963186658,0.005222330361154188,0.00522233036115434,0.038808519609924784,0.08276427008046858,0.15487297099639552
47,0.008852660687179917,-0.0009531132842891385,-0.000953113284289146,-0.035409802192657325,-0.07261841710923388,-0.1687733780927744,0.007432166842352745,-0.002548342308656699,-0.0025483423086568044,-0.0405888613798973,-0.08196331587472933,-0.182690320519316
48,0.027321539881627,0.02830640552337108,0.028306405523371405,0.1380616452127502,0.20403683569026182,0.3790080181500166,0.018681319262509995,0.01869035648260577,0.01869035648260626,0.10561772958163423,0.14214129360246403,0.2823899347075167
49,-0.006439928340668144,-0.006964338052859449,-0.006964338052859875,-0.068281017872388,-0.1658279454560919,-0.248433559875398,-0.010438938093021953,-0.011331420008288805,-0.011331420008289237,-0.08420215764248021,-0.1993309673738059,-0.30464781667240215
50,-0.08042401268604034,-0.06331933607222777,-0.06331933607222771,-0.009694340473275083,0.0958727763800377,0.21314430998642517,-0.09845852819455912,-0.08332909427997347,-0.08332909427997372,-0.0780804491880482,-0.03689777188453166,0.003005642043764695
51,0.03831626699316011,0.03057022799237081,0.030570227992370858,0.052576862946960644,0.031054365469750708,0.05121226544243354,0.04261703143798059,0.03534344997697156,0.03534344997697176,0.06886987427062144,0.06263458850820439,0.1011304847164173
52,0.0820642199258786,0.10323491817770618,0.10323491817770639,0.07154761549561317,0.07191428848578398,0.06054435601942477,0.10099331663102513,0.12422285215487222,0.12422285215487205,0.14348168873176317,0.21210648338954158,0.28308535177014854
53,-0.006027104915595416,-0.0018166308519372175,-0.0018166308519374239,0.06130405625806344,0.09245012126481307,0.13099023313137886,-0.0015781352848540224,0.0031089391633042085,0.0031089391633043538,0.07828995100305339,0.12582378550257609,0.1842982275721019
54,-0.04088688991893588,-0.04286115787136065,-0.042861157871361,-0.06335870483371896,-0.06369989576864346,-0.1270334175814151,-0.038245449324039345,-0.03999124130434642,-0.039991241304346524,-0.052683855741722616,-0.04071956983725312,-0.08788824944693067
55,-0.026502432651320934,-0.025502433696695644,-0.025502433696695904,-0.05253653163470853,-0.06482600532094399,0.007212504408879877,-0.01748982365366888,-0.015572801196065644,-0.015572801196065507,-0.017602234884155035,0.0055969368952783335,0.12186827251593169
56,0.016515427099046524,-0.0030832224859710378,-0.0030832224859711085,-0.08374324498126985,-0.19863952461913217,-0.36416604736889724,0.021048750037776186,0.001867839887971879,0.0018678398879719512,-0.0657001500621704,-0.16068850373415874,-0.30050813267826765
57,0.006794064950983787,-0.002216020165254533,-0.002216020165254751,-0.0018517899076317252,-0.028897996902614232,0.035521454666119494,-0.016153893311784802,-0.027774655252407302,-0.027774655252407267,-0.08781612002767332,-0.19218948083056384,-0.21848723797939218
58,-0.036441352395962426,-0.03178953193134949,-0.031789531931349015,-0.053938871307591826,-0.0388034354554596,0.011627644125889625,-0.043416986221446865,-0.03961784485049873,-0.03961784485049845,-0.07943014148027577,-0.08500694210509319,-0.05745647094927996
59,0.004610444568793746,0.009707301259391583,0.009707301259391574,-0.01089446289475586,-0.00922387186891654,-0.06444795650262343,-0.00038195206573783766,0.004018460189953046,0.0040184601899534616,-0.02820512666649897,-0.03728398200167111,-0.10203551931684567
60,-0.020038561753403798,-0.024147904401088174,-0.024147904401087814,-0.13738456662412907,-0.22794159033624573,-0.32892280961295906,-0.02628751545181109,-0.031143280113566506,-0.031143280113566083,-0.160409027528589,-0.27034451004697096,-0.39320762840201673
61,-0.021703746987993495,-0.015039929794242424,-0.015039929794242526,-0.09023672595253303,-0.14617293865662334,-0.26369543015765645,-0.007878302596714952,0.000244367150382484,0.00024436715038234975,-0.03721152451091864,-0.04117179583870616,-0.09498232979413126
62,0.06926318388588106,0.07112507664518217,0.07112507664518201,0.150561669256257,0.2271544302346857,0.3543824795397414,0.07243090038351774,0.07467629133396901,0.0746762913339685,0.16217775674067705,0.24835170969328654,0.3862651405183703
63,0.005274636101451106,0.007288770896206194,0.007288770896206219,0.05957251204783195,0.11901447008123076,0.16579893160440648,-0.015251848690887493,-0.015506654063881579,-0.015506654063881397,-0.01803823222686412,-0.030895774810337246,-0.07052033345325018
64,0.06163903294554283,0.05866908762356047,0.05866908762356065,0.16659204434328342,0.23757139681768322,0.3487414288747857,0.06874893003681505,0.06655736925450666,0.066557369254507,0.19355606168004227,0.2899339123664954,0.4316317860457242
65,-0.014147953589579565,-0.016032710994141046,-0.016032710994140963,-0.00434199562174866,-0.006526619137952689,-0.028610210956051527,-0.027181722415492063,-0.030510602552564603,-0.030510602552564648,-0.05358586019322847,-0.10151771510240033,-0.17819807614614144
66,-0.020932894109942562,-0.009075487502781646,-0.009075487502781745,-0.12522735307198501,-0.23805370894365596,-0.2991704330469169,-0.0166958257299613,-0.004351212982174713,-0.0043512129821746915,-0.10941109680654502,-0.2082045571260245,-0.2529826395492623
67,-0.014530593855122117,-0.038708164809411076,-0.03870816480941128,-0.15992354259489341,-0.2788567750476972,-0.2734819295087231,-0.026031633447523638,-0.05144130598693244,-0.05144130598693211,-0.2038333659176355,-0.3651287109699219,-0.41128287744601794
68,0.043044466981664,0.040373389465057224,0.040373389465057044,0.059050482705860954,0.05230002889654866,0.10725832464853917,0.035689178175285156,0.03227941255304527,0.032279412553045096,0.03043514419366398,-0.0057367179938936225,0.012351615062674142
69,0.08933663247948789,0.08410168836166595,0.08410168836166602,0.04271773656843932,-0.04694800551520149,-0.17609614582162245,0.07910127622078147,0.07266169458028028,0.07266169458028059,0.004810899620223334,-0.11744392159640217,-0.2838593071142606
70,0.09809540489268279,0.09576094444276881,0.09576094444276816,0.18889225243449845,0.19760497289145854,0.2831945314954604,0.09680790616604429,0.094298551095031,0.09429855109503082,0.18437694572753877,0.19009470307709547,0.2728527683219602
71,0.015420188081545024,0.011590549104650811,0.011590549104650533,0.02491650271720706,0.011810098844250773,0.05633871532882442,0.002925763356190537,-0.0023845403812730818,-0.0023845403812730046,-0.021246951383573614,-0.07365551088992557,-0.0738131165621887
72,0.03277564104296926,0.0092738775022387,0.009273877502238159,0.025607988014204594,0.008801459458930296,-0.024945556773306735,0.03532971295432613,0.012131705752595333,0.0121317057525949,0.03503284919499524,0.026209135384783328,0.0015106608743345941
73,-0.0004065427549111337,0.014916660822507201,0.014916660822507075,0.08355492779523452,0.1578813425012659,0.22855993019217646,0.0015661527332546717,0.017113976769551,0.01711397676955101,0.09094262684494493,0.17190709264875095,0.250368466710926
74,-0.07595107238995057,-0.059951603548583934,-0.059951603548584684,-0.057016976951827794,-0.001983542706108941,0.008414936600689028,-0.04426256885006667,-0.024785629692279414,-0.02478562969227949,0.06307121956499578,0.23091496950573523,0.37671970281336425
75,0.05749114299252437,0.06367090521399779,0.06367090521399779,0.14506105973135255,0.221024958619683,0.30132360765044364,0.057282925857934285,0.06351008719400351,0.06351008719400397,0.14351138791277732,0.21541345351248017,0.28924096046114095
76,0.1207118334656498,0.10552880878214477,0.10552880878214517,0.10933597893179171,0.04156938075791832,0.090748102466373,0.1135170077325256,0.09753902385138824,0.09753902385138878,0.08212866040961558,-0.01099585946792436,0.007868516600648157
77,0.035167737234459644,0.01510028183563347,0.015100281835633275,0.014429757933441215,0.007994231425455769,-0.03933574575914952,0.028531148370033968,0.007734866380288013,0.007734866380287678,-0.010714792903756527,-0.04075123293305591,-0.11639729088911442
78,0.06116894471242188,0.05006105925308632,0.05006105925308603,0.06720046874661667,0.028444839158730462,0.15454987780756343,0.06598368159247743,0.05543386499484183,0.055433864994841646,0.08512500561772707,0.062105665084723136,0.20642424887522448
79,-0.04697365402537069,-0.021143850399961205,-0.02114385039996117,-0.018427437791739595,0.04358171989847699,0.0468013961000659,-0.04188691383734965,-0.015534215160480553,-0.015534215160480301,0.0012319203127144397,0.08301927524049452,0.11078102444224007
