,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
44,BKAur,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.018986774826279824,-0.26,-0.004326881254518022,-0.018308332652242108,-0.013975826452093212,-0.008497302482872674,-0.004080941324011217,-0.0025296245878288714,-0.0016631233477990923
45,GHLup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.03338954847966361,-0.12,-0.021891051522634857,-0.09262760630772487,-0.07070809641811059,-0.04299052262221124,-0.02064676415408829,-0.012798165451678016,-0.00841426347375516
46,FNAql,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.022448254316439733,-0.24,-0.013275552767502077,-0.05617284642513154,-0.04288003543903171,-0.026071061546931278,-0.012520970348197257,-0.007761286414464739,-0.005102724217244773
47,YZSgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02371545465595338,-0.24,-0.02094363440653796,-0.08861880026438407,-0.0676479391331176,-0.041129946992935505,-0.019753198226870338,-0.012244276983094287,-0.008050104756840995
48,SNor,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01604365115195045,-0.32,0.002068454082099903,0.00875224975758932,0.006681106685182686,0.004062112864591073,0.001950883152073344,0.0012092803100180662,0.0007950516955367396
49,DDCas,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.027681916852060298,-0.06,-0.024126931670187132,-0.10208828597606281,-0.07792998929470443,-0.0473814334911803,-0.022755556874053694,-0.014105328062341502,-0.009273668726069828
50,BZCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.012289024098528773,-0.44,0.022089542627743416,0.09346748172077073,0.07134922268761124,0.04338032739406763,0.020833973024782477,0.012914209306457633,0.008490557499825737
51,SYAur,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.00714137781165301,-0.32,-0.0002715086514904948,-0.0011488345570517308,-0.0008769729443142983,-0.0005331995501430933,-0.000256076099739775,-0.00015873210292088798,-0.00010435978037340149
52,YSct,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02259382499850852,-0.3,-0.018911725200808405,-0.08002118284218061,-0.06108487239861115,-0.03713960241835558,-0.017836782740394453,-0.011056361904148618,-0.007269099815434727
53,TWNor,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.026860566087181546,-0.42,0.026510266683846134,0.11217289141935814,0.08562816138882301,0.05206192212440439,0.025003423125536318,0.015498697211376965,0.010189751205269939
54,ZLac,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.018629042740311286,-0.44,-0.011257414947573883,-0.04763349986766937,-0.03636145028066364,-0.022107761770643494,-0.010617543481953783,-0.006581422500800118,-0.004327012583398973
55,XXCen,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.014771965068011728,-0.52,0.005680596120951356,0.024036306366581474,0.01834832547067288,0.011155781886169112,0.00535771103743648,0.003321046910191791,0.0021834507310100728
56,TYSct,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.016226362971759466,-0.54,-0.013271221189779447,-0.056154518220313775,-0.04286604444298761,-0.02606255502133647,-0.012516884977352382,-0.007758754044180758,-0.005101059288715526
57,V340Nor,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02157125938255178,-0.36,0.00701971743269222,0.02970253037295059,0.02267368730759587,0.013785601883018288,0.006620716693817993,0.004103937402674852,0.0026981687896039082
58,AAGem,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.018781298901527972,0.14,-0.004346991958814749,-0.018393427075332845,-0.014040784026971637,-0.008536796688398756,-0.004099908935875718,-0.0025413819088818666,-0.0016708532992096249
59,RXAur,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.008388610145339098,-0.3,0.005613080641801567,0.023750628119654973,0.018130250473019062,0.011023192287595589,0.0052940331381215655,0.00328157533561645,0.002157499806289268
60,UUMus,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.013329765584115435,-0.16,0.02748857249237691,0.11631239678699441,0.08878808915037742,0.05398315820342947,0.025926122031910203,0.016070644136218313,0.010565782608894913
61,RYCas,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.019207743017067798,-0.32,0.02173313816843374,0.0919594275320937,0.07019803628404099,0.04268040606069692,0.020497826594939966,0.012705844567411417,0.008353566317800877
62,UNor,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.012062055875438913,-0.66,0.018126826331721038,0.07670004025741123,0.05854964905145895,0.035598186623287044,0.017096497523026014,0.01059748647831407,0.0069674082371236155
63,ZSct,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02382183577450006,-0.18,-0.02666137849889265,-0.11281229084236447,-0.08611625255142326,-0.05235868155126534,-0.025145945745015587,-0.015587041711807609,-0.010247834053619367
64,BNPup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.010485877634833768,0.02,0.0038906807498229057,0.01646263745672566,0.012566898821927986,0.007640674483732215,0.0036695344560029714,0.0022746086867689655,0.0014954609598094302
65,TTAql,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.03404329044994269,-0.24,-0.029632680991858257,-0.12538476308084984,-0.09571355960370218,-0.05819384423905092,-0.02794835940428103,-0.017324154288270093,-0.011389913592840558
66,LSPup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.012190656001656171,-0.2,0.009751180401031451,0.04126016963088438,0.03149631269533159,0.019149758118761604,0.009196923307036822,0.005700832597855017,0.003748061210744459
67,TXCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.026626567140896968,-0.58,0.028209080767608027,0.11936108345197985,0.09111533087937393,0.05539812117465935,0.026605676616777183,0.01649187488916668,0.010842724374645497
68,UZSct,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.031927436769420205,-0.26,-0.022328935345453344,-0.09448042412721673,-0.0721224611658143,-0.043850456388815094,-0.021059758660417774,-0.013054165471012388,-0.008582572878731902
69,RWCas,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.013014170537435787,-0.16,-0.0059208457090355465,-0.02505287444864211,-0.019124331640184816,-0.011627593637232368,-0.005584304838933966,-0.0034615040268734516,-0.002275795465181993
70,VWCen,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.023796870819737696,0.14,0.034820868790741845,0.14733754211426597,0.11247140619409615,0.06838261496601046,0.032841650608676075,0.020357324521131405,0.013384097337097443
71,SZCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.016265609453258407,0.04,-0.009830409539801027,-0.04159541188576008,-0.031752222813557315,-0.01930535147064285,-0.009271649061558735,-0.005747152329253874,-0.0037785145148133206
72,SVMon,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.012770272667383405,0.0,0.0023206209196965553,0.009819243297512034,0.007495605570619873,0.004557328186936883,0.002188716826621003,0.001356704608282197,0.000891977062903765
73,XCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.0431085150220702,-0.32,-0.0280198128807938,-0.11856023424250281,-0.09050399560496397,-0.0550264293278181,-0.026427166716649478,-0.016381223204498477,-0.010769975476990714
74,CDCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.00822205283980094,-0.4,0.001231695204558218,0.0052116719190471875,0.003978375510723044,0.002418852310519611,0.0011616856491311286,0.0007200859674408709,0.0004734266857760422
75,YOph,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.07180234583380297,-1.0,-0.10037304523762765,-0.42470846631397385,-0.3242049361175373,-0.1971166011594627,-0.09466784134632088,-0.05868109343727425,-0.038580387397986936
76,SZAql,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.015316698207890347,-0.22,-0.007562312989709612,-0.031998414953358284,-0.024426270956762045,-0.014851172741711324,-0.007132471119374517,-0.00442115504317393,-0.0029067262438546835
77,CPCep,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.016722661590645727,0.18,-0.012906112357447437,-0.05460963321806734,-0.04168674291455522,-0.025345539692049574,-0.012172528931050123,-0.007545300467534495,-0.004960722406832071
78,VYCar,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.031792314981956914,-0.14,-0.014718447762811226,-0.062278168018783144,-0.04754058627388026,-0.0289046764545192,-0.013881851191973035,-0.008604846115572327,-0.005657329766591751
79,VXCyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02964343568466773,-0.24,-0.03429487739090404,-0.14511191470413226,-0.11077245397262005,-0.06734965201535299,-0.03234555656000505,-0.02004981416904423,-0.013181922022741785
80,RYSco,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01732653905909465,-0.6,0.02545832418382817,0.10772180711903213,0.08223038711376499,0.04999607536516911,0.024011273037219373,0.014883700067591462,0.009785416066538034
81,RZVel,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.010405149306757696,-0.42,0.01339934434768196,0.05669664573834668,0.043279882243012734,0.026314168403751743,0.012637725614959716,0.007833658685985304,0.005150305986918515
82,WZSgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.010414299054641479,0.02,0.01374000639452113,0.05813808905713726,0.04438022065430325,0.026983174157816377,0.012959024431056548,0.008032819938428888,0.005281246257862087
83,WZCar,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01682619530417785,-0.1,0.031863344743893476,0.13482337061483646,0.10291860352277593,0.06257451094184777,0.03005223222865057,0.018628267237622443,0.012247313819210336
84,VZPup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.003437826929644995,-0.48,0.018456717126329864,0.07809590717663956,0.05961519631804546,0.03624603936137164,0.017407637324869274,0.010790350533566228,0.00709420836184741
85,SWVel,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.009726823770544011,-0.36,0.01910314087406054,0.08083111998041237,0.06170314502321554,0.03751551217411505,0.018017318346778936,0.011168269249202013,0.007342674257762649
86,XPup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.010416403544130506,-0.24,0.02610698643565239,0.11046649170517596,0.08432556618715722,0.05126994424179159,0.024623065326649908,0.015262927479875458,0.01003474237627171
87,RYVel,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.006482541642544502,-0.78,0.006383838103435772,0.027011934167067785,0.020619797074097543,0.012536836621051307,0.006020980745636483,0.0037321832704116553,0.002453755851817608
88,KQSco,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.011332390150800469,0.2,-0.00027380303172755877,-0.0011585427681488193,-0.0008843837924800149,-0.000537705345827849,-0.0002582400674041643,-0.0001600734664388827,-0.00010524167130512177
89,AQPup,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01079673328044981,-0.74,0.0017307978772840942,0.007323525058152188,0.0055904771436276245,0.0033990101033255955,0.001632419325939266,0.0010118763629965999,0.0006652667800916873
90,KNCen,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.04616164288084403,-0.76,0.06393116208645332,0.2705119261364099,0.2064976535392442,0.12555057335186048,0.0602973148334593,0.0373760752906032,0.02457322077117006
91,UCar,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.0100226685918994,-0.78,0.007110656558686794,0.03008732109677143,0.022967420684558343,0.013964191776211473,0.006706486839891035,0.00415710314390506,0.002733123061462443
