,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
27,FMAql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.04462121619719093,0.04,-0.0322965037853347,-0.1366561964668867,-0.10431770722663107,-0.0634251659937917,-0.03046077051017627,-0.018881505008020223,-0.012413807159969098
28,CRCep,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.016379642848799073,-0.18,-0.012024072736013263,-0.05087745896789292,-0.03883775493732284,-0.023613355001892287,-0.011340624441698267,-0.007029633643655433,-0.0046216928375414175
29,RSCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.017723972909416876,0.14,-0.0002065844805456919,-0.0008741209125329861,-0.0006672678721625848,-0.00040569886627485157,-0.00019484221867147473,-0.00012077548486142784,-7.940487678734759e-05
30,RRLac,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013469931555866014,0.38,-0.008071189668060036,-0.03415162484246243,-0.026069942627833916,-0.01585052511772302,-0.007612423247327502,-0.004718659615637938,-0.0031023231727122357
31,XXSgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013917952387010513,-0.04,0.0002282351257974225,0.0009657312877866339,0.0007371994563256746,0.0004482172694460102,0.00021526224124709698,0.0001334331015949471,8.772673530275528e-05
32,BBSgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.012584601804304648,0.0,0.013765555889124634,0.05824619663365306,0.044462745521872564,0.027033349277298523,0.012983121692386789,0.008047756939458934,0.005291066717102835
33,VCar,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.011173725071192048,0.02,0.014898295310097837,0.06303915694561697,0.048121493851616015,0.029257868261782536,0.014051476204671873,0.008709990387142498,0.0057264577683423055
34,V0495Cyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.011029060941996661,0.62,-0.007598228007016104,-0.03215038216608724,-0.024542276462662015,-0.014921704089298507,-0.0071663447270973075,-0.004442152039741825,-0.0029205308990567797
35,USgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.012920658018102524,-0.02,0.00029231542179478386,0.0012368742442402689,0.0009441788123971519,0.0005740607179374683,0.0002757002132199683,0.00017089636504388447,0.00011235727867526107
36,TWCMa,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0047695016180677435,-0.16,0.003217707318933388,0.013615084978602846,0.010393194640154844,0.006319062341214145,0.003034812834925214,0.0018811682298680266,0.0012367901621784263
37,xSgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.017232837430723274,0.42,0.01700689031247346,0.07196125497916896,0.05493225570928928,0.03339881147124788,0.016040218667112468,0.00994273828338136,0.0065369384294054235
38,V0600Aql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.05533996653818588,0.14,-0.05548498806396004,-0.23477362999503412,-0.17921651144659093,-0.10896363895952728,-0.05233122134240454,-0.032438188571832956,-0.02132676486214432
39,V0459Cyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0337452548756535,0.0,-0.02762105739156954,-0.1168729801409482,-0.08921601537476961,-0.05424333734785993,-0.026051076489432726,-0.0161480987828333,-0.010616705829597584
40,CKSct,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0236498626581222,-0.46,-0.03432451380479034,-0.14523731526220937,-0.1108681795894728,-0.06740785319039946,-0.032373508440126056,-0.020067140505694577,-0.013193313371147262
41,TZMon,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.11779439100056678,-0.34,0.10804921000344814,0.4571886222875901,0.3489989483111375,0.2121913605731716,0.10190769290685213,0.06316880964431588,0.04153087484902536
42,V1344Aql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.03372683744502066,-0.04,-0.04018793614615224,-0.17004721421521396,-0.12980703375207173,-0.07892267652125962,-0.03790365385560494,-0.02349507310912498,-0.015447037016496535
43,RSOri,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.010524532823297806,0.1,-0.0061387385407545405,-0.025974844387494686,-0.019828125486637167,-0.012055500295875397,-0.005789812642098052,-0.003588890713081327,-0.0023595469329098224
44,BKAur,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.007735841266749568,-0.12,-0.013367096028718517,-0.056560193426316664,-0.04317572017276081,-0.026250837865038575,-0.012607310290446155,-0.007814805351269707,-0.005137910700558536
45,GHLup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020082169726157045,-0.22,0.003756783422895836,0.01589607769729915,0.012134410455953551,0.0073777215572197585,0.0035432478531384364,0.0021963282925275924,0.0014439948442584725
46,FNAql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.025864211355178,-0.14,-0.024111067012852566,-0.10202115785148307,-0.07787874645151378,-0.04735027784252038,-0.022740593963842023,-0.014096053107723995,-0.00926757082773014
47,YZSgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013416240948479837,-0.12,-0.019385621528491607,-0.08202638037350654,-0.0626155575370279,-0.038070258982512956,-0.01828374280081214,-0.011333415914202049,-0.007451251346906319
48,SNor,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.012634506173037066,-0.04,0.01815352368487424,0.07681300476780836,0.05863588150214379,0.035650615953303426,0.017121677398625985,0.010613094551888025,0.006977669898755111
49,DDCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.02104471389488615,-0.3,-0.02454402223366418,-0.10385312127730324,-0.0792771918147353,-0.04820053262335906,-0.023148940009902707,-0.014349171718467089,-0.0094339858259535
50,BZCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020895093396972205,0.04,0.015409149655622007,0.0652007349378334,0.04977155338765908,0.030261104459696722,0.01453329358919645,0.009008651163166294,0.00592281485313143
51,SYAur,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013330683545755222,-0.06,-0.013997958527337248,-0.0592295619167221,-0.04521340604329931,-0.027489750874325983,-0.013202314564643398,-0.008183626493837175,-0.005380395319152618
52,YSct,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.012507043321702807,-0.06,-0.010835258305814862,-0.04584722846939442,-0.034997884327782,-0.021278713671291458,-0.010219382223712343,-0.006334617063328543,-0.004164748235006058
53,TWNor,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.024383248637179243,0.0,0.006329788208531553,0.026783232846759562,0.020445215913556917,0.012430691275442605,0.005970003046758619,0.003700584080353802,0.002432980693713273
54,ZLac,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.01577053992311761,0.08,-0.005113037682679598,-0.021634796346722183,-0.0165151117150551,-0.010041187922753502,-0.004822412620796089,-0.0029892352204249732,-0.001965298294091557
55,XXCen,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.007065575109070529,0.14,0.004520214513080549,0.01912638366919773,0.014600292877250174,0.008876978069368106,0.004263285520157051,0.0026426530107822813,0.0017374348523927707
56,TYSct,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.014862508383129773,0.16,-0.02951622014941474,-0.12489198231821859,-0.09533739108260961,-0.057965133778226645,-0.027838518196122004,-0.017256067785952338,-0.011345149538830543
57,V340Nor,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.023867863224254934,0.0,0.027870094916934998,0.11792673262202706,0.09002040658170005,0.054732407201673626,0.02628595872185641,0.016293693591287708,0.010712428383222304
58,AAGem,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020157724123550623,-0.52,-0.006465438075973569,-0.027357208130866964,-0.02088336498539463,-0.012697085911119933,-0.006097942575735231,-0.0037798890623564276,-0.0024851204332619605
59,RXAur,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013024259185910863,-0.1,-0.01445104056452013,-0.061146687940654025,-0.04667686102340002,-0.028379531502227214,-0.013629643418832804,-0.008448511845235403,-0.005554546461784602
60,UUMus,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.019508630861519886,-0.24,0.023384743996286223,0.0989478672714859,0.0755327231080045,0.045923895649666736,0.022055555147537313,0.013671422882548814,0.008988394049852536
61,RYCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.03136331981051702,-0.08,0.013969587839894743,0.059109517026946626,0.04512176872286002,0.02743403538349889,0.013175556467075123,0.008167040138837664,0.005369490478020342
62,UNor,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.01706220900712858,0.28,0.020340489351654,0.08606671259365357,0.06569978060584242,0.039945466608352194,0.019184335936905984,0.011891660289657479,0.007818273892095249
63,ZSct,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0221013096818534,-0.18,-0.02537027217387765,-0.10734923264932851,-0.08194597912162481,-0.049823155305947886,-0.02392822590351444,-0.014832222221014092,-0.009751571515473352
64,BNPup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0062384392972710005,-0.38,0.014872675044036462,0.06293074991383148,0.04803874039223777,0.029207554158480566,0.014027312194533428,0.008695012010995037,0.005716610106676295
65,TTAql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.030455649486486665,-0.1,-0.01588823750170942,-0.06722789934098307,-0.05131900713052143,-0.031201956335357026,-0.014985150082112255,-0.009288740290624377,-0.0061069618485320495
66,LSPup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.01047266087355483,-0.18,0.012531896420984437,0.05302621332611145,0.040478025439779734,0.024610639467386078,0.011819583428415681,0.0073265226046001315,0.004816885027333788
67,TXCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.03496646131977281,0.16,0.004598161174167818,0.01945619937625629,0.014852060592562052,0.009030052840277728,0.004336801693028119,0.0026882229672537316,0.0017673952105148841
68,UZSct,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.03186867657371529,-0.12,-0.03394492576959433,-0.1436311644088845,-0.10964211023578968,-0.06666240302336013,-0.03201549618885058,-0.01984522195267793,-0.01304741111805897
69,RWCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.006638903639000442,-0.22,-0.009486790489011625,-0.04014145659615489,-0.030642333279507546,-0.01863053863394059,-0.008947561317616202,-0.005546262323590866,-0.0036464376602613983
70,VWCen,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.038364328500874796,-0.52,0.05604096624002455,0.2371261404514159,0.1810123209552793,0.11005549114080983,0.05285559771894155,0.032763230092905556,0.021540466193678238
71,SZCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.018575016857251138,-0.4,0.003281278608922871,0.013884074177935345,0.010598529906820874,0.006443906183347091,0.0030947707327916947,0.001918333913134578,0.001261225058911684
72,SVMon,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0127643467761878,-0.38,0.001696439769238716,0.007178145595579779,0.005479500454641053,0.00333153627642176,0.0016000141327551871,0.0009917895822900305,0.0006520605541022853
73,XCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.025887529113652646,-0.02,-0.007384486849672714,-0.031245979207020155,-0.023851892524442867,-0.014501950654861264,-0.006964752617137316,-0.004317192546924159,-0.002838375210408701
74,CDCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.015965877758776684,0.02,-0.004861817386532221,-0.02057180790763379,-0.015703670158499074,-0.009547831456367438,-0.004585471686281729,-0.0028423642986883323,-0.0018687367488613897
75,YOph,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.03178268244615157,0.8,-0.023121781363596577,-0.0978351934837862,-0.07468335380441694,-0.0454074791130855,-0.021807539310889745,-0.013517687038599466,-0.008887319102725616
76,SZAql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.017966966812019643,-0.14,-0.0009559994312064475,-0.004045120393263842,-0.0030878781627968256,-0.00187742992298047,-0.000901660423536673,-0.0005589059474662254,-0.00036745750137282224
77,CPCep,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020031255122385176,-0.54,0.0006240664974484547,0.0026406125706536464,0.0020157347867585085,0.0012255667503491732,0.0005885945577334844,0.00036484799640329,0.0002398724396242625
78,VYCar,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.018077601281989885,-0.22,-0.000727106306476937,-0.0030766049145958636,-0.0023485533699205063,-0.0014279204489116679,-0.0006857775840167878,-0.00042508815995561164,-0.00027947785102054026
79,VXCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.021293460640854085,-0.12,-0.037162094372910244,-0.15724396992009512,-0.12003356482450009,-0.07298040741329606,-0.035049800928754024,-0.021726075233234516,-0.01428399421411551
80,RYSco,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.022007258762545712,0.2,0.009511315558289624,0.04024522952179089,0.030721549253275485,0.018678701945991496,0.008970692381956441,0.005560600414842863,0.0036558643611397826
81,RZVel,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.016049131670340087,0.04,0.017805193721167782,0.07533911619237724,0.05751077571937194,0.034966551637378135,0.016793146510056603,0.01040945040520632,0.00684378231060526
82,WZSgr,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0208619537737906,-0.38,0.03808955107543514,0.1611683174654887,0.1230292499736555,0.07480178398398254,0.0359245409923074,0.02226829424523164,0.014640480746865003
83,WZCar,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.02305146421142025,-0.3,0.02665464538170351,0.11278380100360207,0.08609450458290234,0.05234545878640462,0.02513959533820748,0.015583105329505322,0.010245246045365378
84,VZPup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.011190320555286064,0.1,0.011736554424619948,0.04966088273689439,0.037909070791522434,0.02304871504124564,0.011069448671124549,0.0068615418132655604,0.00451117942419117
85,SWVel,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.014902566850052463,-0.02,0.021848789087666923,0.09244878126664505,0.07057158875316416,0.04290752596192381,0.020606903915923933,0.012773457564322712,0.008398019061626535
86,XPup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.01663545720872406,-0.14,0.025410148690363597,0.10751796215353548,0.08207478026987441,0.04990146640408365,0.023965835838803327,0.014855535228847269,0.009766898852115055
87,RYVel,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.016070384646030368,0.4,0.0006684946885501362,0.0028286015756621916,0.00215923784401694,0.0013128166091622997,0.0006304974504529464,0.00039082204976706615,0.00025694930343801584
88,KQSco,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.018755419818348048,-0.58,0.007787791802777481,0.03295248345509236,0.025154567522971263,0.01529397705396653,0.007345133716707608,0.004552976721657799,0.0029933935352335806
89,AQPup,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.014288150981951688,0.36,-0.0039260987984084976,-0.016612501845705875,-0.012681299118859447,-0.007710229864266544,-0.003702939342706958,-0.00229531514051356,-0.0015090745951442741
90,KNCen,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.0538991030095309,0.36,0.07009542101497994,0.2965947549406846,0.2264082098783852,0.13765619160605821,0.06611119728448847,0.04097988598798772,0.02694257697552784
91,UCar,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.007632143320821901,0.4,0.004674172181949596,0.019777824753483324,0.015097576147697194,0.009179326297799894,0.0044084922351275806,0.0027326612827331923,0.0017966115615759661
