,name,logP,r_BBBV_g,r_VBBV_g,r_IBBV_g,r_JBBV_g,r_HBBV_g,r_KBBV_g,r_BBBV_i,r_VBBV_i,r_IBBV_i,r_JBBV_i,r_HBBV_i,r_KBBV_i,r_BVVI_g,r_VVVI_g,r_IVVI_g,r_JVVI_g,r_HVVI_g,r_KVVI_g,r_BVVI_i,r_VVVI_i,r_IVVI_i,r_JVVI_i,r_HVVI_i,r_KVVI_i,r_BVVK_g,r_VVVK_g,r_IVVK_g,r_JVVK_g,r_HVVK_g,r_KVVK_g,r_BVVK_i,r_VVVK_i,r_IVVK_i,r_JVVK_i,r_HVVK_i,r_KVVK_i,r_BJJK_g,r_VJJK_g,r_IJJK_g,r_JJJK_g,r_HJJK_g,r_KJJK_g,r_BJJK_i,r_VJJK_i,r_IJJK_i,r_JJJK_i,r_HJJK_i,r_KJJK_i
56,TYSct,1.043507,1.7457987823877403,1.3326708262501834,0.7912470761985213,0.33745674506617646,0.1902686953309054,0.14085697721790597,2.089644126219412,1.5951481879537495,0.9928016333347663,0.4986885935200926,0.3394461607211357,0.28480865487533524,1.7161444630621534,1.3127799031407057,0.7981701811095491,0.3577747899203473,0.2145449971737049,0.16867018625233143,2.0735792629507217,1.591278403180096,0.9674972691334982,0.46264216985789997,0.3001003520097244,0.24174362138026295,1.735686693669981,1.321668832997263,0.7914167320398185,0.348788648714485,0.2038650182093536,0.15727859112667475,2.0081270785169307,1.5311586059952793,0.9162485152348536,0.404310190758966,0.24143982000555886,0.1822078741134387,1.7448038111688753,1.3209007838261229,0.7796210792500242,0.328940267682227,0.18211324754508795,0.13405442415816787,1.979599287793413,1.5032655323717448,0.8885099506287939,0.37611479962093397,0.21295857327116646,0.15327966148935313
57,V340Nor,1.052579,-0.7226997435467839,-0.5516791935471632,-0.2705682518328176,-0.13171922681416348,-0.09586824938621111,-0.07940996568057851,-0.3441479059505568,-0.26270832515309683,-0.040807040731259264,0.06347814037888722,0.08928077096505425,0.1010497232458029,-0.709960774278579,-0.6086388966582552,-0.3700524491682196,-0.2543670727202608,-0.22512461675609394,-0.21182336061287338,-0.46769974515065793,-0.41598995000849426,-0.25292188960516443,-0.18524468341600492,-0.1705763411998843,-0.16607361789992503,-0.7421722305144013,-0.5870811809216341,-0.29007202509749325,-0.13137055823323815,-0.09188352968846153,-0.06986266052967474,-0.4331002552302,-0.3566930963075665,-0.15534009121434306,-0.0710713311153792,-0.05023711991273502,-0.0424464784606014,-0.733274161455063,-0.5724961261088533,-0.2703060252921314,-0.10786575138323903,-0.06738759983027573,-0.04395898772125184,-0.4272221200985665,-0.3468619447914315,-0.139943319157569,-0.05118741585569753,-0.029241182155791773,-0.020860624954890633
58,AAGem,1.053181,-0.2978540395931309,-0.22736949587261884,-0.0005847259843311525,0.1279106182870879,0.15286057615762155,0.21305790222467014,-0.5482907376694608,-0.41854254783928346,-0.1631752286843402,-0.025050348465122912,0.0022071097582501975,0.06407392781443055,-0.1294795454688548,-0.1487298879530702,-0.0904277718754671,-0.0471035198367063,-0.04719815480721401,-0.007940554492348428,-0.6384506880045882,-0.5207060261789918,-0.31658926391682707,-0.20878815854745636,-0.19077308131220988,-0.13588281496633103,-0.21730592560511308,-0.208693063483562,-0.09813261397796788,-0.0665171517037269,-0.06311879926080322,-0.024834474554544295,-0.637220081002325,-0.49699640181779303,-0.2577824445705434,-0.13930598448594994,-0.11636764994852372,-0.05914257181631688,-0.2546030623549513,-0.2372055015142821,-0.11444378432418079,-0.073826698700166,-0.06852236345492313,-0.030086908031916937,-0.6456457548253045,-0.5021289355923139,-0.25861255065679195,-0.13693018368465565,-0.11327539079324195,-0.05580373924134874
59,RXAur,1.065337,-0.9695657765960966,-0.7401265470199212,-0.41710333886936024,-0.1965216718969432,-0.09601813181989144,-0.02521508713153564,-0.9629560232184384,-0.7350809337545334,-0.42626141064723616,-0.22274690050606655,-0.12781702078294144,-0.05887796236005538,-0.9043766555700543,-0.6861025594078769,-0.41715035611998874,-0.22327792052560275,-0.13070423040958598,-0.06741892513925665,-0.9741343979982158,-0.7276995071028106,-0.4424413003185085,-0.2501537018027382,-0.15868107635383494,-0.0940702284281068,-0.9387418421208886,-0.7127358599374035,-0.42619371637788217,-0.24034711480527643,-0.14705923970781212,-0.08481556733255041,-1.0105370069730717,-0.7498033911588897,-0.4419116428244071,-0.24827219123812588,-0.15451431314148312,-0.08922660354790729,-0.9525034851175945,-0.7293193891193495,-0.44457928282491377,-0.2599971084432817,-0.167132363442742,-0.1059577257012004,-1.0340781486612178,-0.7718145354076973,-0.4624160994980371,-0.2680712035458613,-0.1742897293151564,-0.10924819596560803
60,UUMus,1.065819,-0.17172750781412452,-0.13108970062146896,-0.04248452142964272,-0.011796617596978892,0.012918671519932506,0.00833243408796322,-0.006840900669480343,-0.005222061579756354,0.03725577641567468,0.027464978462729883,0.039467412664438095,0.03008665009330802,-0.09805872147153663,-0.07009117780683191,-0.04261543610655337,-0.04212507590439338,-0.026375090803353013,-0.03945827940305105,-0.032023583077522844,-0.0017387755885001077,-0.0010571755578075992,-0.0312436783196548,-0.02551419425446988,-0.04237470432930179,-0.14804263536167306,-0.0930475161158282,-0.025761674648051056,-0.019800516987114547,0.00023642078790730991,-0.011072654417784239,-0.07517924777804652,-0.017631705307414425,0.02598646374679703,0.002216974139442107,0.012901169167308768,-0.0020981729315830977,-0.16345510580653783,-0.10288552763744799,-0.02853617250473578,-0.017384686356171797,0.00380107340170599,-0.0070848550561110335,-0.09145246863808687,-0.02819577651249383,0.022839508851479118,0.004561382993758745,0.016461412075933657,0.001858919781702828
61,RYCas,1.084181,0.5441348586315001,0.41537012109274835,0.30470749701532196,0.08892671898288465,0.0368116835290479,0.01905440063073193,0.5646867433324881,0.43105858269655595,0.31102290189523907,0.08566685179346709,0.030481959156631516,0.011636735093049855,0.6023576152438117,0.4372912504926559,0.2658730802995348,0.019239577202755487,-0.04193072259372488,-0.06706062010675728,0.5178744089682741,0.38130732867774586,0.2318348558360697,-0.01049244852429071,-0.07085582470829399,-0.09389231209542132,0.5436737921676842,0.4354884863107548,0.3334792323721291,0.1205895494586298,0.0696285868107667,0.05182312987097977,0.5746685587346985,0.4625183382551936,0.3507085938992528,0.1280880207695887,0.07433461035935959,0.05503968225236816,0.5422449948298241,0.4331181795399778,0.3302475481617184,0.11673608511406841,0.06561071137609832,0.047573952495116145,0.5679451124388575,0.45646903853867177,0.3454146914046069,0.12325072726426478,0.06956521772390115,0.05022889227550498
62,UNor,1.101875,1.177054057834703,0.8985145479654223,0.4879842070077454,0.1072295899815358,-0.005485018014456014,-0.08680627745631124,1.564981566998008,1.194642417555731,0.7162657179017718,0.2911276722922919,0.16517682526227107,0.07807983506366728,1.1113244335337087,0.8731022005960918,0.530846137962424,0.1847454981309814,0.08220386619497133,0.00918917742307157,1.5843380011140005,1.237000916270028,0.7520965570921766,0.32586105235097806,0.19953964033721144,0.11041209203606628,1.123490081538038,0.9098451908773133,0.585983612889887,0.2723972744239369,0.17522469712880842,0.10827157771439999,1.5802464716379434,1.2456464049694445,0.7806684803247851,0.3597814231558127,0.23614061764454208,0.1482319221913638,1.1453756852600454,0.9272691409214299,0.5969686235539498,0.2786244488261182,0.18046222347713067,0.11354900482982139,1.571950815058712,1.2389649546835702,0.7759914890768433,0.35650947427585616,0.23315421579638082,0.14528981999598273
63,ZSct,1.110645,0.10494559539145373,0.08011114152019375,0.02551527763144977,0.0655634332354312,0.07048517455328235,0.08039752532920366,0.10875509755008857,0.0830191584351823,0.03214863794902777,0.07725089452656904,0.08384273581889934,0.09429262793240942,0.07297086436918163,0.06176947526733101,0.03755584096253725,0.09287248757696469,0.10229491806424817,0.1160985778604001,0.12472838555445197,0.09650396313249505,0.0586744095845568,0.11086798901844513,0.11962934430217209,0.13211248796859262,0.11619981531566688,0.05669621977780273,-0.024417049647002222,-0.000911490034646318,-0.000327190082910999,0.006746850153559199,0.06661388581903986,0.020177778489437314,-0.045612397359575035,-0.010421487871789828,-0.0069488528608968175,0.0024011556402430793,0.11541308270567657,0.052608152501586326,-0.03187284004084573,-0.010814451566905324,-0.010837674318387835,-0.004407259371444414,0.06095897698682707,0.013330690009926954,-0.054235368922763996,-0.020552805145918035,-0.0174767159736404,-0.008375971960152093
64,BNPup,1.135867,-0.015321578790110986,-0.011695861671840516,0.06975074826164962,0.1478957752176137,0.1715573758987385,0.17721278532624438,-0.4240679673313553,-0.3237160055964544,-0.18423960094454284,-0.076152681076221,-0.04406067904590707,-0.0341406280836049,0.10663315035279403,0.07166141587761546,0.0435701408535899,0.0670411393968135,0.07454073912789827,0.06568933225763801,-0.4355886303059526,-0.3348112696918265,-0.20356525197263076,-0.10008285635152088,-0.06939772687047352,-0.060707588904266,0.05168972225427414,0.018597030695997357,0.009179482174183573,0.008430744368924714,0.014914620983037252,0.0022130466528234027,-0.43188552881951325,-0.325867834403648,-0.18646826044459158,-0.07999756493840517,-0.048086962130188926,-0.03877827229403434,0.018319131275510846,-0.005307572552489509,-0.0021384719594199075,0.006381502611962797,0.014869080548404523,0.0026006808589846275,-0.42793023775421285,-0.32044834804061195,-0.1789426786602453,-0.07073892027976122,-0.03838840701098983,-0.02882853257976605
65,TTAql,1.138459,-0.2205199880866799,-0.16833586876845832,-0.11707215967521856,0.03559551453295147,0.05703089015307468,0.07236850490317258,-0.032406243430219084,-0.024737590404747167,-0.0003591494961888986,0.13830520367745436,0.1557874710805161,0.16913822253956265,-0.25951800536439146,-0.2063794660150477,-0.12547871533714844,0.041645665090624895,0.06739595168144132,0.08708777141409647,-0.04869976747977001,-0.04709921289489684,-0.028636321440097125,0.10600017529646541,0.12226167798950861,0.13502515324791073,-0.20987214716950742,-0.20817178194892488,-0.18898055930190494,-0.0540069618036,-0.037576455910257996,-0.024772442051921927,-0.13618708028251028,-0.14931990541038265,-0.1531415896531728,-0.038179760171117294,-0.027118075576953282,-0.01776906874383538,-0.21078936235182683,-0.20748298129053586,-0.18654652519331397,-0.05030027371686529,-0.033564673045222995,-0.020499084151735826,-0.1390121338738151,-0.15045662086979078,-0.15203503679037284,-0.035369885249636995,-0.023917331991493845,-0.0144144395366676
66,LSPup,1.150646,-0.053253509961078666,-0.04065153432143421,0.03563560462705026,0.0824492857938595,0.08775123562081691,0.08700859069766842,-0.28345803747636283,-0.2163801812796664,-0.10678144004484108,-0.042317743396567215,-0.03200982470880001,-0.030265466311522656,0.027257019764709775,0.0032726353082792544,0.0019897622674336785,0.009757855040598146,0.0035580598086925597,-0.0070391549409419,-0.30924977807797377,-0.24847897465086835,-0.1510752165877277,-0.09421594385994521,-0.08622070281217546,-0.08597575874651117,-0.01835615345392696,-0.024063135429145028,0.005225865921009806,0.011048083160168365,0.007445842695005228,-0.00286351311606875,-0.2821417795038613,-0.2128330822359858,-0.10231985576517404,-0.037509514471431825,-0.027037962969672605,-0.025327136786082657,-0.03734011502580066,-0.03437266756466732,0.005496677997442925,0.01907957316159639,0.01722828792576181,0.00777557947339011,-0.27280364332157625,-0.20191351141385852,-0.08899849589868607,-0.022113946219580863,-0.011087429018401724,-0.009012190411404702
67,TXCyg,1.167607,2.3917310862493917,1.825748920801062,1.053834514355608,0.3375242136540341,0.1016980635171518,0.004651255602264676,2.386779615013802,1.8219691717662605,1.0493997948035838,0.33175465116641895,0.0954740203801643,-0.0017048781252238868,2.3513513523833343,1.8337091798416472,1.1148951813437213,0.426138681570576,0.19832829695787169,0.10697377576073766,2.4498865812524926,1.9053729012946474,1.1584667239871456,0.45761605022834384,0.22643319817554503,0.13208268561606046,2.343454613985237,1.8624679461203013,1.1791359435915247,0.5264257168064291,0.30595821284247304,0.22163368558831603,2.517904089169852,1.9803012157217013,1.243623955897653,0.5559480072498255,0.32781829409432406,0.23565584467088377,2.362387197818448,1.8728723043920599,1.1791161932331469,0.5187591144348036,0.2965681936013785,0.2114121048552791,2.5151638543408867,1.9745607819849755,1.2337025775400574,0.5426897981209803,0.31374321955116635,0.2211646780013591
68,UZSct,1.168739,2.207024187935085,1.6847512885000644,1.1401099747418146,0.5558286197845378,0.3616689753843323,0.3198916514922368,2.051626030955849,1.5661267411876716,1.0580878858730833,0.5033670851327422,0.318372582164557,0.2801841877358223,2.279393456344876,1.6531259371358984,1.0051005697786264,0.3668232738114826,0.15699696974182542,0.10458385268626547,1.9280317186543132,1.3847463189819469,0.8419257619410235,0.26103067680991154,0.06813150654639225,0.02751925358529826,2.2267328983257544,1.647019625949347,1.0572330519890343,0.44435997319276166,0.24277128572962198,0.19599533548797216,2.0250195377274682,1.4922980819640361,0.9651715189106889,0.40339393088639147,0.21500284733211888,0.17758347175372047,2.2255401689612415,1.6387942836873883,1.0417939307463593,0.4236772646765395,0.2207908622349668,0.17266299485105546,2.020547646361927,1.4836091014832118,0.9505902348068188,0.3840976113100665,0.1945485660125154,0.15653293063663737
69,RWCas,1.170032,-0.35944793328557395,-0.27438773533249955,-0.14319452501508836,-0.028016524590843438,-0.00494060498428612,0.03343186757852515,-0.6212090769666772,-0.47420540226463886,-0.29370777779043356,-0.1441760808459499,-0.11072437184587125,-0.06797778225135753,-0.33827713543954446,-0.2718090117735384,-0.16525987915831114,-0.062733564221235,-0.0433543201737983,-0.007797463656292421,-0.6241926597034513,-0.49562674240292476,-0.3013410593809786,-0.1460933186539483,-0.1108675576143266,-0.06523539617651519,-0.3429303272464705,-0.2823057452650632,-0.1795859848257025,-0.08563185257255188,-0.0675741044490751,-0.03359438368654351,-0.5898512144370793,-0.47065487754985896,-0.2912873698489854,-0.13539154454335928,-0.10142453327237816,-0.05600793042843222,-0.3490841304838613,-0.28746795596384866,-0.18321107034867296,-0.08811799498701178,-0.06983082412688586,-0.035911100696762704,-0.5797550862535273,-0.46298851210650394,-0.2866981502371479,-0.13301275196137408,-0.09951323033249415,-0.05420725165549062
70,VWCen,1.177138,0.28838128288674025,0.22013838388300805,0.20871814899543767,0.13118190512203606,0.07790293660786322,0.04957406903968664,0.2668527268984353,0.20370437167819488,0.18679499866525826,0.10015297673699392,0.043815285420262334,0.014554674804057782,0.3773111715763557,0.2591670971837847,0.15757359508774038,0.034386701484959425,-0.03230778099094003,-0.07175897994059877,0.20705938694527826,0.14108500714495362,0.08577968434413152,-0.02288529671441253,-0.0859444317472251,-0.12071882171428971,0.30575682641150054,0.24398719561140386,0.21532350182469412,0.1191784098377093,0.06226046389961368,0.029034476277756988,0.2531483813459422,0.21457048299985215,0.20167022973722742,0.11253744088990628,0.05649347812291708,0.02553388747698329,0.2909986530300304,0.24278197645500899,0.2294233058072382,0.1444615624491708,0.09016982969951964,0.05887303401181877,0.2659392538908097,0.23224293146646666,0.22635439693672552,0.14298376286801553,0.08840020721521238,0.05827078007292419
71,SZCyg,1.179252,0.6718193436772824,0.5128391936467802,0.33342189109561443,0.26895835029564985,0.1867214944449007,0.16983693654555465,0.7350767348287067,0.561127278495196,0.3688898015516626,0.29499268729324085,0.209877362990464,0.1918132590569346,0.6913728781952829,0.5154661317691945,0.3134034081156704,0.23731982927400927,0.15168706430680234,0.13220810898639335,0.7084735783194984,0.5326663612642089,0.3238611476486387,0.2403892475267088,0.15235265091380368,0.13193908399325288,0.6984369040610577,0.498463712794797,0.2725242140053671,0.17367245570244605,0.08326663974085965,0.059317181822580625,0.6503307134897798,0.47244333927383353,0.2608717254227496,0.16792475644324978,0.0781117505004629,0.05622075737358603,0.6856463042082828,0.49472167174487375,0.27924209378887055,0.18804250663677202,0.09941164836443032,0.07663376126635597,0.6551244072323996,0.48096423017676737,0.2746215205422491,0.18587545678702383,0.09709915111861331,0.07575061423854762
72,SVMon,1.182801,-0.82329888503044,-0.6284724313209467,-0.29714132256875414,-0.05273701105153217,0.013701005870403071,0.0796955550835029,-0.8476644878368641,-0.6470721281197436,-0.32511038561006317,-0.0949582214204247,-0.03327598063618831,0.03123686139016074,-0.7130106363766614,-0.5709561981883292,-0.3471413684985046,-0.1569293997737476,-0.10644601951952448,-0.054017208339833034,-0.909657236687548,-0.7054507288248902,-0.4289140431255332,-0.224032396242277,-0.1700733126121075,-0.11240754105005984,-0.769478829894485,-0.6118406116236114,-0.35652727955591007,-0.1763757167356792,-0.12412626592249837,-0.07280903278321005,-0.943578254233727,-0.719393418152757,-0.41137345614229165,-0.20212521847856274,-0.14458755263087614,-0.08560781676017842,-0.7954128725386208,-0.6304281926250541,-0.36534356801845297,-0.17799640635909336,-0.12419164186655274,-0.0725396313586717,-0.9548184326492135,-0.7262105306475765,-0.412409995452951,-0.19885280125133653,-0.1403516444029827,-0.08103932653736012
73,XCyg,1.214482,-1.2197951809790557,-0.9311413595259969,-0.5042911779110146,-0.15178279478615678,-0.050253097137417796,0.0007420861387792965,-1.064171183288047,-0.8123444147236996,-0.39630029361221375,-0.04108080172126438,0.06186596589591231,0.11276489983594185,-1.226827555964553,-1.0125366665224798,-0.6156222932456681,-0.2803164924533841,-0.18359346813287047,-0.13367650827713706,-1.1777253805462804,-0.9782964799983606,-0.5948042598390033,-0.2638912989572657,-0.168287081230242,-0.11973499451076508,-1.2167989745617476,-1.0020130471207924,-0.6077517167473827,-0.267114822309804,-0.17003392269716477,-0.11923955260737408,-1.1652973755477232,-0.9689330514899551,-0.59033014657065,-0.259030331458786,-0.16381060629977334,-0.11530303312730421,-1.2125870347049164,-0.9938004843351562,-0.5957260998514725,-0.25232964309396166,-0.15453647525174907,-0.10283297098692284,-1.1526603252357588,-0.9557451223924456,-0.5760702236790032,-0.24367300500914302,-0.14811208822622868,-0.09930509450715067
74,CDCyg,1.232334,-0.1962033638359594,-0.14977356018012164,-0.14695470213570452,-0.06797159017576884,-0.04260398938915637,-0.040729898131522585,-0.24418583635182164,-0.18640140179528392,-0.18107599441010852,-0.10396037478420186,-0.07936793550823706,-0.0775758333309228,-0.22115398737709152,-0.12040946037608909,-0.07320895190866161,0.029296622421119724,0.061448812765105415,0.06745131095922535,-0.16851602837666935,-0.08161003931856088,-0.04961890390568437,0.04585251008810817,0.07600597327195462,0.0803630480979976,-0.19339419225776466,-0.127306250594794,-0.11992445736930912,-0.04179978961526986,-0.01607204349570742,-0.015149443820780914,-0.22051841441678086,-0.14437738148267887,-0.12876738176744706,-0.04592784332280639,-0.01930230875626608,-0.01718090839643817,-0.19671351046311364,-0.13067373748797267,-0.123069008812423,-0.044770963893950286,-0.01902778005738364,-0.018245701038973057,-0.2239848337239687,-0.1475260989359698,-0.13156757779298897,-0.04852475535408711,-0.02187191560106093,-0.019775499613479935
75,YOph,1.233609,-0.3973137848218154,-0.30329296551283613,-0.3527948508025787,-0.32693782444856245,-0.2825134747589879,-0.29078429806050565,0.2079614279874428,0.15874918166980365,0.013245307053967814,-0.0178256129735391,0.009986921363632023,-0.005961795465356107,-0.591595410760505,-0.38298919323213465,-0.2328574294851381,-0.10578932362495796,-0.031639409529463314,-0.01547250487006352,0.30187971457855134,0.2905422651424623,0.17664969720661652,0.16771675779216236,0.20223192064113904,0.18916783864591274,-0.48180532720154384,-0.32091552412208313,-0.24772568386407573,-0.12001840484434212,-0.05288703505650122,-0.038188947370528026,0.2079753191365979,0.1796943487217386,0.040118675193353937,0.009540613061349706,0.03822859427204631,0.021383627497887747,-0.43994952180090374,-0.2954640444549097,-0.24277263337526933,-0.13011807783054125,-0.06634171197647859,-0.05302757281450171,0.1862486125707637,0.15671046331282232,0.014866741353956242,-0.01793160912776967,0.010089808227151192,-0.0073077448157687075
76,SZAql,1.234029,0.1898972122389662,0.14495970399921074,0.05609682321781509,0.07047540552803876,0.0648019842996845,0.05159499511976867,0.02726940312143039,0.020816338260634226,-0.03667091712303244,-1.9358917930478725e-05,0.0010583272765753438,-0.009330471767892062,0.16328008438876193,0.14440515911807064,0.08779833674378693,0.11879762379247233,0.11797324735938539,0.10837340062116829,0.07364145648551032,0.06828052539722032,0.04151455944151,0.09565532636861934,0.10207252130825445,0.09614981677383277,0.1976553527488075,0.13893514143624736,0.03578799584214526,0.039931605413252316,0.031783708816559786,0.016533281830913085,0.05128542978523114,0.02603373920776847,-0.031611859386707464,0.009972241912773627,0.011548978866051829,0.003098014965724316,0.19494191620388307,0.13681426584656564,0.03450639477517427,0.03926968793299762,0.03125180879324889,0.016003742685023116,0.058765890049032016,0.03185851510758106,-0.02786883921135358,0.012233036299121092,0.013500684238553579,0.004985381231491448
77,CPCep,1.251989,1.1247760439334435,0.8586076671247662,0.6003353154773624,0.3737126075674375,0.24988395099862484,0.23688533412846818,1.0773673679299254,0.8224178381144472,0.5764663917391855,0.36030493952740195,0.23974549965378447,0.22799798194974985,1.1779332011287766,0.8431697912753239,0.5126472330953964,0.24843392501503447,0.11368151277323346,0.09306541965079645,0.9918489194079881,0.7037202333780678,0.4278619018938657,0.19105517531471783,0.06424175121972729,0.049641605948078704,1.1525942615124485,0.8289422650649718,0.5162664708623369,0.25201290118313296,0.11890065067549242,0.09864412954273087,1.0094973908924871,0.726115469997762,0.4575241541363618,0.22551490213295317,0.10013688356453565,0.08640774092973391,1.1426372076517668,0.8236317421833969,0.5166059721606204,0.2564960831799703,0.12432019002917659,0.10453093800827512,1.0149633384268608,0.7323502133606827,0.4649497307608381,0.23398583465004635,0.10889220292646414,0.09535724083340927
78,VYCar,1.276818,-0.9918484943318754,-0.7571362552151719,-0.36979508064436795,-0.08142089342462054,0.014279428885100767,0.05425138612353832,-1.0094900574021377,-0.7706030972535401,-0.37284915539791585,-0.07329662609439411,0.026009055152372895,0.06723518982495455,-0.9401803161266861,-0.7888233211832971,-0.4796045792794444,-0.23220159433358417,-0.14836896499108565,-0.11621815801565716,-1.1174651483170122,-0.9222511846900122,-0.5607287202915268,-0.2865793574409149,-0.1949645658519758,-0.15703244774902794,-0.9664177339179681,-0.799041601230877,-0.4672745652776442,-0.2150097860958808,-0.1285498195483886,-0.09508595054647435,-1.0894285197535059,-0.8888064967215913,-0.5190703980836938,-0.23829545516802209,-0.14486479902302202,-0.10576797310986828,-0.9747210910836654,-0.8014598263069094,-0.462890997549656,-0.20565027363419133,-0.11803599896675229,-0.08380952932352366,-1.079788059368025,-0.878240107875731,-0.5069931071309914,-0.22483701828564417,-0.13101567311109902,-0.09162878484928598
79,VXCyg,1.303917,1.0303515999043162,0.7865279388582567,0.4905153772717695,0.2725786239925695,0.1616126225712703,0.16641670666547967,1.1503535094810937,0.8781324499855679,0.5726535950632965,0.35539011270505705,0.24505211258813017,0.24962856637181158,0.9998945380226972,0.7293059881667335,0.4434180408053738,0.2294603007098201,0.1198029095934767,0.12731981769453568,1.1024952169067617,0.8030707867613835,0.4882670383509214,0.2626663740359698,0.1498240735796148,0.1542958730586475,1.030942147532045,0.7371067008264366,0.42066874003524557,0.19629644640326213,0.08264688130476813,0.08771569739834506,1.0798577461866505,0.7697042034296939,0.4383316848691422,0.20441073003626226,0.08871669383268593,0.09159480020813371,1.0379122045731033,0.7384194623186595,0.415526257935386,0.18643461492242802,0.07168286327106385,0.07597849032797571,1.073895037793675,0.761955735845148,0.4279860253052386,0.19190590518660652,0.07565740178497903,0.07820822848358286
80,RYSco,1.307927,0.5106843009646652,0.3898353442478359,0.14511014162861668,-0.030530573599012747,-0.055516272135499894,-0.10110724313138647,0.5520226997129274,0.42139137382666203,0.1560143854610626,-0.04113470432729699,-0.07303242191569298,-0.12105508611916843,0.4750195222555903,0.4456951794915571,0.27098266913086666,0.13265594104388068,0.11840871082345969,0.07906610792167229,0.6702833364028299,0.5973504146794063,0.3631890521250792,0.19018853177880896,0.16557696483144643,0.11945792370168662,0.4915546647946572,0.4484966358964493,0.2562943862411491,0.11095131269473497,0.09429948062069445,0.05337109967167747,0.6241978899158308,0.551462114182939,0.31799098094888645,0.1383421482996435,0.11272454344321012,0.06562399158777069,0.49535591929937733,0.4472669699151953,0.24952136234347289,0.10013298056368895,0.08251860664261548,0.0408076187913653,0.6087726131206745,0.5364559674584249,0.3031724548193089,0.12335829247273067,0.09760570364122684,0.050272728781694836
81,RZVel,1.309564,-1.0607696569116432,-0.8097478297035443,-0.4806650896424501,-0.2697589490751956,-0.17431926177491902,-0.14727450488102015,-0.949768536292626,-0.7250141498416998,-0.42012643943060113,-0.22789754846608695,-0.13820518127084494,-0.11346011173678014,-1.0424779957252086,-0.7973993308479991,-0.484818793155584,-0.28215400123230816,-0.18914995041422628,-0.16428488272246053,-0.9653643058809774,-0.7322005196754824,-0.44517791596269285,-0.2621000068739824,-0.17521528453168048,-0.15348838983938323,-1.069128503704285,-0.793555397920858,-0.4452507528316621,-0.22219639158344348,-0.12359623542193861,-0.09443309235258238,-0.9508119179047232,-0.7018962328136021,-0.39039326931510204,-0.19783245660833107,-0.10718621627374614,-0.08352565170481793,-1.0680942169833054,-0.7908822255047336,-0.4409586846381703,-0.21673016014628965,-0.11783314004148736,-0.08832496252537173,-0.9536201756360521,-0.7027347430774064,-0.38860237650523805,-0.19403485386164626,-0.10292491091581324,-0.07907584797786235
82,WZSgr,1.339443,0.01335693291670834,0.010196131997487057,0.04209808210401343,0.05812392068086724,0.0388131977672598,0.023159114517001006,-0.15319048038902722,-0.11693929800689117,-0.056602565011599465,-0.022388620785847538,-0.036300912157566714,-0.04956915652709827,0.0523827591939202,0.023808876389993912,0.014475796845116684,0.009534313735756944,-0.015926986186104844,-0.03654983737080646,-0.17173744891455875,-0.14714437349448634,-0.08946377908464781,-0.05806524593162084,-0.07281941878076752,-0.08593548190448007,0.0227374823074113,0.016568061174770936,0.03659223483910449,0.041820393227420025,0.020213672446799537,0.0019715992797968845,-0.1225055948050366,-0.09293773414034062,-0.02789602456112851,0.013025763022393722,0.00047553426475538396,-0.011059590362700267,0.014473936327969759,0.017931601640992542,0.0486448431487519,0.06167658306429083,0.0419190363020622,0.02513531981044658,-0.10225201973043074,-0.07148794847715217,-0.004298702111875219,0.03871894186076219,0.026796341276820762,0.015779294799420557
83,WZCar,1.361977,-0.44224693434304524,-0.33759307965117985,-0.15054594839854601,-0.03382498156986147,0.02370602981804837,0.034379967560749736,-0.8098740267214002,-0.6182244478789318,-0.38963322481074314,-0.2592935475289922,-0.19854474253421117,-0.1854760367466216,-0.3122551688077103,-0.21729045465737531,-0.13211259643168444,-0.06530964951808654,-0.02264911021617505,-0.026651704368669316,-0.7849426534288998,-0.5653251224696842,-0.34371767446156765,-0.21417359886647147,-0.1537108147161994,-0.1429709030783804,-0.38918510671511675,-0.26696862235184904,-0.13345106364980927,-0.07381301997980472,-0.02750719981258659,-0.03176926605987046,-0.7698787849867635,-0.5317860118862415,-0.28144916927398034,-0.14107586328394625,-0.07624685770850007,-0.06328253541446216,-0.4209557597656804,-0.2894688326152788,-0.14369953129654292,-0.0750418012245494,-0.0267803612803591,-0.03058210392370403,-0.7711395812823088,-0.5303098607623811,-0.27625324326225265,-0.13298612034984958,-0.0674711835749805,-0.05419639836175322
84,VZPup,1.364945,-0.5547064555059682,-0.4234400423709682,-0.24663410853469925,-0.09903529497301172,-0.02873477889360057,-0.010734154631050263,-0.9416811795951702,-0.7188405951108168,-0.49254844943694254,-0.3234189576862293,-0.24737207915795406,-0.22607180572556412,-0.4726963180132228,-0.32015584806824954,-0.19465475562549595,-0.07126986577218733,-0.008298899105377205,0.0011271692281405177,-0.8765623199310513,-0.6226456845064552,-0.37856857617992423,-0.1958831199755874,-0.1157440896699069,-0.0932755644489604,-0.5151296586509021,-0.3596391221478553,-0.21836504301626447,-0.1120570021383569,-0.049561991572605324,-0.042797055535594763,-0.8725559037760123,-0.6140202359473235,-0.3627624272481174,-0.17733439229138587,-0.09609828535086137,-0.07306840807773131,-0.5391331623673589,-0.3786827626254468,-0.23027755115775406,-0.11870099412055674,-0.05510822135433063,-0.04837472020666572,-0.8734662753686657,-0.6143507983414832,-0.3623211063058988,-0.1763057271924633,-0.09493444565778618,-0.07185062169829858
