,name,p_BBBV_g,p_VBBV_g,p_IBBV_g,p_JBBV_g,p_HBBV_g,p_KBBV_g,p_BBBV_i,p_VBBV_i,p_IBBV_i,p_JBBV_i,p_HBBV_i,p_KBBV_i,p_BVVI_g,p_VVVI_g,p_IVVI_g,p_JVVI_g,p_HVVI_g,p_KVVI_g,p_BVVI_i,p_VVVI_i,p_IVVI_i,p_JVVI_i,p_HVVI_i,p_KVVI_i,p_BVVK_g,p_VVVK_g,p_IVVK_g,p_JVVK_g,p_HVVK_g,p_KVVK_g,p_BVVK_i,p_VVVK_i,p_IVVK_i,p_JVVK_i,p_HVVK_i,p_KVVK_i,p_BJJK_g,p_VJJK_g,p_IJJK_g,p_JJJK_g,p_HJJK_g,p_KJJK_g,p_BJJK_i,p_VJJK_i,p_IJJK_i,p_JJJK_i,p_HJJK_i,p_KJJK_i
57,V340Nor,0.014283910339137278,-0.05700035272957042,-0.10143156560211125,-0.1255792899344791,-0.13247472261866863,-0.135842940926113,0.044649069790844154,0.06294577592429729,0.07772422034426493,0.08814033992040293,0.09129325407799961,0.09261436719543921,0.0015449410709322342,-4.064961847839611e-05,-0.001947368266709194,-0.002931444028381774,-0.003218355248785802,-0.0034295459938181163,0.16820090899094528,0.2162274007796947,0.2898390692181701,0.33686316371529507,0.35115036624293816,0.35973770834116714,0.033756397306754594,-0.02159836535509949,-0.08192779233743559,-0.12592795851540442,-0.1364594423164182,-0.14539024607701675,0.13360141907048736,0.156930547078767,0.19225727082734873,0.22268981141466934,0.2308111449557889,0.2361105689018435,0.02485832824741626,-0.036183420167880384,-0.10169379214279746,-0.14943276536540354,-0.160955372174604,-0.17129391888543966,0.12772328393885388,0.14709939556263196,0.17686049877057466,0.20280589615498767,0.20981520719884564,0.21452471539613274
58,AAGem,-0.02095490212872557,0.08362113625694649,0.14880298738167755,0.18422838476952144,0.19434418034662398,0.19928545226061,0.11057488437344837,0.155887276649455,0.19248657850753093,0.21828243994757482,0.22609073517183878,0.22936251509669392,-0.18932939625300169,0.004981528337397861,0.2386460332728135,0.35924252289331565,0.39440291131145955,0.4202839089776286,0.20073483470857578,0.25805075498916336,0.3459006137400178,0.40202025002990827,0.41907092624229886,0.4293192578774555,-0.1015030161167434,0.06494470386788967,0.24635087537531428,0.37865615476033626,0.41032355576504875,0.43717782903982444,0.19950422770631254,0.2343411306279646,0.2870937943937341,0.33253807596840185,0.3446654948786127,0.35257901472744135,-0.0642058793669052,0.09345714189860978,0.2626620457215272,0.38596570175677536,0.41572711995916867,0.4424302625171971,0.2079299015292922,0.2394736644024854,0.2879239004799827,0.33016227516710756,0.3415732357233309,0.3492401821524732
59,RXAur,-0.014060583643457941,0.056109161163297734,0.09984569899796246,0.12361587745141915,0.13040350112812377,0.13371905787111749,0.1750507009708171,0.24678458588984342,0.3047248087677718,0.3455621440524746,0.35792342808310673,0.3631029710915702,-0.07924970466950021,0.0020851735512534527,0.099892716248591,0.15037212608007872,0.1650895997178183,0.1759228958788385,0.18622907575059444,0.23940315923812064,0.3209046984390441,0.37296894534914626,0.38878748365400023,0.3982952371596216,-0.044884518118665895,0.028718474080780067,0.10893607650648443,0.1674413203597524,0.18144460901604445,0.19331953807213226,0.22263168472545025,0.26150704329419977,0.32037504094494273,0.37108743478453393,0.3846207204416484,0.3934516122794221,-0.031122875121959968,0.04530200326272606,0.12732164295351603,0.18709131399775772,0.20151773275097432,0.21446169644078225,0.24617282641359645,0.2835181875430072,0.3408794976185727,0.39088644709226933,0.4043961366153217,0.41347320469712284
60,UUMus,-0.015876237801232228,0.06335458100778392,0.11273885216418096,0.13957849234372563,0.1472426071720441,0.15098630434920493,0.2885624849672122,0.40681227187916014,0.5023238842319524,0.5696422261971044,0.5900191959406269,0.5985574182569485,-0.08954502414382012,0.002356058193146848,0.11286976684109161,0.16990695065114012,0.18653636949532962,0.1987770178402192,0.3137451673752547,0.4033289858879039,0.5406368362054347,0.628350882979489,0.6550008028595349,0.6710187726795583,-0.039561110253683696,0.02531239650214314,0.0960160053825893,0.14758239173386128,0.1599248579040693,0.1703913928549524,0.3569008320757784,0.4192219156068182,0.51359319690083,0.5948902305203921,0.6165854394377562,0.6307422412818396,-0.024148639808818925,0.03515040802376294,0.09879050323927402,0.14516656110291853,0.15636020529027062,0.16640359349327918,0.37317405293581873,0.4297859868118976,0.516740151796148,0.5925458216660755,0.6130251965291313,0.6267851485685537
61,RYCas,-0.005916187932863247,0.023608717149649457,0.042011479362372366,0.052013115602685255,0.05486910354082558,0.05626417058007672,0.08391711894406476,0.11830544712375801,0.14608126606037145,0.1656581743700181,0.17158401949115723,0.17406702769567495,-0.06413894454517471,0.0016875877497419067,0.0808458960781595,0.12170025738281443,0.13361150966359836,0.14237919131756593,0.13072945330827876,0.1680567011425681,0.2252693121195408,0.2618174746877759,0.27292180335608274,0.2795960748841461,-0.005455121469047281,0.0034903519316429846,0.013239744005565213,0.020350285126940103,0.02205220025910679,0.023495441339828883,0.07393530354185446,0.08684569156512036,0.1063955740563577,0.1232370053938965,0.12773136828842915,0.13066408053635664,-0.0040263241311872516,0.005860658702420017,0.016471428215975935,0.024203749471501494,0.026070075693775164,0.0277446187156925,0.08065874983769539,0.0928949912816422,0.1116894765510036,0.1280742988992204,0.1325007609238876,0.13547487051321982
62,UNor,0.00684669559364066,-0.027321934582591335,-0.04861911316827766,-0.06019382302415359,-0.06349900539047924,-0.0651134908427446,0.14063574841857682,0.19826675781534112,0.24481593792593678,0.27762465665332986,0.28755571332103413,0.2917169586255182,0.07257631989463494,-0.0019095872132608891,-0.09148104412295623,-0.1377097311735992,-0.1511878895999066,-0.16110894572212742,0.12127931430258437,0.1559082591010444,0.2089850987355321,0.2428912765946437,0.25319289824609376,0.2593847016531192,0.060410671890305724,-0.03865257749448236,-0.1466185190504192,-0.22536150746655467,-0.24420872053374368,-0.26019134601345584,0.12537084377864138,0.14726277040162772,0.1804131755029236,0.2089709057898091,0.21659192093876312,0.2215648714978217,0.03852506816829816,-0.05607652753859898,-0.157603529714482,-0.231588681868736,-0.24944624688206593,-0.26546877312887723,0.13366650035787275,0.15394422068750208,0.1850901667508653,0.2122428546697656,0.21957832278692438,0.22450697369320277
63,ZSct,0.004839030395268139,-0.01931028918906321,-0.03436246919328488,-0.04254311225575921,-0.044879111821361554,-0.04602017966487528,-0.056731204534426996,-0.07997903887511164,-0.09875656228192274,-0.11199130631795869,-0.1159974058580393,-0.1176760150391418,0.03681376141754025,-0.0009686229362004783,-0.04640303252437236,-0.0698521665972927,-0.07668885533232739,-0.08172123219607173,-0.0727044925387904,-0.09346384357242439,-0.12528233391745178,-0.14560840080983478,-0.15178401434131206,-0.155495875075325,-0.006415189528944997,0.004104632553327794,0.015569858085167112,0.02393181101431831,0.025933252814831786,0.027630495510769175,-0.014589992803378287,-0.01713765892936665,-0.02099552697331994,-0.02431892391959982,-0.025205817178243148,-0.025784542746975458,-0.0056284569189546975,0.0081926998295442,0.023025648479010622,0.03383477254657732,0.03644373705030862,0.03878460503577279,-0.008935083971165499,-0.01029057044985629,-0.012372555410130978,-0.014187606645471612,-0.014677954065499564,-0.015007415146580286
64,BNPup,-0.021836866662685243,0.08714064095398517,0.15506591128424174,0.19198231750169376,0.20252387373742334,0.20767311734958363,0.02989650119125318,0.04214776419129365,0.05204323980312875,0.059017753108221244,0.06112890799476347,0.06201351007212657,-0.14379159580559026,0.0037833634045291984,0.18124651869230146,0.27283695332249397,0.2995405105082636,0.31919657041819,0.041417164165850465,0.053243028286665744,0.07136889083121668,0.08294792838352112,0.08646595581932992,0.08858047089278767,-0.08884816770707037,0.0568477485861473,0.2156371773717078,0.33144734835038275,0.3591666286531246,0.3826728560230046,0.03771406267941114,0.04429959299848724,0.05427189930317749,0.06286263697040541,0.06515519107904533,0.06665115428255601,-0.055477576728307075,0.08075235183463417,0.22695513150531127,0.33349659010734467,0.3592121690877573,0.3822852218168434,0.03375877161411073,0.03888010663545118,0.0467463175188312,0.05360399231176146,0.055456635959846234,0.05670141456828772
65,TTAql,0.009855587995469133,-0.03932900576670715,-0.06998557793874982,-0.08664698342208539,-0.09140468225751315,-0.09372867975741438,-0.011393974233624147,-0.016063101703050076,-0.0198344056904117,-0.022492490139221378,-0.0232970807575877,-0.023634214966437563,0.048853605273180646,-0.0012854085201177746,-0.06157902227681994,-0.09269713397975882,-0.10176974378587979,-0.10844794626833827,0.004899549815926778,0.006298520787099595,0.008442766253496527,0.009812538241767555,0.010228712333419812,0.010478854325214377,-0.0007922529217033705,0.0005069074137594111,0.0019228216879365661,0.0029554929144660763,0.0032026638058195262,0.003412267197680128,0.09238686261866705,0.1085192133025854,0.1329480344665722,0.15399247370935026,0.1596084658998817,0.16327307631696047,0.00012496226061603776,-0.0001818932446296105,-0.0005112124206543975,-0.0007511951722686347,-0.0008091190592154738,-0.0008610907025059713,0.0952119162099719,0.10965592876199355,0.13184148160377224,0.15118259878786997,0.15640772231442227,0.1599184471097927
66,LSPup,-0.011614529526479594,0.046348112252106784,0.08247600871414698,0.10211100015533221,0.10771781261822708,0.11045657742804604,0.00850867057648471,0.011995431798019316,0.014811725973719101,0.016796701933437932,0.01739754553552389,0.017649307024917012,-0.09212505925226804,0.0024239426223933206,0.11612185107376356,0.17480243090859357,0.19191098843035143,0.20450432306665636,0.03430041117809562,0.04409422516922126,0.059105502516605735,0.06869490239681593,0.07160842363889934,0.07335959945990553,-0.0465118860336313,0.029759713359817603,0.11288574742018744,0.17351220278902335,0.18802320554403876,0.2003286812417832,0.00719241260398319,0.00844833275433871,0.010350141694052054,0.011988473008302547,0.012425683796396482,0.012710977499477012,-0.027527924461757603,0.0400692454953399,0.11261493534375432,0.16548071278759532,0.17824076031328218,0.18968958865232435,-0.002145723578301883,-0.00247123806778857,-0.0029712181724359105,-0.0034070952435484177,-0.003524850154874397,-0.003603968875200942
67,TXCyg,-0.0017400182589800217,0.006943592627154111,0.012356054609291792,0.015297649750507148,0.01613762833404445,0.016547933440701684,0.018331105048456187,0.02584299373380222,0.03191042623316265,0.036186864309967155,0.03748132354287857,0.03802371924003687,0.03863971560707741,-0.001016666413431105,-0.04870461237882145,-0.07331681816603473,-0.08049260510667544,-0.0857745867177713,-0.04477586119023457,-0.057560735794584664,-0.07715650295039912,-0.08967453475195776,-0.09347785425250217,-0.09576384450124746,0.046536454005174914,-0.029775432692085078,-0.11294537462662489,-0.17360385340188791,-0.18812252099127677,-0.20043449654534967,-0.11279336910759408,-0.13248905022163857,-0.16231373486090644,-0.1880064917734394,-0.19486295017128122,-0.19933700355607079,0.027603870171964084,-0.040179790963843755,-0.11292562426824711,-0.16593725103026238,-0.17873250175018224,-0.19021291581231273,-0.11005313427862874,-0.12674861648491276,-0.15239235650331087,-0.1747482826445942,-0.18078787562812346,-0.18484583688654613
68,UZSct,0.007497372304371678,-0.029918478606181527,-0.05323963765375029,-0.06591435174286299,-0.06953364259569472,-0.07130156090753964,-0.18104299095719756,-0.2552324515345929,-0.3151560690258237,-0.357391337331873,-0.37017576961672416,-0.3755326173919299,-0.06487189610541925,0.0017068727579844668,0.08176976730943801,0.12309099423019221,0.13513836304681215,0.1440062378984317,-0.05744867865566156,-0.07385202932886817,-0.09899394509376391,-0.11505492900904232,-0.11993469399855941,-0.12286768324140583,-0.012211338086297875,0.007813183944535996,0.02963728509903012,0.04555429484891316,0.049364047059015606,0.052594755096725,-0.15443649772881665,-0.18140379231095752,-0.2222397020634292,-0.2574181830855223,-0.26680603478428605,-0.27293190140982804,-0.011018608721785044,0.016038526206494614,0.04507640634170509,0.06623700336513534,0.07134447055367077,0.0759270957336417,-0.1499646063632757,-0.17271481183013324,-0.20765841795955917,-0.23812186350919728,-0.24635175346468258,-0.25188136029274494
69,RWCas,-0.0007910156096316388,0.0031565704133600706,0.005617085923650209,0.006954340669059278,0.007336196530573554,0.007522722012362229,-0.14152616070450083,-0.19952205143047236,-0.24636595007697681,-0.27938239185180824,-0.2893763253838135,-0.2935639169337264,-0.021961813455661137,0.0005778468543989382,0.027682440066872975,0.04167138029945083,0.04574991172008573,0.0487520532471798,-0.13854257796772668,-0.17810071129218646,-0.23873266848643176,-0.27746515404380984,-0.2892331396153582,-0.29630630300856875,-0.01730862164873511,0.011074580345923716,0.04200854573426436,0.06456966865076771,0.06996969599536254,0.07454897327743089,-0.17288402323409868,-0.20307257614525226,-0.248786358018425,-0.28816692815439887,-0.2986761639573066,-0.3055337687566517,-0.01115481841134432,0.016236791044709233,0.04563363125723478,0.06705581106522762,0.0722264156731733,0.07686569028765008,-0.1829801514176507,-0.21073894158860726,-0.25337557763026247,-0.29054572073638407,-0.3005874668971906,-0.3073344475295933
70,VWCen,-0.01043549954169263,0.04164315937744062,0.07410359146919258,0.09174536884110265,0.0967830148993007,0.09924375847505296,0.11465435474840932,0.16163846988405084,0.1995880401011695,0.22633559552794053,0.2344319643886982,0.23782445101247932,-0.0993653882313081,0.0026144460766639515,0.12524814537688989,0.1885405724781793,0.20699373249810396,0.22057680745533836,0.1744476947015664,0.2242578344172921,0.30060335442229624,0.34937386897934697,0.36419168155618564,0.3730979475308268,-0.02781104306645296,0.017794347649044803,0.06749823863993615,0.10374886412542941,0.11242548760755025,0.11978335123698261,0.1283587003009025,0.15077235856239357,0.18471280902920034,0.21395113137502816,0.22175377168604346,0.2268452383395538,-0.013052869684982807,0.018999566805439672,0.05339843465739208,0.0784657115139679,0.08451612180764428,0.08994479350292083,0.11556782775603498,0.13309991009577907,0.16002864182970225,0.1835048093969189,0.18984704259374816,0.1941083457436129
71,SZCyg,-0.0007924438973072172,0.0031622700361786348,0.005627228346251895,0.006966897689361335,0.007349443044248699,0.0075363053234957,0.04617989129298798,0.06510391152948297,0.08038904423192328,0.09116228703348898,0.09442330084040586,0.0957897091538353,-0.02034597841530786,0.0005353319137643436,0.02564571132619591,0.0386054187110019,0.04238387318234705,0.04516513288265701,0.07278304780219624,0.09356482876046997,0.1254176981349472,0.14576572680002106,0.15194801291706617,0.15566388421751703,-0.027410004281082697,0.01753775088816182,0.06652490543649925,0.10225279228256513,0.11080429774828973,0.11805606004646972,0.13092591263191483,0.1537878507508453,0.18840712036083632,0.21823021788348007,0.22618891333040694,0.23138221083718388,-0.014619404428307715,0.021279791938085102,0.05980702565299581,0.08788274134823913,0.09465928912471906,0.10073948060269437,0.126132218889295,0.1452669598479115,0.1746573252413368,0.20027951753970602,0.20720151271225654,0.2118523539722223
72,SVMon,-0.015240859129920107,0.060819084248020266,0.10822696068270096,0.1339924587934962,0.141349850129929,0.1449437218025843,0.1715370710736247,0.24183110844393846,0.29860835112113165,0.3386259965595086,0.35073916403364114,0.3558147428930472,-0.12552910778369875,0.0033028511154028534,0.15822700661245143,0.23818484751571162,0.26149687551985656,0.27865648522592024,0.23352981992430866,0.30020970914908507,0.4024120086366017,0.4677001713813609,0.48753649600956034,0.4994591453332678,-0.06906091426587518,0.04418726455068504,0.16761291766985692,0.2576311644776432,0.27917712192283045,0.29744830966929725,0.2674508374704876,0.31415239847695187,0.38487142165336014,0.4457929936176466,0.46205073602832897,0.4726594210433864,-0.04312687162173929,0.06277484555212778,0.17642920613239982,0.2592518541010574,0.2792424978668848,0.2971789082447589,0.27869101588597406,0.3209695109717713,0.38590796096401947,0.4425205763904204,0.45781482780043553,0.4680909308205681
73,XCyg,0.02057918007777733,-0.08212180666694861,-0.1461349451611587,-0.1809251640652034,-0.1908595831110382,-0.19571225786497043,-0.16075078479601546,-0.22662471865202935,-0.2798317966427426,-0.31733312431288063,-0.3286846133271514,-0.33344103874491693,0.027611555063274604,-0.0007264996704657795,-0.034803829826505185,-0.05239146639797607,-0.05751921211558553,-0.06129366344905407,-0.04719658753778208,-0.06067265337736836,-0.08132783041595308,-0.09452262707687929,-0.09853156620099705,-0.10094114439821,0.01758297366046904,-0.01125011907215311,-0.04267440632479057,-0.06559313654155617,-0.07107875755129124,-0.07573061911881705,-0.05962459253633919,-0.07003608188577377,-0.08580194368430635,-0.099383594575359,-0.10300804113146571,-0.10537310578167088,0.013371033803637893,-0.019462681857789235,-0.05470002322070077,-0.08037831575739848,-0.08657620499670694,-0.09213720073926829,-0.07226164284830353,-0.08322401098328333,-0.10006186657595323,-0.11474092102500198,-0.11870655920501037,-0.12137104440182442
74,CDCyg,-0.007241685275304851,0.028898152204017334,0.051423976882530455,0.06366643819585352,0.06716229837351877,0.06886992439061843,0.06048282189361217,0.08526802847223462,0.10528730380998992,0.11939725745734023,0.12366827914565492,0.1254578942430741,0.01770893826582725,-0.0004659476000152172,-0.02232177334451247,-0.033601774401035046,-0.03689050378074302,-0.03931128470012952,-0.01518698608154012,-0.019523334004488396,-0.026169786694434243,-0.030415627414969813,-0.031705629634536756,-0.03248098718584629,-0.010050856853499587,0.006430842618689696,0.02439373211613504,0.03749463763535454,0.04063035248006982,0.043289470079876755,0.03681539995857138,0.043244008159629574,0.05297869116732844,0.06136472599594475,0.06360265239368394,0.06506296930858947,-0.006731538648150635,0.009798329511868372,0.027538283559248918,0.04046581191403496,0.04358608904174604,0.0463857272980689,0.04028181926575923,0.04639272561292053,0.05577888719287036,0.06396163802722547,0.06617225923847879,0.06765756052563124
75,YOph,0.021393393153493128,-0.08537094723216675,-0.1519167587572074,-0.18808344897991644,-0.19841092226096313,-0.20345559257652193,0.08899386843676602,0.12546259367772475,0.15491877147877692,0.17568002763759014,0.18196436970894778,0.1845975929208594,0.21567501909218278,-0.005674719512868238,-0.271854180074648,-0.40923194980352096,-0.44928498749048773,-0.47876738576696404,-0.004924418154342502,-0.0063304897949338825,-0.008485618673871799,-0.009862343128111312,-0.010280629568559232,-0.010532041190409467,0.1058849355332216,-0.06774838862291975,-0.2569859256957104,-0.3950028685841368,-0.4280373619634498,-0.45605094326649953,0.08897997728761092,0.1045174266257898,0.1280454033393908,0.14831380160270133,0.1537226968005335,0.15725216995761554,0.06402913013258149,-0.09319986829009322,-0.2619389761845168,-0.3849031955979377,-0.41458268504347245,-0.44121231782252585,0.11070668385344512,0.12750131203470608,0.1532973371787885,0.1757860237918207,0.1818614828454286,0.185943542271272
76,SZAql,0.0003165517153895541,-0.0012632086736716734,-0.0022478673783058703,-0.0027830152039820372,-0.002935827773700139,-0.0030104722693399784,-0.0977678395830121,-0.13783204335103216,-0.17019232745339535,-0.1930004511739516,-0.19990437116652798,-0.20279720579761715,0.026933679565593806,-0.0007086637925315788,-0.0339493809042777,-0.05110523346841562,-0.056107090833401006,-0.05978887777073961,-0.14413989294709204,-0.18529623048761826,-0.2483778040179378,-0.2886751364605014,-0.3009185651982071,-0.308277494339342,-0.007441588794451745,0.004761353889291713,0.01806095999736396,0.027760784910804397,0.030082447709424587,0.032051241019515606,-0.12178386624681285,-0.1430494442981664,-0.17525138518972033,-0.2029920520046557,-0.21039502275600447,-0.21522569253123353,-0.00472815224952734,0.006882229478973423,0.019342561064334948,0.0284227023910591,0.030614347732735487,0.032580780165405575,-0.12926432651061373,-0.148874220197979,-0.17899440536507422,-0.20525284639100316,-0.21234672812850622,-0.21711305879700066
77,CPCep,0.0035414898117378624,-0.01413241638069705,-0.02514849558977216,-0.031135575994876624,-0.03284519920160326,-0.03368030041242791,-0.07050638207914124,-0.09939913526477481,-0.12273611974599113,-0.13918445584923958,-0.14416329575115963,-0.14624949612810634,-0.049615667383595206,0.001305459468745277,0.0625395867921938,0.09414310655752645,0.10335723902378813,0.11013961406524381,0.015012066442796106,0.01929846947160468,0.025868370099328686,0.03006530836344456,0.03134045268289755,0.03210687987356481,-0.024276727767267133,0.015532985679097278,0.05892034902525334,0.09056413038942794,0.09813810112152917,0.10456090417330939,-0.0026364050417030235,-0.003096767148089649,-0.0037938821431674286,-0.004394418454790776,-0.004554679661910808,-0.004659255108090395,-0.014319673906585322,0.020843508560672276,0.058580847726969865,0.08608094839259064,0.092718561767845,0.09867409570776514,-0.0081023525760766,-0.009331510511010317,-0.011219458767643716,-0.01286535097188395,-0.013309999023839293,-0.01360875501176576
78,VYCar,0.007650338197474757,-0.030528893377448987,-0.05432586471992408,-0.06725917593903886,-0.07095230973780249,-0.0727562981809582,-0.10335546584542804,-0.14570941845224591,-0.17991915707954084,-0.2040308103824318,-0.21132930311824022,-0.21438746899553915,-0.04401784000771456,0.001158172590676188,0.055483633915152396,0.08352152496992475,0.09169608413838394,0.09771324595823727,0.004619625069446459,0.005938668984226087,0.007960407814070043,0.009251920964088996,0.009644317886108485,0.009880168578443333,-0.0177804222164325,0.01137645263825607,0.043153619913352224,0.0663297167322214,0.07187693869568687,0.07658103848905447,-0.023417003494059948,-0.027506018984194795,-0.03369791439376293,-0.03903198130880381,-0.04045544894284531,-0.04138430606071632,-0.009477065050735237,0.013794677714288387,0.03877005218536402,0.056970204270531934,0.061363118114050576,0.06530461726610377,-0.03305746387954086,-0.03807240783005503,-0.04577520534646529,-0.052490418191181734,-0.054304574854768306,-0.05552349432129862
79,VXCyg,0.014636766184799598,-0.05840843407339788,-0.10393723246836994,-0.128681478725604,-0.13574724948061723,-0.13919867298124963,-0.10895309813830466,-0.15360089994703563,-0.18966340500622297,-0.21508092218441935,-0.222774694243804,-0.22599848743390843,0.045093828066418686,-0.001186483381874802,-0.05683989600197419,-0.0855631554428546,-0.09393753650282363,-0.10010178401030564,-0.06109480556397271,-0.07853923672285118,-0.10527684829384781,-0.12235718351533206,-0.12754665523528863,-0.13066579412074436,0.014046218557070934,-0.008987196041577786,-0.03409059523184598,-0.05239930113629663,-0.05678150821411506,-0.060497663714115024,-0.038457334843861414,-0.04517265339116166,-0.055341494812068605,-0.06410153951562454,-0.06643927548835976,-0.06796472127023057,0.007076161516012695,-0.010299957533800754,-0.028948113131986395,-0.042537469655462505,-0.045817490180410786,-0.04876045664374568,-0.03249462645088595,-0.037424185806615676,-0.04499583524816505,-0.051596714665968796,-0.05337998344065285,-0.054578149545679716
80,RYSco,-0.013854297436949613,0.055285970156420415,0.09838083871870619,0.12180227916344795,0.12849031997965552,0.1317572333917379,0.19259326193457166,0.27151589869737813,0.33526255300604413,0.3801923680115143,0.3937924278796325,0.39949103449930373,0.021810481272125273,-0.0005738650873008454,-0.027491688783543806,-0.04138423547944548,-0.045434662979304076,-0.048416117661320875,0.07433262524466915,0.09555685784463384,0.12808788634202756,0.14886913190540835,0.15518304113249307,0.15897802467844868,0.00527533873305834,-0.0033753214921930183,-0.012803405893826232,-0.01967960713029977,-0.021325432776538828,-0.022721109411326046,0.12041807173166814,0.14144515834110113,0.17328595751822032,0.2007155153845738,0.20803546252072938,0.21281195679236461,0.0014740842283382362,-0.0021456555109390573,-0.006030381996150013,-0.008861274999253752,-0.009544558798459866,-0.01015762853101387,0.1358433485268244,0.1564513050656152,0.18810448364779783,0.21569937121148663,0.22315430232271266,0.22816321959844046
81,RZVel,-0.0032363965449445555,0.012914932973862066,0.022981995872904767,0.02845329958050682,0.030015641683274467,0.030778800358596165,0.10351363904955185,0.14593240932553092,0.18019450187457067,0.2043430551849112,0.21165271739271432,0.2147155634278701,-0.02152805773137902,0.000566434118316833,0.027135699386038728,0.04084835173761939,0.04484633032258172,0.04778917820003656,0.11910940863790327,0.1531187791593136,0.2052459784066624,0.23854551359280665,0.24866282065354986,0.2547438415304732,0.005122450247697526,-0.0032774988088242014,-0.01243234093788322,-0.01910925791124531,-0.020707384669705942,-0.022062612169841598,0.10455702066164907,0.1228144922974334,0.15046133175907156,0.1742779633271553,0.18063375239561552,0.1847811033959079,0.0040881635267177915,-0.005950671224948603,-0.016724409131375035,-0.024575489348399145,-0.026470480050157185,-0.028170741997052245,0.10736527839297795,0.12365300256123758,0.14867043894920756,0.1704803605804705,0.17637244703768262,0.1803312996689523
82,WZSgr,-0.0036929283455190186,0.01473673618090896,0.026223876715053458,0.03246697216647699,0.0342497009997905,0.03512051218287207,-0.05120271422202498,-0.07218503299695413,-0.0891326753515754,-0.10107768554905087,-0.10469338825762385,-0.10620841595526952,-0.04271875462273088,0.0011239917884021046,0.0538461619739502,0.08105657911158728,0.08898988495315514,0.09482946407067953,-0.03265574569649347,-0.04197995750935897,-0.05627146127852706,-0.06540106040327757,-0.06817488163442305,-0.06984209057788772,-0.013073477736221977,0.008364807003625081,0.0317297239799624,0.048770499619924204,0.05284922632025076,0.05630802742007619,-0.0818875998060156,-0.09618659686350467,-0.11783921580204636,-0.13649206935729213,-0.14146983467994595,-0.14471798211966752,-0.004809931756780437,0.007001266537403473,0.019677115670314986,0.0289143097830534,0.031143862464988094,0.033144306889426496,-0.10214117488062147,-0.11763638252669312,-0.14143653825129965,-0.1621852481956606,-0.16779064169201133,-0.17155686728178834
83,WZCar,-0.031209918611922207,0.12454407282762497,0.22162494946835082,0.27438700783912084,0.2894533228577644,0.2968127795294077,0.1677893634236461,0.23654763071259044,0.2920844155377623,0.3312277634554642,0.3430762848672374,0.34804097349399343,-0.16120168414725713,0.004241447833820437,0.20319159750148924,0.3058716757873459,0.3358084628919878,0.35784445145882676,0.14285799013114564,0.18364830530334283,0.24616886518858683,0.28610781479294345,0.29824235704922564,0.3055358398257522,-0.08427174623985068,0.05391961552829417,0.20453006471961407,0.3143750462490641,0.34066655248839933,0.3629620131500279,0.12779412168900936,0.1501091947199001,0.1839003600009995,0.21301007921041823,0.2207784000415263,0.22584747216183398,-0.052501093189287036,0.07641982579172392,0.21477853236634772,0.3156038274938088,0.33993971395617184,0.3617748510138615,0.1290549179845546,0.14863304359603968,0.17870443398927183,0.20492033627632156,0.21200272590800673,0.21676133510912504
84,VZPup,-0.026598441621066508,0.1061418420069188,0.18887836118719958,0.233844467854525,0.2466846327216932,0.25295667979357167,0.1004568039044914,0.14162291618312398,0.17487322352579993,0.198308652004097,0.20540245442240285,0.2083748523244417,-0.10860857911381189,0.0028576477042001128,0.13689900827799628,0.2060790386537006,0.22624875293346983,0.2410953559343809,0.035337944240372496,0.045428005578762344,0.06089335026878165,0.07077281429345508,0.07377446493435569,0.07557861104783797,-0.06617523847613262,0.04234092178380588,0.1606092956687648,0.24686617501987018,0.26751184540069795,0.28501958069811617,0.03133152808533358,0.036802557019630616,0.04508720133697482,0.052224086609253526,0.05412866061531016,0.05537145467660888,-0.042171734759675804,0.06138456226139739,0.1725218038102544,0.25351016700207,0.27305807518242325,0.29059724536918713,0.03224189967798693,0.0371331194137904,0.044645880394756185,0.05119542151033097,0.052964820922234965,0.05415366829717615
85,SWVel,-0.014192321886351058,0.056634866389289454,0.10078118626363843,0.12477407535430049,0.13162529451461116,0.13497191580162451,0.02888722883617714,0.040724902935576485,0.05028631838727896,0.05702537994422511,0.059065264609190565,0.0599200035123911,-0.059333836107362335,0.00156115844546607,0.07478915005337798,0.11258281808316681,0.12360171301000333,0.1317125447361418,-0.007423704436238718,-0.009543398570402258,-0.012792318405759322,-0.014867770797917306,-0.015498349844262701,-0.015877360219489524,-0.025573653445944845,0.01636279800746701,0.06206802668511231,0.09540230081318378,0.10338089267982116,0.11014681850691112,-0.045137687558870654,-0.05301951170703344,-0.06495476381839656,-0.07523649973265645,-0.07798031951010252,-0.07977074766560616,-0.015248703378427278,0.022195790314836324,0.06238144642627493,0.09166569414466005,0.09873394151958034,0.10507585762063311,-0.052732881029423154,-0.060732661160026645,-0.07302007396660842,-0.08373210321719006,-0.08662602477929904,-0.08857043090335046
