,name,p_BBBV_g,p_VVBV_g,p_IIBV_g,p_JJBV_g,p_HHBV_g,p_KKBV_g,p_BBBV_i,p_VVBV_i,p_IIBV_i,p_JJBV_i,p_HHBV_i,p_KKBV_i,p_BBVI_g,p_VVVI_g,p_IIVI_g,p_JJVI_g,p_HHVI_g,p_KKVI_g,p_BBVI_i,p_VVVI_i,p_IIVI_i,p_JJVI_i,p_HHVI_i,p_KKVI_i,p_BBVK_g,p_VVVK_g,p_IIVK_g,p_JJVK_g,p_HHVK_g,p_KKVK_g,p_BBVK_i,p_VVVK_i,p_IIVK_i,p_JJVK_i,p_HHVK_i,p_KKVK_i,p_BBJK_g,p_VVJK_g,p_IIJK_g,p_JJJK_g,p_HHJK_g,p_KKJK_g,p_BBJK_i,p_VVJK_i,p_IIJK_i,p_JJJK_i,p_HHJK_i,p_KKJK_i
57,V340Nor,0.014283910339137278,-0.057000352729570235,-0.07223676091422918,-0.10926063570767769,-0.1315253636427753,-0.1533133298415636,0.044649069790844154,0.0629457759242978,0.1651785171989708,0.21565026605520607,0.22121697933286863,0.2225558583271967,-0.030797561149815016,-4.064961847839611e-05,-0.001947368266709378,-0.05632861881313853,-0.09487185536753931,-0.12675449280907103,0.19122579707856496,0.2162274007796947,0.28983906921816976,0.28665742541933215,0.2671305862872575,0.2534987874206289,0.030727322255786425,-0.02159836535509949,-0.047680997074421236,-0.09308497571708607,-0.1207474345102424,-0.14539024607701745,0.15381247920051677,0.156930547078767,0.23607144526647178,0.2498031837536612,0.24213225369794508,0.23611056890184284,-0.2411797796279788,-0.2288659138202192,-0.14805946673573614,-0.14943276536540354,-0.15790081505907022,-0.17129391888543954,0.014693879678784008,0.034395747327441585,0.1544940723659972,0.20280589615498767,0.21091800726302193,0.21452471539613288
58,AAGem,-0.02095490212872557,0.08362113625694631,0.20131137107555283,0.3190697768187848,0.34748021089749487,0.41544736975733854,0.11057488437344837,0.15588727664945468,0.26471865027985475,0.3145024779519393,0.30616573003776,0.34603112205525655,-0.245134993185558,0.004981528337397861,0.23864603327281314,0.36832569984684765,0.3840907452069916,0.4428126146475696,0.20933596847469998,0.25805075498916336,0.34590061374001746,0.3590355586731763,0.33463887655976354,0.3647804943473862,-0.12650065117822815,0.06494470386788967,0.25243099588537665,0.3641600255490255,0.37772149023486384,0.43717782903982444,0.2096565061893753,0.2343411306279646,0.31617266856787674,0.33441915344150713,0.31729347464012536,0.35257901472744163,0.27205297636078485,0.272572237733456,0.33039900155419283,0.38596570175677536,0.38718062824100047,0.44243026251719714,0.24985532040089875,0.2516042418924714,0.3191150096648325,0.33016227516710756,0.3128924656555018,0.3492401821524733
59,RXAur,-0.014060583643457941,0.05610916116329774,0.11072246398520498,0.13999689529989626,0.16184055366490452,0.1936397465857009,0.1750507009708171,0.2467845858898436,0.3310855706194076,0.3556890874755004,0.375204809161874,0.40225690580067813,-0.09031683878362089,0.0020851735512534527,0.09989271624859108,0.13929303605398424,0.16234157823701914,0.1943180614850558,0.17033056096632382,0.23940315923812064,0.32090469843904446,0.34618215758941256,0.3681324825687481,0.3967585258164574,-0.04850449951022661,0.028718474080780067,0.10898420922723703,0.13920042736196628,0.16142393451037915,0.19331953807213312,0.21039392765470813,0.26150704329419977,0.3256008265292951,0.3414573097011119,0.36396190819969304,0.3934516122794232,0.2411913682490501,0.22821033732608378,0.21149094209020536,0.18709131399775772,0.19201656354525445,0.2144616964407823,0.4558665546799389,0.445341647081564,0.43166552404613817,0.39088644709226933,0.39438896051615036,0.41347320469712295
60,UUMus,-0.015876237801232228,0.06335458100778392,0.1250516101698845,0.16098832146367387,0.17794644304635493,0.17788769405551533,0.2885624849672122,0.4068122718791604,0.5502968426490743,0.6235250696749074,0.6479522067420964,0.64733413819849,-0.10207534625662001,0.002356058193146848,0.11286976684109168,0.1603491864612469,0.17839375326506346,0.17784804181456992,0.2890529299152537,0.4033289858879039,0.540636836205435,0.6118252306676661,0.6388496820941201,0.6401919965166797,-0.03735071868244316,0.02531239650214314,0.10768824513875298,0.14893304289949125,0.16928326113469952,0.17039139285495167,0.33366071630365707,0.4192219156068182,0.5329258566199163,0.5955619313451117,0.6262898013650856,0.6307422412818391,0.031660541800393516,0.07170585599312489,0.11957206724283673,0.14516656110291853,0.16544107561511928,0.16640359349327927,0.40508813787501446,0.46407459178149907,0.5440912522576928,0.5925458216660755,0.6222252143957082,0.6267851485685538
61,RYCas,-0.005916187932863247,0.023608717149649464,0.062282173692391446,0.03174567342520907,0.02608514979240348,0.03224795451988741,0.08391711894406476,0.1183054471237581,0.18644450043348343,0.13861929417020133,0.13350686308325005,0.1416302502892929,-0.08579266954049511,0.0016875877497419067,0.08084589607815959,0.05022216372586057,0.039109993543237985,0.04181827956132888,0.13240829619485986,0.1680567011425681,0.2252693121195417,0.15962360191417096,0.146963204422478,0.1505605291916172,0.0006286183286376782,0.0034903519316429846,0.04543264936251029,0.014969604792592925,0.013888623726041958,0.023495441339828955,0.05810843385573174,0.08684569156512036,0.1577733986832376,0.11585313047172813,0.11796414026042583,0.1306640805363568,0.02554896832918721,0.037346229456700616,0.07665768906359562,0.024203749471501494,0.019721227391490053,0.02774461871569259,0.11805939581778159,0.13515702723506226,0.18945856479523498,0.1280742988992204,0.12530335318930022,0.13547487051321996
62,UNor,0.00684669559364066,-0.02732193458259133,-0.07123682473451554,-0.16555312080059653,-0.19450495154233213,-0.23560880221329236,0.14063574841857682,0.19826675781534128,0.24704087919932477,0.2407995559220267,0.2502524014443366,0.23964191663173587,0.09672475166896875,-0.0019095872132608891,-0.09148104412295563,-0.1909917920991394,-0.21385163238350732,-0.2501526936593537,0.10214881310568077,0.1559082591010444,0.20898509873553234,0.21599341790693025,0.2334790807859457,0.22790480990322357,0.08400998925841902,-0.03865257749448236,-0.12655462720981223,-0.21423836237098243,-0.2285229615171824,-0.2601913460134557,0.09929130394558955,0.14726277040162772,0.1951807171113179,0.20341864465256168,0.22465603958610436,0.2215648714978219,-0.19950611758789216,-0.17453395861543144,-0.17158031541493476,-0.231588681868736,-0.2373738928929634,-0.26546877312887707,0.1549259197643811,0.19304020237840563,0.21905561988344338,0.2122428546697656,0.22971470833474003,0.2245069736932029
63,ZSct,0.004839030395268139,-0.019310289189063204,-0.04296765734141805,-0.015463544767133028,-0.002315006545324852,0.013492263914761589,-0.056731204534426996,-0.07997903887511168,-0.11556034046031327,-0.07102756365073354,-0.056279762502145704,-0.04047824624862727,0.045888100823298535,-0.0009686229362004783,-0.046403032524372154,-0.02007085624169076,-0.005221593895874137,0.011697696350013055,-0.07032296287536054,-0.09346384357242439,-0.1252823339174515,-0.07572129098134217,-0.05927098777362366,-0.04251171219505923,-0.017551865849757185,0.004104632553327794,-0.012850811094114177,0.010461905882863352,0.01651617455452833,0.027630495510769244,0.006860036042542908,-0.01713765892936665,-0.06493878628526341,-0.03852968564747796,-0.03481269151887441,-0.02578454274697534,0.12106293936813879,0.07914785407126164,0.02051303748286316,0.03383477254657732,0.03210919392916352,0.038784605035772884,0.10741262806724529,0.05459335461550691,-0.022330518318309938,-0.014187606645471612,-0.01904058108570864,-0.01500741514658017
64,BNPup,-0.021836866662685243,0.08714064095398517,0.18251436087475728,0.2982737554053926,0.34006500323396566,0.3708889752390774,0.02989650119125318,0.04214776419129371,0.06297400768637038,0.07809702122156872,0.07671403183713614,0.0682184842304639,-0.1724120790744261,0.0037833634045291984,0.18124651869230113,0.3137474017318482,0.353042217932576,0.38028100450664193,0.04085830789106884,0.053243028286665744,0.07136889083121634,0.08228696863010286,0.07929244172663516,0.06990479808352117,-0.10531077448267516,0.0568477485861473,0.20800746149013372,0.32454139159380224,0.3582421150424181,0.38267285602300466,0.03553024375074842,0.04429959299848724,0.06227001083558076,0.07566887797270344,0.07469743881009898,0.06665115428255616,0.18776419938121053,0.2100655986253697,0.25288896222072293,0.33349659010734467,0.36073793525927333,0.38228522181684343,-0.04152689730435694,-0.017014798378549332,0.021734203260391178,0.05360399231176146,0.06025871772103192,0.05670141456828784
65,TTAql,0.009855587995469133,-0.03932900576670714,-0.07419711249728916,-0.032256545388696885,-0.02522299811460545,-0.017507609427301354,-0.011393974233624147,-0.016063101703050062,-0.010165640347423892,0.10418616240753824,0.12435368662475106,0.14071581475779502,0.05291527900472004,-0.0012854085201177746,-0.06157902227681937,-0.024828333089170627,-0.01980851863377529,-0.013350807479595096,0.009753182784299444,0.006298520787099595,0.008442766253496815,0.11465828188682277,0.1308712787175827,0.14489260000573415,-0.01652268739828731,0.0005069074137594111,-0.027750909079607415,0.00784701147789199,0.0031941408013492606,0.003412267197680203,0.1256469450064304,0.1085192133025854,0.08295352124757771,0.15727989077528062,0.1581774820962935,0.16327307631696067,0.008759359199854225,-0.022557830191050933,-0.054612364258899024,-0.0007511951722686347,-0.002834621888883844,-0.0008610907025058766,0.14088234924858337,0.10398070136399862,0.07039822485241601,0.15118259878786997,0.15361606863689595,0.15991844710979283
66,LSPup,-0.011614529526479594,0.04634811225210679,0.10504910599836133,0.16790247818029413,0.18298802657441665,0.19453876182207294,0.00850867057648471,0.011995431798019348,0.03298042944639863,0.0359584002607493,0.024629895051764574,0.01388544323774247,-0.11598352844959624,0.0024239426223933206,0.11612185107376363,0.18658707049629317,0.197118895044478,0.20470336188800153,0.0391922851654588,0.04409422516922126,0.059105502516606026,0.050891098960657605,0.03436958044820951,0.020536511215148986,-0.05484634284920894,0.029759713359817603,0.11884191857536595,0.18200292931272347,0.19225047452176022,0.2003286812417825,0.00549527891951636,0.00844833275433871,0.030902502700709072,0.03369404008037363,0.02295901819568687,0.01271097749947629,0.020313519665300084,0.05025672317632174,0.10793510839321035,0.16548071278759532,0.17898614015962927,0.1896895886523244,-0.13792547803654537,-0.10315789438605509,-0.03899580499596327,-0.0034070952435484177,-0.00104314992186405,-0.003603968875200825
67,TXCyg,-0.0017400182589800217,0.006943592627154117,-0.01098929078936119,-0.11512256441946368,-0.1604769778046859,-0.16697072446810113,0.018331105048456187,0.02584299373380226,-0.008321146791137152,-0.13787306676655975,-0.17826062805468726,-0.17041851774881087,0.06401138321231951,-0.001016666413431105,-0.04870461237882159,-0.1517075166353103,-0.1881224462629053,-0.18693498014173573,-0.06086184716763291,-0.057560735794584664,-0.07715650295039947,-0.17747703934572379,-0.2036400989097912,-0.18748351855039844,0.0755919016418054,-0.029775432692085078,-0.08729231088639748,-0.18160823096498205,-0.2081835512066179,-0.20043449654534956,-0.15541663631048608,-0.13248905022163857,-0.12923423180562849,-0.20590966331764837,-0.22157819134448803,-0.19933700355606987,-0.074907380246257,-0.052704288474717816,-0.06555468173673384,-0.16593725103026238,-0.19624611940210257,-0.19021291581231342,-0.08250806221215204,-0.05490670273854592,-0.07040352471339947,-0.1747482826445942,-0.20099833078153811,-0.18484583688654685
68,UZSct,0.007497372304371678,-0.02991847860618152,-0.0044400751065595484,-0.024932733293491584,-0.026791177775855247,0.02923183894938661,-0.18104299095719756,-0.25523245153459306,-0.2520205545417489,-0.3347772030332359,-0.3507029001618324,-0.29763356016399123,-0.11810278942535918,0.0017068727579844668,0.08176976730943776,0.04648380841667245,0.02381551474441998,0.06732921484375907,-0.010682897219291197,-0.07385202932886817,-0.09899394509376426,-0.24223017899983218,-0.28942752722121506,-0.25564918497179095,-0.03075278045032462,0.007813183944535996,0.05522604381101588,0.01747774997803207,0.002639884342737207,0.05259475509672507,-0.11875107178016792,-0.18140379231095752,-0.17416668652874054,-0.2835468810333809,-0.315596036310929,-0.272931901409828,0.2393975205216354,0.1626763300656167,0.15764415540217933,0.06623700336513534,0.03396216421893482,0.0759270957336418,0.033631087519351094,-0.0667979888007667,-0.08799472711091451,-0.23812186350919728,-0.28579645886273836,-0.2518813602927448
69,RWCas,-0.0007910156096316388,0.0031565704133600762,0.01514972867421378,0.041989334796750356,0.04203360773288251,0.06508114863487555,-0.14152616070450083,-0.19952205143047244,-0.2596379288676642,-0.2983359873897877,-0.32248879406997316,-0.31411536523955175,-0.03224576726730055,0.0005778468543989382,0.02768244006687312,0.05458995517994386,0.05108410287305414,0.07206261338896222,-0.12299181261951161,-0.17810071129218646,-0.2387326684864315,-0.28323013002091857,-0.3118563208216262,-0.306444397426438,-0.025885404056318947,0.011074580345923716,0.03694936459140415,0.06044931372779305,0.05446100112066765,0.07454897327743097,-0.160830116758488,-0.20307257614525226,-0.24846770966545345,-0.28352529858346215,-0.3111954729268642,-0.30553376875665167,0.06762792362288689,0.05461070668848767,0.05307277010778272,0.06705581106522762,0.05762636915158692,0.07686569028765017,-0.2281205781886988,-0.25056174359617567,-0.26946209915976405,-0.29054572073638407,-0.3148462335923868,-0.3073344475295932
70,VWCen,-0.01043549954169263,0.041643159377440626,0.10284158154078542,0.13892342272841676,0.12776637715679376,0.12355097282092181,0.11465435474840932,0.16163846988405098,0.2519494892221028,0.273346374439504,0.24900932991271799,0.23620395902672506,-0.1299603164347259,0.0026144460766639515,0.1252481453768896,0.16593372328729852,0.14693851043746892,0.13718568244077523,0.17580691658328937,0.2242578344172921,0.3006033544222959,0.2991061249738817,0.26538414038141844,0.24705712305915783,-0.027381828493909636,0.017794347649044803,0.09720782986892296,0.1360592443709431,0.12399185366623745,0.11978335123698268,0.11503981903514676,0.15077235856239357,0.23606630714448917,0.2560313277876863,0.23623755585750866,0.226845238339554,-0.17513598197739438,-0.1042779242934515,0.01476928284722033,0.0784657115139679,0.08320980501041346,0.08994479350292091,-0.13982293529241652,-0.05010095342155854,0.1053434270659365,0.1835048093969189,0.18851431332189525,0.19410834574361305
71,SZCyg,-0.0007924438973072172,0.0031622700361786404,0.014333350913212212,0.08688585658061794,0.08006739121612327,0.10210964745504496,0.04617989129298798,0.06510391152948303,0.10316435624327747,0.2108794275942757,0.19803867749747237,0.2188553074259898,-0.02973472181994524,0.0005353319137643436,0.0256457113261957,0.10022352603164486,0.08953792789057703,0.1092991198478008,0.07389586571813463,0.09356482876046997,0.12541769813494683,0.22233868318050545,0.20514269319937994,0.2233019564904246,-0.04170581957313929,0.01753775088816182,0.04999042510383726,0.12007084136227847,0.10190953520111079,0.11805606004646979,0.14962591867429237,0.1537878507508453,0.16500632033739196,0.24263115000364122,0.2174257475770508,0.23138221083718324,-0.046521139412892105,-0.033589481227509155,-0.0048248116031639355,0.08788274134823913,0.07790981693249666,0.10073948060269446,0.027234665426235132,0.04495931718803916,0.08609790726042237,0.20027951753970602,0.18896567386041654,0.21185235397222243
72,SVMon,-0.015240859129920107,0.06081908424802027,0.14021294259846925,0.2250133791663947,0.2421701465809892,0.2847001713230376,0.1715370710736247,0.24183110844393865,0.3585772641189047,0.4380608245266262,0.4405920131815224,0.4711497657591222,-0.15939813032712669,0.0033028511154028534,0.15822700661245148,0.25270971128267716,0.26290048846328556,0.30018437554846183,0.22940131604453617,0.30020970914908507,0.40241200863660204,0.45962789546222266,0.45373746967491646,0.4793092088463676,-0.08454389395817628,0.04418726455068504,0.1698085006767114,0.25222621594440303,0.2601560020122687,0.2974483096692973,0.270429611033869,0.31415239847695187,0.3982190322794149,0.448438349821844,0.4448352121263614,0.47265942104338665,0.15285628193210365,0.16346471775800453,0.20799336003921792,0.2592518541010574,0.2612923106389346,0.297178908244759,0.31877079410196013,0.336653719742511,0.39937067935324383,0.4425205763904204,0.4390705732043396,0.4680909308205682
73,XCyg,0.02057918007777733,-0.0821218066669488,-0.11701129245538996,-0.1053805862567012,-0.1024773139135176,-0.10706926057894796,-0.16075078479601546,-0.22662471865202993,-0.22122253210153872,-0.16093471512600147,-0.14659001461930174,-0.1432477476515087,-0.004972946375220705,-0.0007264996704657795,-0.03480382982650499,-0.043417724665863335,-0.058630261705543314,-0.07497521333997267,-0.004817086584526436,-0.06067265337736836,-0.08132783041595279,-0.07704675130066388,-0.09149967447901353,-0.10552772158717878,-0.00436766363948178,-0.01125011907215311,-0.04066570342372553,-0.04510578294635232,-0.059750534407825885,-0.07573061911881696,-0.004398218112605711,-0.07003608188577377,-0.08527098891985399,-0.0772375126618751,-0.09142540681229272,-0.10537310578167078,-0.09660555857988455,-0.1358837797581308,-0.10984220298613816,-0.08037831575739848,-0.08308649885252246,-0.092137200739269,-0.14158789022093718,-0.19297643811950121,-0.16066347718546067,-0.11474092102500198,-0.11525475254777061,-0.12137104440182515
74,CDCyg,-0.007241685275304851,0.02889815220401734,0.027198053616251636,0.04914127195149107,0.05626294104668105,0.05183831884819336,0.06048282189361217,0.08526802847223469,0.06120031367364013,0.08185750772456708,0.08569618873941649,0.07635519141901684,0.04431312615108228,-0.0004659476000152172,-0.022321773344511932,0.010135480747713957,0.028894169861377886,0.03167361635101385,-0.03852375610960715,-0.019523334004488396,-0.026169786694434594,0.029997983626025213,0.051611876977832,0.053061162994212575,-0.004514793735325705,0.006430842618689696,0.0034679151084032103,0.03307087375768396,0.045162000369864876,0.043289470079876824,0.02040466390935131,0.043244008159629574,0.020704379529535563,0.05742197028738578,0.0693925601150513,0.06506296930858962,0.026118049593871345,0.04173011721232548,0.012212972110600528,0.04046581191403496,0.05010930966891973,0.04638572729806899,0.04823462944564773,0.06867997559994042,0.03198748486720616,0.06396163802722547,0.07349115970131592,0.06765756052563135
75,YOph,0.021393393153493128,-0.08537094723216675,-0.21693198151462545,-0.3525061666685599,-0.37759353897605935,-0.4324169698986199,0.08899386843676602,0.12546259367772486,0.10170199882219678,0.12808400292017186,0.17091994261352547,0.16670720772487177,0.28500355112004866,-0.005674719512868238,-0.27185418007464796,-0.4182870507427981,-0.42591841950212456,-0.4679971954374086,-0.03535327700969297,-0.0063304897949338825,-0.008485618673872148,0.06242488519884378,0.12751909548855161,0.13691784800247433,0.13268450535293996,-0.06774838862291975,-0.2740594035430689,-0.4034496554545379,-0.4114145146248827,-0.4560509432664994,0.0754067483731744,0.1045174266257898,0.07294484473680797,0.10882826212381995,0.15770924380474657,0.1572521699576157,-0.13514628087819822,-0.16808746113988898,-0.2850334449980028,-0.3849031955979377,-0.3932954385108335,-0.4412123178225257,0.3535620755723207,0.3213681202269788,0.20177041879162028,0.1757860237918207,0.20070827632380445,0.18594354227127213
76,SZAql,0.0003165517153895541,-0.0012632086736716678,-0.015310366759501237,0.015969799362550496,0.026834007535705928,0.026620752053415988,-0.0977678395830121,-0.13783204335103222,-0.21175526683780893,-0.2079858618507673,-0.2093588620183876,-0.22066981922538073,0.041064586139785905,-0.0007086637925315788,-0.03394938090427751,0.0005321154336047781,0.01623999354056299,0.018835352261115695,-0.1442635620527095,-0.18529623048761826,-0.24837780401793755,-0.22723709861978403,-0.2214882078158616,-0.22856981878330113,-0.01214720890751901,0.004761353889291713,-0.005594469039132729,0.02653043933755824,0.034645515330873684,0.03205124101951488,-0.11417180711379721,-0.1430494442981664,-0.20857208567158014,-0.19889542162967994,-0.20228717334136118,-0.21522569253123433,0.02814998164984391,0.02080991846429125,-0.008785019355838797,0.0284227023910591,0.03586622072189228,0.032580780165405665,-0.16746523830744897,-0.18079115255857028,-0.22922339551079599,-0.20525284639100316,-0.20553955281345312,-0.21711305879700052
77,CPCep,0.0035414898117378624,-0.014132416380697045,0.007572146662142104,0.05030896246442115,0.0396729614373072,0.08164911367061899,-0.07050638207914124,-0.09939913526477485,-0.07314318719563316,-0.04060782622780135,-0.0649782867265869,-0.026108293300299026,-0.08523227302803768,0.001305459468745277,0.06253958679219392,0.09874279480149586,0.07386645758903766,0.10735559595473596,0.04161241730276529,0.01929846947160468,0.02586837009932897,0.017944967754525757,-0.026502825230012017,2.0256812358556173e-07,-0.04351794964409583,0.015532985679097278,0.06293339694286643,0.09538301016135246,0.06981467609020431,0.10456090417330947,0.02872890637541325,-0.003096767148089649,0.008552340943687356,0.007597200315448868,-0.0334995699349086,-0.004659255108090271,0.04511337416908193,0.0243216189076715,0.05636982803465114,0.08608094839259064,0.06100241275955295,0.09867409570776522,-0.037743426066885855,-0.06565078954859457,-0.030186830796315824,-0.01286535097188395,-0.04718215935337516,-0.013608755011765644
78,VYCar,0.007650338197474757,-0.03052889337744898,-0.01583364656113043,0.024374180069746454,0.04490394504060866,0.049327921138825594,-0.10335546584542804,-0.14570941845224597,-0.11884979009587643,-0.08097393550386328,-0.06537222837804821,-0.06880471205037689,-0.08609342425095547,0.001158172590676188,0.055483633915152514,0.08493026780586066,0.0885993984382571,0.08119212983535218,0.039712336928198914,0.005938668984226087,0.007960407814070331,-0.005703153110742208,-0.016090356586549576,-0.03512586517474284,-0.039713280375845754,0.01137645263825607,0.05062734390439588,0.07793838347317253,0.08295972962960825,0.07658103848905455,0.016622582524464746,-0.027506018984194795,-0.0168017417809836,-0.019837629899146413,-0.02528516771837209,-0.04138430606071621,0.0009406651900300778,-0.022037491039150932,0.02203616139766785,0.056970204270531934,0.0681115838928144,0.06530461726610386,-0.0989330252858355,-0.13023287940621914,-0.07969966946677785,-0.052490418191181734,-0.046140256559049936,-0.0555234943212985
79,VXCyg,0.014636766184799598,-0.05840843407339787,-0.09619678645751614,-0.1033877116357117,-0.1230476924643515,-0.08179855780873933,-0.10895309813830466,-0.1536008999470357,-0.1694070196981826,-0.13889445330716316,-0.1507464391235095,-0.09403735470657792,0.03596894520991258,-0.001186483381874802,-0.05683989600197433,-0.07685824913045099,-0.10505262806176545,-0.06758665376691995,-0.038901124705061525,-0.07853923672285118,-0.10527684829384816,-0.09974617026897656,-0.12480595509999336,-0.07642975220810845,-0.0006934845621146507,-0.008987196041577786,-0.04608907470462008,-0.06485163026743393,-0.09669812764065477,-0.06049766371411573,-0.00043243581348274775,-0.04517265339116166,-0.07709012435170745,-0.08149015752474453,-0.11274831329044087,-0.0679647212702313,0.09984202562607028,0.03359602941948939,-0.015506915891333985,-0.042537469655462505,-0.0824045333788686,-0.04876045664374558,0.1228638108017356,0.03980850124764469,-0.022647225049251228,-0.051596714665968796,-0.09373294277665331,-0.0545781495456796
80,RYSco,-0.013854297436949613,0.05528597015642042,0.058184537238776826,0.02847035759476947,0.03307879774239963,0.009356909331140245,0.19259326193457166,0.27151589869737836,0.2769404867000703,0.254982223203109,0.2691659513473774,0.24811359311874145,0.06604605252938912,-0.0005738650873008454,-0.027491688783543265,-0.040977354197252555,-0.016036991806194643,-0.027011284427570583,0.02754898769230973,0.09555685784463384,0.12808788634202783,0.16509833048401468,0.20981024937289433,0.20739720540988182,0.029745168470139378,-0.0033753214921930183,-0.020188171296779505,-0.03381654505649088,-0.009968611952328255,-0.022721109411325175,0.06913033317139318,0.14144515834110113,0.15708974510833484,0.17864728751491624,0.21823855972429249,0.2128119567923665,0.023365676795955668,0.05927981988750387,0.020098654530110643,-0.008861274999253752,0.008178857872805591,-0.01015762853101459,0.2222406500395476,0.27221522672071874,0.2327435080426043,0.21569937121148663,0.24169766428664413,0.22816321959843974
81,RZVel,-0.0032363965449445555,0.012914932973862071,0.027160671469115202,0.006925534800661275,0.00903925849774499,-0.012073019076957158,0.10351363904955185,0.14593240932553103,0.20179256867665885,0.20031869954381742,0.21254182632673155,0.19556083451311734,-0.025889619864530537,0.000566434118316833,0.027135699386039224,0.007876874594708356,0.009796071476684895,-0.011967572903706258,0.11172403945643838,0.1531187791593136,0.20524597840666203,0.20025195636907395,0.21200777183422104,0.19497104210479896,0.013041955767236874,-0.0032774988088242014,0.005615505535296731,-0.011599728502519346,-0.0037075849663467104,-0.022062612169841525,0.08909108413229827,0.1228144922974334,0.17572383031902516,0.1788712715320401,0.19750298398264188,0.18478110339590806,-0.07353045718681579,-0.04718769752372003,-0.012575087267917003,-0.024575489348399145,-0.011753173496106188,-0.02817074199705215,0.07691823898119202,0.11315096706461829,0.16622395722982913,0.1704803605804705,0.19163093690312266,0.1803312996689533
82,WZSgr,-0.0036929283455190186,0.014736736180908965,0.04024427762611925,0.07021242443701847,0.06338362559087889,0.05556771978938224,-0.05120271422202498,-0.07218503299695415,-0.08225117780832432,-0.09579593907616117,-0.12235049902445698,-0.14384460884035044,-0.05771596559666699,0.0011239917884021046,0.05384616197395033,0.08547833032699047,0.07418376557290908,0.06315579710900984,-0.02311067542553856,-0.04197995750935897,-0.056271461278527404,-0.07967668937465203,-0.11147600301057141,-0.13615295194523316,-0.01475194793447251,0.008364807003625081,0.04333885988744398,0.07455815067118014,0.06541341885550143,0.056308027420075464,-0.08340101251116132,-0.09618659686350467,-0.09393071895357592,-0.09957337636127331,-0.1242542189795411,-0.1447179821196683,-0.14531611244441806,-0.10129893302081645,-0.029868009054018336,0.0289143097830534,0.033624538924768424,0.03314430688942659,-0.3494725744948771,-0.2987632698974994,-0.2169052315807858,-0.1621852481956606,-0.16417778563985191,-0.1715568672817882
83,WZCar,-0.031209918611922207,0.1245440728276248,0.23827236675957544,0.32496554215969675,0.35968591291293167,0.37352675664931684,0.1677893634236461,0.23654763071259016,0.2935098342865693,0.2785792195498581,0.2747307812403049,0.2518954264925285,-0.17764938464506394,0.004241447833820437,0.2031915975014889,0.31448700831033544,0.3540778601166496,0.36898030647351465,0.11962152904268313,0.18364830530334283,0.24616886518858583,0.2478967470474513,0.2541048143636886,0.23755903579577595,-0.0836088340914257,0.05391961552829417,0.21194777372354667,0.30877541973653294,0.34786088079129923,0.3629620131500279,0.0900627385119233,0.1501091947199001,0.21281511116373136,0.22349754281884524,0.23744734660454672,0.22584747216183332,0.13159912381746036,0.19455659191929195,0.2572481055070837,0.3156038274938088,0.34944116408870185,0.3617748510138616,0.03439313885835669,0.1130215358643607,0.18484672748172484,0.20492033627632156,0.22480865127661603,0.21676133510912518
84,VZPup,-0.026598441621066508,0.1061418420069188,0.18840089325314102,0.25649898373317515,0.2876965811959452,0.2976452853320509,0.1004568039044914,0.1416229161831241,0.1421555453061768,0.10851464514396249,0.1039134924807303,0.08025978220555759,-0.10674340363620854,0.0028576477042001128,0.13689900827799634,0.2282052661416747,0.26916512375341944,0.28374259160223886,0.010165115623508905,0.045428005578762344,0.06089335026878194,0.05963770542179581,0.07176460945147788,0.05832826738995062,-0.06241316734691391,0.04234092178380588,0.15581871846058054,0.23491751317419082,0.2724967595633146,0.28501958069811617,-0.004981652399883257,0.036802557019630616,0.052401985421010086,0.05344600743283529,0.06760267976195747,0.05537145467660902,0.14349271617040374,0.190025006355871,0.21112456799517737,0.25351016700207,0.2829322404435566,0.2905972453691872,-0.021683867604020142,0.0347081781601678,0.05004434635960423,0.05119542151033097,0.06613220970596467,0.054153668297176265
85,SWVel,-0.014192321886351058,0.05663486638928946,0.10123116170998962,0.12212245152834728,0.13220888607530465,0.12313066958073803,0.02888722883617714,0.04072490293557654,0.029116044784172655,-0.02073913413339227,-0.03261169399948817,-0.06147611225758096,-0.05910187019931664,0.00156115844546607,0.07478915005337844,0.10733114748969262,0.122302191492698,0.1154508705059582,-0.0186077848006349,-0.009543398570402258,-0.012792318405759671,-0.04533839373386915,-0.04858199115019245,-0.07216321346715672,-0.018052028231842893,0.01636279800746701,0.07046893560306836,0.09916742429684451,0.11592157162528786,0.11014681850691198,-0.07202680036628599,-0.05301951170703344,-0.04415374157454686,-0.06289542933136733,-0.0598193814758226,-0.0797707476656052,-0.013125621151935312,0.03208835414843768,0.06933691675125706,0.09166569414466005,0.1102058502432551,0.10507585762063319,-0.17698871436358685,-0.12314216426396486,-0.08464813682319201,-0.08373210321719006,-0.07281943996108961,-0.08857043090335034
