,name,logP,mMplx,EBV,BV,BI,BJ,BH,BK,VI,VJ,VH,VK,IJ,IH,IK,JH,JK,HK
91,BMPer,1.360896,12.395641836509665,0.871,0.9476681000000006,2.04550002,2.595111781000001,3.0596955450000007,3.1392102190000006,1.0978319199999993,1.6474436810000002,2.1120274450000003,2.191542119,0.5496117610000006,1.0141955250000008,1.0937101990000009,0.4645837640000003,0.5440984380000002,0.07951467399999992
92,RSCas,0.799056,10.99572976864851,0.833,0.6552462999999987,1.340596459999999,1.8469197629999994,2.1946135349999993,2.2390862369999995,0.6853501600000003,1.1916734630000008,1.5393672350000007,1.5838399370000005,0.5063233030000003,0.8540170750000002,0.8984897770000004,0.34769377200000007,0.39216647400000015,0.044472702000000114
93,BKAur,0.903222,11.859303654284332,0.425,0.6467174999999982,1.3232634999999984,1.7634896749999993,2.1076803749999993,2.1428603249999987,0.6765460000000002,1.1167721750000013,1.460962875000001,1.4961428250000004,0.440226175000001,0.7844168750000008,0.8195968250000004,0.3441906999999998,0.37937064999999937,0.03517994999999957
94,YLac,0.635863,11.811453113776578,0.217,0.5154087000000003,1.1110545400000011,1.466701787,1.7761262150000006,1.8273922130000009,0.5956458400000009,0.9512930869999998,1.2607175150000003,1.3119835130000004,0.35564724699999883,0.6650716749999994,0.7163376729999996,0.3094244280000006,0.3606904260000008,0.05126599800000021
95,VZPup,1.364945,13.30109434552354,0.455,0.7090504999999987,1.4690820999999992,1.9495360049999988,2.323587224999999,2.400273994999999,0.7600316000000006,1.240485505,1.6145367250000002,1.6912234950000002,0.48045390499999946,0.8545051249999996,0.9311918949999999,0.37405122000000013,0.4507379900000003,0.07668677000000017
96,BZCyg,1.006127,11.49898040748436,0.885,0.7408234999999992,1.5311486999999993,2.090866734999999,2.4932520749999987,2.5622032649999986,0.7903252000000003,1.350043235,1.7524285749999997,1.8213797649999997,0.5597180349999997,0.9621033749999994,1.0310545649999996,0.40238533999999987,0.47133652999999975,0.06895118999999994
97,SWCas,0.735675,11.68027340245187,0.467,0.6431837000000001,1.375209539999999,1.7987545369999995,2.143349964999999,2.1808394629999994,0.7320258399999989,1.1555708369999993,1.5001662649999992,1.5376557629999994,0.4235449970000004,0.7681404250000001,0.8056299230000005,0.34459542799999976,0.382084926,0.037489498000000246
98,RYCas,1.084181,12.208317300230512,0.618,0.7598598000000001,1.534063159999999,2.1487543979999995,2.5432811099999992,2.6081216019999993,0.7742033599999988,1.3888945979999996,1.7834213099999991,1.848261801999999,0.6146912380000007,1.0092179500000003,1.0740584420000003,0.39452671199999967,0.45936720399999964,0.06484049199999997
99,TWCMa,0.844792,12.103882577849667,0.329,0.6446519000000004,1.3782439800000001,1.8107414190000004,2.1735784550000004,2.2193365810000003,0.7335920799999995,1.1660895189999998,1.5289265550000002,1.574684681,0.4324974390000003,0.7953344750000007,0.8410926010000006,0.36283703600000033,0.40859516200000023,0.04575812599999989
100,GHCyg,0.893092,11.902557769126211,0.63,0.6399929999999996,1.3181906000000005,1.7669729300000006,2.09004385,2.1356870700000004,0.6781976000000011,1.126979930000001,1.4500508500000004,1.4956940700000008,0.4487823299999999,0.7718532499999993,0.8174964699999999,0.3230709199999995,0.36871413999999997,0.04564322000000051
101,RZCMa,0.628882,11.11636541337888,0.443,0.5619172999999997,1.2369546600000008,1.6373174730000006,1.9248244850000005,1.993708527,0.6750373600000009,1.075400173000001,1.3629071850000007,1.4317912270000002,0.4003628129999999,0.6878698249999998,0.7567538669999994,0.28750701199999995,0.35639105399999943,0.06888404199999949
102,UUMus,1.065819,12.559854088723863,0.404,0.7424843999999993,1.545290479999999,2.1023572440000002,2.49134558,2.578370755999999,0.8028060799999998,1.3598728440000007,1.7488611800000005,1.835886356,0.5570667640000011,0.9460551000000007,1.0330802760000004,0.3889883359999997,0.4760135119999993,0.08702517599999961
103,DDCas,0.991759,12.296925990929063,0.45,0.7519950000000006,1.5612790000000005,1.9946949500000004,2.3866027500000007,2.42420505,0.8092839999999999,1.2426999499999998,1.6346077499999998,1.672210049999999,0.4334159499999999,0.82532375,0.8629260499999993,0.39190780000000014,0.4295100999999994,0.03760229999999924
104,BNPup,1.135867,12.644824405821652,0.416,0.775617600000001,1.5854179200000011,2.0985757760000006,2.494108320000001,2.572936224,0.8098003200000001,1.3229581759999993,1.7184907200000001,1.7973186239999994,0.5131578559999993,0.9086904,0.9875183039999994,0.3955325440000007,0.4743604480000001,0.0788279039999994
105,YAur,0.586529,11.349421283286414,0.375,0.5271624999999995,1.1012325000000005,1.557079125,1.8768356250000005,1.9251708750000005,0.574070000000001,1.0299166250000005,1.349673125000001,1.398008375000001,0.4558466249999994,0.775603125,0.823938375,0.31975650000000055,0.3680917500000005,0.048335250000000024
106,AAGem,1.053181,12.54574621010502,0.309,0.7744298999999999,1.5360315799999995,2.076377198999999,2.4956405549999987,2.5330608009999995,0.7616016799999996,1.3019472989999992,1.721210654999999,1.7586309009999992,0.5403456189999996,0.9596089749999993,0.9970292209999997,0.4192633559999998,0.45668360200000013,0.03742024600000032
107,CVMon,0.730685,11.108710520996771,0.722,0.5770142,1.3631676400000001,1.858648342,2.2035581899999994,2.286355658,0.7861534400000001,1.281634142,1.6265439899999994,1.709341458,0.49548070199999983,0.8403905499999993,0.9231880180000003,0.3449098479999996,0.42770731600000034,0.08279746800000079
108,XSct,0.62305,10.977132087752032,0.589,0.5445379000000004,1.1990051800000003,1.7554762789999996,2.064771155,2.081921721,0.65446728,1.2109383789999992,1.5202332549999997,1.5373838209999997,0.5564710989999991,0.8657659749999996,0.8829165409999997,0.3092948760000005,0.32644544200000053,0.017150566000000048
109,V0336Aql,0.863534,11.482033409010953,0.613,0.6958042999999993,1.149260059999998,1.9169133429999994,2.2532966349999985,2.2770526569999987,0.4534557599999989,1.2211090430000002,1.5574923349999992,1.5812483569999993,0.7676532830000012,1.1040365750000003,1.1277925970000007,0.33638329199999917,0.3601393139999993,0.023756022000000168
110,V0438Cyg,1.049647,11.368390708996074,1.238,0.6797417999999993,1.4356475599999996,1.9250452179999984,2.305356009999998,2.3706707819999995,0.7559057600000003,1.2453034179999993,1.6256142099999993,1.690928982,0.489397657999999,0.869708449999999,0.9350232219999999,0.3803107919999999,0.44562556400000064,0.0653147720000008
111,RZGem,0.742669,12.791283292169725,0.563,0.4922492999999992,1.1322290599999987,1.5325027929999993,1.862451885,1.9133632069999997,0.6399797599999995,1.040253493,1.3702025850000006,1.4211139070000005,0.4002737330000006,0.7302228250000011,0.7811341470000012,0.3299490920000006,0.38086041400000054,0.05091132199999997
112,V0402Cyg,0.639968,11.947021728130672,0.391,0.6433400999999992,1.3524024199999995,1.7383705010000003,2.0781859449999995,2.1175914989999995,0.7090623200000004,1.0950304010000012,1.4348458450000006,1.4742513990000004,0.3859680810000009,0.7257835250000003,0.7651890790000001,0.3398154439999994,0.3792209979999992,0.03940555399999979
113,V0495Cyg,0.827263,11.798613163314204,0.978,0.6608557999999995,1.3618863599999989,1.8523103580000004,2.18016331,2.229085642,0.7010305599999995,1.1914545580000007,1.5193075100000004,1.568229842,0.49042399800000125,0.8182769500000009,0.867199282000001,0.32785295199999986,0.3767752839999996,0.04892233199999982
114,XYCas,0.653376,11.797874573685071,0.533,0.6049163000000011,1.15541046,1.5304564630000006,1.8295450350000004,1.8549495370000004,0.5504941599999987,0.9255401629999995,1.2246287349999994,1.2500332369999996,0.3750460030000008,0.6741345750000006,0.699539077000001,0.2990885719999999,0.3244930740000001,0.025404502000000245
115,SYCas,0.609712,11.859252537300778,0.442,0.5399062000000001,1.1081940399999985,1.5125492619999996,1.809427589999999,1.8334947379999993,0.5682878399999987,0.9726430619999995,1.2695213899999989,1.2935885379999994,0.40435522200000085,0.7012335500000002,0.7253006980000007,0.2968783279999994,0.32094547599999984,0.024067148000000455
116,VWCen,1.177138,12.935953094411696,0.439,0.9038729000000008,1.8329121800000006,2.513244629,2.9902369049999997,3.104853371,0.9290392799999997,1.6093717289999994,2.086364004999999,2.2009804709999994,0.6803324489999997,1.1573247249999992,1.2719411909999998,0.4769922759999997,0.591608742,0.1146164660000003
117,CPCep,1.251989,12.806293254525484,0.649,1.0042039000000003,1.9966423800000006,2.6685689390000005,3.1585848550000004,3.2287490610000003,0.9924384800000002,1.6643650390000002,2.1543809549999997,2.224545161,0.6719265589999999,1.1619424749999996,1.2321066809999999,0.4900159159999999,0.560180122,0.07016420600000009
118,CKSct,0.870124,11.564913381926086,0.757,0.8414026999999994,1.6917893399999981,2.2205357269999983,2.6174495149999983,2.6468382729999984,0.8503866399999988,1.379133026999999,1.7760468149999988,1.8054355729999991,0.5287463870000002,0.9256601750000002,0.9550489330000005,0.39691378799999993,0.4263025460000001,0.02938875800000021
119,TYSct,1.043507,12.119338993147352,0.965,0.7347114999999995,1.5209983,2.0333236149999987,2.3920036749999993,2.424306384999999,0.7862868000000003,1.2986121149999992,1.6572921749999998,1.6895948849999995,0.5123253149999989,0.8710053749999993,0.9033080849999993,0.3586800600000006,0.39098277000000026,0.03230270999999971
120,V0459Cyg,0.860413,12.082158855986078,0.73,0.7121029999999989,1.5632526,1.9607940300000002,2.3317333499999995,2.36806597,0.8511496000000012,1.2486910300000011,1.6196303500000004,1.6559629700000014,0.39754142999999986,0.7684807499999993,0.8048133700000002,0.37093931999999946,0.40727194000000033,0.03633262000000087
121,CRSer,0.724391,11.198228151449277,1.036,0.6144996000000005,1.2770023200000007,1.6808665960000004,1.9961832200000003,2.021485404,0.6625027200000002,1.0663669959999997,1.3816836199999996,1.4069858039999996,0.4038642759999995,0.7191808999999996,0.7444830839999996,0.3153166240000002,0.340618808,0.025302183999999922
122,V0916Aql,1.128449,12.351756316125806,1.089,0.7060878999999989,1.2393151799999984,1.5685817789999996,1.883218654999999,1.869816220999999,0.5332272799999995,0.862493879000001,1.1771307549999999,1.1637283209999998,0.329266599000001,0.6439034750000003,0.6305010410000007,0.31463687599999945,0.3012344419999994,-0.01340243399999999
123,ADGem,0.578408,12.152685255163252,0.173,0.5209203000000001,1.1205872600000009,1.4609005030000013,1.7766628350000002,1.8149854970000006,0.5996669600000007,0.9399802030000013,1.2557425350000002,1.2940651970000006,0.34031324300000043,0.6560755749999995,0.6943982369999998,0.31576233199999904,0.3540849939999993,0.0383226620000003
124,LSPup,1.150646,13.407455645430378,0.462,0.7801281999999998,1.5764064400000004,2.097913482000001,2.5023654900000003,2.5827705180000002,0.7962782400000005,1.317785282000001,1.7222372900000005,1.8026423180000006,0.5215070420000004,0.92595905,1.0063640780000003,0.4044520079999996,0.4848570359999997,0.08040502800000006
125,UZSct,1.168739,12.47345262510475,1.02,0.868322,1.6558324000000004,2.29357522,2.7028328999999993,2.72806478,0.7875104000000006,1.42525322,1.8345108999999993,1.85974278,0.6377428199999995,1.0470004999999987,1.0722323799999995,0.4092576799999994,0.43448956000000005,0.025231880000000706
126,TWNor,1.032868,12.17988849218881,1.157,0.7848426999999996,1.7520373399999993,2.384820127,2.767207515,2.859353873,0.9671946399999996,1.5999774270000002,1.9823648150000004,2.0745111730000008,0.6327827870000007,1.0151701750000008,1.1073165330000012,0.3823873880000003,0.47453374600000053,0.09214635800000034
127,V0508Mon,0.616329,12.408502778920973,0.307,0.25340770000000024,0.9105103400000005,1.3478407769999996,1.6758467649999997,1.7016332230000006,0.6571026400000004,1.0944330769999995,1.4224390649999996,1.4482255230000005,0.43733043699999913,0.7653364249999992,0.7911228830000001,0.3280059880000002,0.3537924460000009,0.02578645800000076
128,TZMon,0.870882,12.661440807127644,0.42,0.24766200000000005,1.0504603999999995,1.5506486199999994,1.9396958999999991,2.0127913799999995,0.8027983999999994,1.3029866199999993,1.692033899999999,1.7651293799999994,0.5001882199999999,0.8892354999999997,0.9623309800000002,0.38904727999999994,0.4621427600000003,0.07309548000000038
129,AASer,1.234041,12.86254951894916,1.046,1.1236106000000006,2.4826085200000003,3.3095487059999997,3.8471521699999998,3.908623294,1.3589979199999997,2.185938105999999,2.723541569999999,2.7850126939999993,0.8269401859999992,1.3645436499999994,1.4260147739999998,0.5376034640000001,0.5990745880000002,0.06147112400000018
130,CNSct,0.999665,12.035433687252096,1.206,0.8293865999999996,2.1903077199999994,2.6124624659999993,3.0776553699999987,3.1658295339999984,1.3609211199999998,1.783075866,2.248268769999999,2.336442933999999,0.4221547459999999,0.887347649999999,0.9755218139999995,0.4651929039999994,0.5533670679999996,0.08817416400000025
131,BEMon,0.432249,11.485542189399473,0.592,0.5495711999999995,0.752287039999999,1.4477809120000005,1.7309618399999995,1.7365630879999996,0.20271583999999965,0.898209712000001,1.18139064,1.1869918879999999,0.6954938720000012,0.9786748000000005,0.9842760480000005,0.2831809279999993,0.2887821759999991,0.00560124799999992
132,CFCas,0.687994,12.491991148420995,0.553,0.6631382999999987,1.408622859999998,1.8498206829999984,2.213482934999999,2.2782253169999986,0.7454845599999993,1.1866823829999995,1.5503446350000003,1.6150870169999998,0.4411978230000002,0.8048600750000009,0.8696024570000005,0.3636622520000008,0.4284046340000003,0.0647423819999995
133,CYAur,1.141376,12.889988617564724,0.768,0.8195247999999984,1.7641561599999995,2.255986047999999,2.717815359999999,2.7641899519999993,0.9446313600000011,1.4364612480000007,1.8982905600000004,1.9446651520000007,0.4918298879999996,0.9536591999999993,1.0000337919999998,0.4618293119999999,0.5082039040000002,0.046374592000000325
134,CSVel,0.771201,12.823762052256535,0.737,0.6111806999999995,1.3305769399999994,1.8271715069999992,2.159511614999999,2.2405624929999983,0.71939624,1.2159908069999998,1.5483309149999995,1.629381792999999,0.4965945669999998,0.8289346749999995,0.9099855529999992,0.3323401079999999,0.4133909859999992,0.08105087799999935
135,HZPer,1.052296,12.165656390718144,1.213,0.8684643000000007,2.479632059999999,2.626839943,3.124433635,3.177326057,1.6111677599999983,1.758375642999999,2.255969334999999,2.3088617569999994,0.14720788300000076,0.6448015750000011,0.6976939970000018,0.4975936920000004,0.5504861140000007,0.05289242200000041
136,CTCar,1.256661,15.39043443353482,0.57,-0.6076730000000008,-0.025446599999999098,0.8728802699999998,1.3362301500000004,1.445859730000001,0.5822264000000017,1.4805532700000006,1.943903150000001,2.0535327300000015,0.8983268699999987,1.3616767499999993,1.47130633,0.46334988000000077,0.5729794600000011,0.10962958000000046
137,TYMon,0.604502,12.725880583559038,0.545,-0.21995050000000127,-0.2014621000000003,0.8956749949999996,1.2323077749999993,1.2755150049999981,0.01848840000000096,1.1156254950000009,1.4522582750000006,1.4954655049999994,1.097137095,1.4337698749999994,1.4769771049999987,0.3366327799999997,0.3798400099999986,0.04320722999999893
138,AAMon,0.595294,12.489204558571618,0.792,-0.38420880000000135,0.2744110399999977,0.7274231119999985,1.081340839999998,1.1213208879999987,0.6586198399999991,1.1116319119999998,1.4655496399999994,1.5055296879999998,0.4530120720000007,0.8069298000000003,0.846909848000001,0.3539177279999997,0.3938977760000002,0.039980048000000545
139,WWMon,0.66858,13.542461982294023,0.605,0.5287155000000003,1.1451750999999997,1.6177676550000002,1.9501214750000004,1.9543423450000006,0.6164595999999993,1.0890521549999999,1.421405975,1.4256268450000003,0.4725925550000004,0.8049463750000008,0.8091672450000011,0.3323538200000004,0.3365746900000006,0.004220870000000251
140,CSOri,0.589855,12.90166922644916,0.383,0.5202512999999989,1.4893174599999992,1.6072248129999986,1.9370107849999998,1.9698811869999997,0.9690661600000003,1.0869735129999998,1.416759485000001,1.4496298870000008,0.11790735299999933,0.4476933250000006,0.4805637270000005,0.3297859720000013,0.36265637400000106,0.032870401999999785
141,YZAur,1.259902,13.182107903206743,0.538,0.8349717999999988,1.5602135599999984,2.3722975179999986,2.8715295099999993,2.9470184819999985,0.7252417599999996,1.5373257179999997,2.0365577100000003,2.112046682,0.8120839580000001,1.311315950000001,1.3868049220000005,0.49923199200000073,0.5747209640000002,0.07548897199999952
142,ZetGem,1.006497,7.550253729454276,0.014,0.8451554,1.5596486800000002,2.0507549540000003,2.4565565300000003,2.523993046,0.7144932800000002,1.2055995540000002,1.6114011300000002,1.6788376460000005,0.4911062739999999,0.89690785,0.9643443660000002,0.40580157600000005,0.47323809200000033,0.06743651600000028
